Timestamp,FirstLanguage,NowLanguage,AdditionalLanguages,NextLanguage,PetProjectsLanguages,Choosing,e1,e2,e3,e4,e5,InUA,InPrev,Age,ExperienceInProgramming,ExperienceInLanguage
13.07.2011 0:56:25,Pascal/Delphi,Java,"Python, JavaScript",Scala,"C, Scala",Совместным решением,,,,,,да,нет,"[30, 40)",3,1
13.07.2011 1:01:36,PHP,Ruby,JavaScript,C#,"Ruby, JavaScript",Совместным решением,,,,,,да,нет,< 20,3,1
13.07.2011 1:02:42,Perl,Python,Perl,Java,,Заказчиком,,,,,,да,да,"[20, 30)",6,1
13.07.2011 1:03:54,Pascal/Delphi,Lua,"PHP, JavaScript, Lua",PHP,PHP,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",5,1
13.07.2011 1:06:48,PHP,PHP,JavaScript,Ruby,PHP,Не знаю,,,,,,да,нет,"[20, 30)",1,1
13.07.2011 1:07:04,C++,C++,JavaScript,C#,C++,Исполнителем,,,,,,да,нет,< 20,2,1
13.07.2011 1:11:11,Pascal/Delphi,С#,"PHP, JavaScript",C#,"C#, PHP",Совместным решением,,,,,,да,нет,"[20, 30)",10+,7
13.07.2011 1:11:52,PHP,PHP,JavaScript,PHP,PHP,Исполнителем,,,,,,да,нет,"[20, 30)",2,2
13.07.2011 1:12:18,C++,C++,"C#, PHP, C, JavaScript",C#,,Совместным решением,,,,,,да,нет,"[30, 40)",7,5
13.07.2011 1:12:54,Java,Ruby,"Python, JavaScript",Scala,"Python, Ruby",Не знаю,,,,,,нет,нет,"[20, 30)",2,1
13.07.2011 1:36:37,Java,С#,"Java, C++",Scala,"Java, JavaScript",Исполнителем,,,,,,нет,да,"[30, 40)",8,8
13.07.2011 1:39:39,Pascal/Delphi,Ruby,"C, C++, Lisp",Ruby,"C, C++, Lisp, Tcl",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",10+,2
13.07.2011 1:40:18,Pascal/Delphi,Java,Java,Objective-C,"C#, Java, PHP, Python, Objective-C, ActionScript, JavaScript",Исполнителем,,,,,,да,нет,< 20,1,1
13.07.2011 1:40:31,Perl,PHP,"Java, Python, JavaScript",PHP,PHP,Совместным решением,,,,,,да,да,"[20, 30)",6,5
13.07.2011 1:43:33,C++,C++,C++,C++,C++,Моя организация разрабатывает только на этом языке,,,,,,да,нет,< 20,1,1
13.07.2011 1:47:16,Pascal/Delphi,C++,"Java, PHP, Python, JavaScript",Java,"PHP, C++, Python, JavaScript",Заказчиком,,,,,,да,нет,"[30, 40)",10+,1
13.07.2011 1:50:02,C++,Objective-C,"Java, C++",Java,Java,Не знаю,,,,,,да,нет,"[20, 30)",3,3
13.07.2011 1:50:42,Pascal/Delphi,Java,"C++, ActionScript, JavaScript",Java,,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
13.07.2011 1:55:43,Basic,Java,"C#, C, C++, Python, JavaScript, Groovy",Java,C++,Не знаю,,,,,,да,нет,"[20, 30)",4,1
13.07.2011 2:00:21,Basic,С#,JavaScript,C#,,Совместным решением,,,,,,да,да,"[20, 30)",6,3
13.07.2011 2:02:25,Lisp,С#,"Java, Lisp, F#",F#,"Lisp, F#",Моя организация разрабатывает только на этом языке,,,,,,нет,да,"[20, 30)",1,1
13.07.2011 2:06:04,Pascal/Delphi,Basic,"C#, C++, JavaScript",C#,"C#, Basic",Исполнителем,,,,,,нет,да,"[40, 50)",10+,6
13.07.2011 2:09:33,Pascal/Delphi,JavaScript,"C#, Python",JavaScript,"Python, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",7,5
13.07.2011 2:09:51,PHP,Python,JavaScript,Python,,Заказчиком,,,,,,да,нет,"[20, 30)",2,1
13.07.2011 2:21:05,Basic,Haskell,"C, C++, Python",Haskell,"C, C++, Lisp, Haskell",Совместным решением,,,,,,нет,нет,"[30, 40)",10+,10+
13.07.2011 3:00:02,C++,C++,"C, Asm",C++,,Заказчиком,,,,,,да,нет,"[20, 30)",4,4
13.07.2011 3:27:38,Java,Java,Java,Scala,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",5,5
13.07.2011 3:58:15,C++,Java,"PHP, Python, JavaScript, Groovy, Scala",Scala,"Java, Scala",Совместным решением,,,,,,нет,да,"[20, 30)",4,2
13.07.2011 4:18:01,Pascal/Delphi,С#,JavaScript,C#,C#,Заказчиком,,,,,,да,да,"[20, 30)",6,6
13.07.2011 4:21:55,PHP,PHP,JavaScript,PHP,"PHP, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",1,4
13.07.2011 4:31:14,Pascal/Delphi,С#,JavaScript,C#,"C#, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",6,6
13.07.2011 4:35:07,Pascal/Delphi,Pascal/Delphi,"PHP, C, JavaScript",Pascal/Delphi,,Совместным решением,,,,,,нет,нет,"[30, 40)",10+,10+
13.07.2011 4:44:48,C,C++,"C#, PHP, C, C++, Perl",C++,C#,Исполнителем,,,,,,нет,нет,"[30, 40)",10+,10+
13.07.2011 4:57:54,PHP,JavaScript,"Java, PHP, C, Python, JavaScript",Python,"Java, PHP, Python, JavaScript",Совместным решением,,,,,,нет,да,"[20, 30)",10+,5
13.07.2011 5:15:11,Pascal/Delphi,ActionScript,Groovy,ActionScript,"ActionScript, Groovy",Исполнителем,,,,,,нет,да,"[20, 30)",6,4
13.07.2011 5:20:31,C++,C++,"PHP, JavaScript",C++,"PHP, C++, JavaScript",Совместным решением,,,,,,нет,нет,"[20, 30)",9,9
13.07.2011 5:59:04,C#,Ruby,JavaScript,Ruby,Ruby,Исполнителем,,,,,,да,нет,"[20, 30)",7,3
13.07.2011 6:27:58,Pascal/Delphi,C++,Perl,сильно зависит от проекта,"C, C++, Ruby, Objective-C, Perl",Совместным решением,,,,,,нет,да,"[30, 40)",10+,9
13.07.2011 6:30:25,Pascal/Delphi,JavaScript,"C#, PHP, JavaScript, JQuery, ASP",C#,,Совместным решением,,,,,,да,нет,"[20, 30)",5,2
13.07.2011 6:30:32,Pascal/Delphi,С#,"C++, JavaScript",C#,"C#, Java",Совместным решением,,,,,,нет,нет,"[20, 30)",3,2
13.07.2011 6:37:43,Asm,PHP,JavaScript,PHP,"PHP, Python, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",10+,6
13.07.2011 6:51:56,Basic,C,"C#, Python, Shell",Python,"Python, Pascal/Delphi",Не знаю,,,,,,нет,нет,"[20, 30)",7,2
13.07.2011 7:05:24,Pascal/Delphi,PHP,"JavaScript, Perl",Python,"PHP, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",3,2
13.07.2011 7:14:02,FoxPro,ABAP,Python,C#,C#,Исполнителем,,,,,,нет,нет,"[30, 40)",10+,1
13.07.2011 7:14:17,FoxPro,ABAP,Python,C#,C#,Исполнителем,,,,,,нет,нет,"[30, 40)",10+,1
13.07.2011 7:28:06,Asm,C++,"Java, C, Perl",Java,,Совместным решением,,,,,,да,да,"[30, 40)",8,6
13.07.2011 7:29:50,Pascal/Delphi,С#,"JavaScript, TSQL",C#,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",6,5
13.07.2011 7:31:28,Pascal/Delphi,Pascal/Delphi,"Java, C++, JavaScript, Asm, Pascal/Delphi",Pascal/Delphi,,Заказчиком,,,,,,да,да,"[30, 40)",10+,10+
13.07.2011 7:40:38,C++,Java,JavaScript,Groovy,"Java, Ruby, Groovy",Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",8,7
13.07.2011 7:41:52,C,1C,"C++, Pascal/Delphi",C++,,Заказчиком,,,,,,да,нет,"[20, 30)",2,3
13.07.2011 7:46:15,C#,С#,JavaScript,C#,C#,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",1,1
13.07.2011 7:54:38,C++,C++,"Java, Python, Basic",C++,C++,Не знаю,,,,,,да,да,"[20, 30)",7,7
13.07.2011 8:01:00,Java,Java,Python,Java,,Не знаю,,,,,,да,нет,"[20, 30)",3,2
13.07.2011 8:05:28,Pascal/Delphi,PHP,JavaScript,Python,"PHP, Python, JavaScript, Pascal/Delphi",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",5,3
13.07.2011 8:21:24,Java,Java,Java,Java,Java,Заказчиком,,,,,,нет,нет,"[20, 30)",1,1
13.07.2011 8:23:35,PHP,Java,"Python, Scala",Scala,"Java, Python, Scala",Исполнителем,,,,,,да,да,"[20, 30)",6,3
13.07.2011 8:24:52,Pascal/Delphi,С#,JavaScript,C#,"C#, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,3
13.07.2011 8:31:09,PHP,Objective-C,C,Objective-C,Java,Не знаю,,,,,,да,нет,"[20, 30)",2,1
13.07.2011 8:32:21,Pascal/Delphi,Pascal/Delphi,"Pascal/Delphi, 1C",Pascal/Delphi,,Не знаю,,,,,,да,нет,"[20, 30)",1,1
13.07.2011 8:35:25,C,С#,"C, C++",C#,"C#, C",Совместным решением,,,,,,да,нет,"[30, 40)",10+,5
13.07.2011 8:36:11,Basic,SQL,"C#, Java, Perl",C,"C#, C, Asm",Заказчиком,,,,,,да,нет,"[30, 40)",10+,10+
13.07.2011 8:38:13,Java,С#,JavaScript,C#,C#,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",2,1
13.07.2011 8:38:31,PHP,JavaScript,Java,Ruby,"PHP, Ruby, Go",Совместным решением,,,,,,да,да,"[30, 40)",10+,5
13.07.2011 8:41:03,Pascal/Delphi,С#,"JavaScript, VBS",C#,"C#, PHP, Pascal/Delphi, Pascal/Delphi",Исполнителем,,,,,,нет,нет,"[20, 30)",4,4
13.07.2011 8:42:54,Pascal/Delphi,C++,"Java, Python",Python,Python,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
13.07.2011 8:45:22,Pascal/Delphi,С#,JavaScript,C++,C++,Заказчиком,,,,,,да,нет,"[30, 40)",9,9
13.07.2011 8:46:25,1C,1C,1C,1C,1C,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",5,5
13.07.2011 8:47:24,1C,1C,"C#, 1C",1C,"C#, 1C",Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",3,3
13.07.2011 8:48:02,1C,1C,C#,C#,C#,Совместным решением,,,,,,да,нет,"[30, 40)",8,8
13.07.2011 8:48:53,ActionScript,С#,C#,C#,C#,Совместным решением,,,,,,да,нет,"[20, 30)",1,1
13.07.2011 8:49:47,PHP,PHP,JavaScript,PHP,"C#, PHP, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",4,4
13.07.2011 8:55:49,Pascal/Delphi,PHP,JavaScript,Objective-C,"PHP, JavaScript",Исполнителем,,,,,,нет,нет,"[30, 40)",10+,8
13.07.2011 8:56:34,Basic,С#,JavaScript,C#,,Заказчиком,,,,,,да,нет,"[30, 40)",7,4
13.07.2011 9:00:57,Pascal/Delphi,Java,JavaScript,Java,Java,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[30, 40)",10+,6
13.07.2011 9:06:29,Pascal/Delphi,pl/sql,C#,C#,"C#, PHP, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",5,3
13.07.2011 9:12:07,Basic,1C,"C#, Java",C#,1C,Заказчиком,,,,,,да,нет,"[30, 40)",10+,9
13.07.2011 9:17:46,Pascal/Delphi,PHP,"Java, JavaScript",Python,"PHP, Python",Не знаю,,,,,,да,нет,"[30, 40)",8,7
13.07.2011 9:19:37,C,Ruby,JavaScript,Ruby,Ruby,Совместным решением,,,,,,да,да,"[20, 30)",9,4
13.07.2011 9:23:19,Pascal/Delphi,С#,"PHP, JavaScript",C#,"C#, PHP",Исполнителем,,,,,,да,да,"[30, 40)",10+,2
13.07.2011 9:23:35,C++,C++,Python,Objective-C,C++,Моя организация разрабатывает только на этом языке,,,,,,нет,нет,"[20, 30)",3,3
13.07.2011 9:26:04,C++,Java,"Python, JavaScript",Java,"Java, Objective-C",Совместным решением,,,,,,да,да,"[30, 40)",10+,10+
13.07.2011 9:28:09,C++,Objective-C,JavaScript,Haskell,Haskell,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",5,2
13.07.2011 9:28:55,Pascal/Delphi,C,"C, C++",C++,"C, Pascal/Delphi",Исполнителем,,,,,,нет,нет,"[20, 30)",3,2
13.07.2011 9:30:57,Pascal/Delphi,Java,Python,Python,"C, Go",Заказчиком,,,,,,да,да,"[20, 30)",4,2
13.07.2011 9:33:06,PHP,Objective-C,"Java, C, C++, Ruby, JavaScript",Ruby,"C++, Python, Ruby, Objective-C, JavaScript",Совместным решением,,,,,,да,нет,"[30, 40)",8,2
13.07.2011 9:33:45,C,С#,C++,C#,C#,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",3,3
13.07.2011 9:35:37,C++,Python,"C#, JavaScript",Python,"Python, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",7,6
13.07.2011 9:36:10,Ruby,Ruby,"PHP, Ruby, JavaScript, Perl",Ruby,"Ruby, JavaScript",Совместным решением,,,,,,нет,нет,"[30, 40)",6,3
13.07.2011 9:36:22,C++,PHP,JavaScript,PHP,PHP,Исполнителем,,,,,,да,нет,"[20, 30)",3,3
13.07.2011 9:39:25,PHP,С#,"C#, JavaScript",C#,"C#, PHP, JavaScript",Исполнителем,,,,,,да,да,"[20, 30)",4,3
13.07.2011 9:42:56,Basic,PHP,"PHP, JavaScript",Java,PHP,Заказчиком,,,,,,да,нет,"[20, 30)",2,4
13.07.2011 9:44:27,Basic,Java,"C#, PHP",Java,"C#, Java, PHP, Pascal/Delphi, 1C",Исполнителем,,,,,,да,нет,"[20, 30)",10+,3
13.07.2011 9:45:05,Basic,PHP,"C#, C, C++",C++,"C#, Java, PHP, C, C++, JavaScript, Lisp, erlang",Исполнителем,,,,,,да,нет,"[30, 40)",10+,1
13.07.2011 9:45:07,Pascal/Delphi,Pascal/Delphi,"Java, JavaScript",Java,,Совместным решением,,,,,,да,нет,"[20, 30)",6,1
13.07.2011 9:46:32,PHP,JavaScript,Java,JavaScript,"Java, JavaScript",Заказчиком,,,,,,да,да,"[20, 30)",5,3
13.07.2011 9:49:14,C,Java,"JavaScript, Groovy, Scala",Scala,Scala,Совместным решением,,,,,,да,нет,"[20, 30)",2,2
13.07.2011 9:51:24,PHP,Ruby,"PHP, ActionScript, JavaScript",Ruby,"PHP, Ruby",Исполнителем,,,,,,нет,нет,"[20, 30)",7,5
13.07.2011 9:51:52,Basic,Ruby,Erlang,Ruby,Ruby,Исполнителем,,,,,,нет,нет,"[20, 30)",10+,4
13.07.2011 9:52:50,C,Ruby,Ruby,Ruby,Ruby,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,2
13.07.2011 9:53:49,Basic,C++,"PHP, Python, JavaScript",C++,"PHP, C++, Python",Совместным решением,,,,,,да,да,"[30, 40)",10+,10+
13.07.2011 9:59:33,Pascal/Delphi,Objective-C,"PHP, C, Objective-C, JavaScript",Objective-C,Objective-C,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,3
13.07.2011 10:02:24,Pascal/Delphi,Java,"Java, PHP, JavaScript",Java,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",7,4
13.07.2011 10:02:59,C#,С#,t-SQL,C#,,Исполнителем,,,,,,нет,нет,"[20, 30)",7,4
13.07.2011 10:07:12,Basic,С#,C++,C#,"C#, C, C++, Pascal/Delphi, Lisp",Заказчиком,,,,,,да,нет,"[30, 40)",10+,5
13.07.2011 10:10:01,C++,Python,"C#, JavaScript",Python,"Python, JavaScript",Исполнителем,,,,,,да,да,"[20, 30)",5,2
13.07.2011 10:10:03,C++,Ruby,Pascal/Delphi,C++,C++,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,1
13.07.2011 10:11:46,Pascal/Delphi,Java,"Java, JavaScript",Java,Java,Моя организация разрабатывает только на этом языке,,,,,,да,да,"[20, 30)",3,3
13.07.2011 10:18:04,C,Objective-C,"PHP, JavaScript",Objective-C,Objective-C,Совместным решением,,,,,,да,да,"[20, 30)",9,2
13.07.2011 10:18:39,C#,Java,PHP,Java,Java,Не знаю,,,,,,да,да,"[20, 30)",3,2
13.07.2011 10:19:00,Pascal/Delphi,PHP,JavaScript,PHP,"PHP, JavaScript",Совместным решением,,,,,,да,нет,"[20, 30)",6,5
13.07.2011 10:20:41,1C,1C,"C#, Java",Java,C#,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",3,3
13.07.2011 10:21:15,Pascal/Delphi,Python,C#,C#,"C#, Python, Pascal/Delphi",Совместным решением,,,,,,да,нет,"[30, 40)",9,1
13.07.2011 10:21:16,Basic,Java,"C++, JavaScript",C++,"C++, Lua",Не знаю,,,,,,да,да,"[20, 30)",5,1
13.07.2011 10:22:24,PHP,PHP,JavaScript,Python,,Совместным решением,,,,,,нет,да,"[20, 30)",6,5
13.07.2011 10:26:06,C++,Objective-C,"Java, JavaScript",PHP,,Совместным решением,,,,,,да,нет,"[20, 30)",7,7
13.07.2011 10:27:35,Pascal/Delphi,1C,"C#, 1C",C#,Python,Совместным решением,,,,,,да,да,"[20, 30)",4,3
13.07.2011 10:28:25,Fortran,1C,"C, C++, 1C, Asm",1C,"C, C++, Objective-C",Совместным решением,,,,,,нет,нет,"[40, 50)",10+,1
13.07.2011 10:28:41,C++,PHP,"Ruby, JavaScript",Ruby,"Ruby, JavaScript",Не знаю,,,,,,да,да,"[20, 30)",3,3
13.07.2011 10:29:30,Pascal/Delphi,Python,JavaScript,Python,,Не знаю,,,,,,да,нет,"[30, 40)",1,1
13.07.2011 10:30:09,C++,Java,JavaScript,Java,,Исполнителем,,,,,,да,нет,"[20, 30)",1,2
13.07.2011 10:30:51,PHP,PHP,"C#, JavaScript",PHP,"C#, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",2,2
13.07.2011 10:30:52,Pascal/Delphi,Java,"C#, Objective-C",Python,C#,Заказчиком,,,,,,да,да,"[20, 30)",5,4
13.07.2011 10:31:07,C++,Java,JavaScript,Java,Java,Исполнителем,,,,,,да,нет,"[20, 30)",1,1
13.07.2011 10:31:47,C++,JavaScript,"Java, PHP, Python",Python,,Исполнителем,,,,,,да,нет,"[20, 30)",6,5
13.07.2011 10:32:29,Pascal/Delphi,JavaScript,"C#, Java, PHP, Python, JavaScript",PHP,"C#, PHP, JavaScript",Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",10+,10+
13.07.2011 10:34:17,PHP,PHP,JavaScript,PHP,,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",1,3
13.07.2011 10:38:43,C++,Python,JavaScript,Python,Python,Моя организация разрабатывает только на этом языке,,,,,,да,нет,"[20, 30)",4,2
13.07.2011 10:40:10,C++,Objective-C,C++,C++,C++,Исполнителем,,,,,,да,нет,"[20, 30)",3,3
13.07.2011 10:43:09,C#,С#,"C++, JavaScript",C#,,Исполнителем,,,,,,да,да,"[20, 30)",5,3
13.07.2011 10:43:31,Java,Java,Groovy,Scala,"Java, Groovy",Заказчиком,,,,,,да,да,"[20, 30)",3,3
13.07.2011 10:44:24,PHP,Java,Java,Java,,Не знаю,,,,,,да,нет,"[20, 30)",1,1
13.07.2011 10:44:27,Java,Ruby,"Java, Clojure",Clojure,"Ruby, Clojure",Совместным решением,,,,,,нет,нет,"[30, 40)",7,4
13.07.2011 10:47:50,PHP,PHP,"Java, JavaScript",Java,"Java, PHP",Совместным решением,,,,,,да,нет,"[20, 30)",5,5
13.07.2011 10:48:10,C,C++,Python,C++,C++,Не знаю,,,,,,да,нет,"[20, 30)",10+,6
13.07.2011 10:52:18,Pascal/Delphi,PHP,"Python, JavaScript",Python,"PHP, Python",Совместным решением,,,,,,да,нет,"[30, 40)",10+,8
13.07.2011 10:52:31,Pascal/Delphi,С#,Asm,C#,C#,Совместным решением,,,,,,да,да,"[30, 40)",10+,6
