Timestamp,FirstLanguage,MainLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditonalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,Birthday,InUA,InPrev
1/12/2015 20:09:06,Basic,Да,Ruby,"JavaScript, Objective-C, Ruby",,,Ruby,"JavaScript, Objective-C, Ruby, Pascal/Delphi",10+,6,1/1/2015,Да,Нет
1/12/2015 20:09:07,C++,Да,C#,JavaScript,,,C#,"Java, C#",1,1,8/12/2015,Да,Нет
1/12/2015 20:09:18,Java,Да,Java,PL/SQL,,,Java,Java,<1,<1,2/7/1987,Да,Нет
1/12/2015 20:09:45,Pascal/Delphi,Да,C#,T-SQL,,,C#,,9,9,,Да,Нет
1/12/2015 20:10:24,Basic,Да,JavaScript,Java,,,JavaScript,"Java, JavaScript",3,2,1/17/1989,Да,Не помню
1/12/2015 20:10:33,PHP,Да,1C,PHP,,,1C,Pascal/Delphi,4,4,1/12/1971,Да,Нет
1/12/2015 20:11:05,Basic,Да,C#,"Java, JavaScript, Python",,,C#,"C#, PHP",10+,10+,9/30/1978,Нет,Да
1/12/2015 20:13:20,C,Да,PHP,JavaScript,,,Java,,2,2,2/9/1990,Да,Да
1/12/2015 20:14:41,Basic,Да,C#,"Java, C++, JavaScript, T-SQL",,,C#,"C#, T-SQL",10+,10+,1/9/1974,Да,Нет
1/12/2015 20:18:17,Ruby,Да,Ruby,"CoffeeScript, Haskell, Rust",,,Rust,"Ruby, CoffeeScript, Rust",5,3,1/26/1990,Да,Да
1/12/2015 20:19:06,JavaScript,Да,CoffeeScript,"Ruby, CoffeeScript",,,CoffeeScript,"JavaScript, CoffeeScript",1,1,5/20/1992,Нет,Нет
1/12/2015 20:21:27,Pascal/Delphi,Да,C++,"C++, Python, C, Perl",,,C++,"C++, C, Perl",7,6,6/13/1984,Да,Да
1/12/2015 20:22:52,C#,Да,JavaScript,"JavaScript, Objective-C",,,JavaScript,"JavaScript, Objective-C",<1,<1,3/19/1997,Да,Нет
1/12/2015 20:23:57,Basic,Да,Basic,C#,,,C#,C#,<1,5,9/15/1991,Да,Нет
1/12/2015 20:24:10,Basic,Да,JavaScript,"Java, PHP, C++, C",,,JavaScript,JavaScript,2,<1,1/31/1986,Да,Нет
1/12/2015 20:24:58,Pascal/Delphi,Да,Python,"JavaScript, Python",,,Python,"JavaScript, Python",1,1,3/15/1993,Да,Не помню
1/12/2015 20:25:10,C,Да,Objective-C,"C++, C",,,Objective-C,Objective-C,4,4,,Да,Нет
1/12/2015 20:26:12,Pascal/Delphi,Нет,,,"PHP, JavaScript","Objective-C, C",Swift,"PHP, JavaScript",3,2,3/10/1993,Да,Не помню
1/12/2015 20:26:25,JavaScript,Да,JavaScript,PHP,,,JavaScript,JavaScript,1,1,1/1/1985,Да,Нет
1/12/2015 20:27:12,Basic,Да,Java,"Java, JavaScript, Python, PL/SQL",,,Python,"Python, Scala, Erlang",9,4,10/23/1985,Нет,Нет
1/12/2015 20:27:13,JavaScript,Да,JavaScript,CoffeeScript,,,JavaScript,CoffeeScript,<1,2,3/11/1988,Да,Да
1/12/2015 20:27:19,Basic,Да,C#,"JavaScript, T-SQL",,,C#,,10+,10+,8/5/1982,Да,Не помню
1/12/2015 20:27:26,Basic,Нет,,,"PHP, JavaScript, Perl",C,JavaScript,,4,2,9/10/1988,Да,Не помню
1/12/2015 20:27:54,Pascal/Delphi,Да,Java,R,,,Java,Java,3,3,11/23/1984,Да,Нет
1/12/2015 20:28:08,Basic,Да,JavaScript,"Java, PHP",,,JavaScript,"Java, JavaScript",7,4,10/11/1988,Да,Нет
1/12/2015 20:28:19,Basic,Да,Scala,"Ruby, Haskell, Go, Clojure",,,Scala,"Scala, Haskell",5,3,1/29/1987,Нет,Да
1/12/2015 20:29:26,Pascal/Delphi,Да,Java,Java,,,Java,Java,10+,3,1/2/1982,Да,Не помню
1/12/2015 20:29:30,Pascal/Delphi,Да,C++,"C#, T-SQL",,,C#,C#,6,5,10/12/1988,Да,Да
1/12/2015 20:30:06,C++,Да,PHP,JavaScript,,,Python,C++,1,<1,,Да,Нет
1/12/2015 20:30:37,Pascal/Delphi,Да,C++,"C, ASM",,,C++,"C#, C++, C, ASM",9,7,9/19/1984,Да,Не помню
1/12/2015 20:30:53,Basic,Да,Java,"JavaScript, T-SQL, 1C, R",,,Java,JavaScript,5,1,2/15/1976,Да,Нет
1/12/2015 20:31:12,C,Да,C#,C#,,,C#,C#,3,3,,Да,Нет
1/12/2015 20:31:59,Pascal/Delphi,Да,Scala,"Java, PL/SQL",,,Scala,"Java, Pascal/Delphi, Scala",4,4,3/11/1989,Да,Не помню
1/12/2015 20:32:31,Basic,Да,Python,JavaScript,,,Python,"Python, R",2,2,1/3/1991,Да,Не помню
1/12/2015 20:32:35,C,Да,Java,"Java, JavaScript, PL/SQL",,,Java,"Java, JavaScript, Objective-C",4,4,12/20/1986,Да,Не помню
1/12/2015 20:32:59,Java,Да,Java,JavaScript,,,Java,"Java, JavaScript",<1,<1,9/12/1985,Да,Нет
1/12/2015 20:33:30,Java,Да,PHP,"Java, JavaScript",,,Java,,1,1,6/18/1992,Да,Нет
1/12/2015 20:34:29,Pascal/Delphi,Да,C#,JavaScript,,,Ruby,C#,4,4,3/14/1982,Да,Не помню
1/12/2015 20:34:37,Pascal/Delphi,Да,Java,C,,,JavaScript,,8,5,11/6/1988,Да,Не помню
1/12/2015 20:34:52,Basic,Да,ActionScript,Java,,,Java,Java,4,4,3/20/1984,Да,Не помню
1/12/2015 20:36:04,Basic,Да,C#,ActionScript,,,C#,C#,10+,6,6/10/1980,Да,Нет
1/12/2015 20:37:23,Basic,Да,Java,"PHP, JavaScript",,,Java,Java,1,1,6/25/1994,Да,Нет
1/12/2015 20:37:33,Pascal/Delphi,Да,Java,Groovy,,,Java,,10+,2,7/23/1971,Да,Не помню
1/12/2015 20:38:31,C#,Да,C#,"JavaScript, PL/SQL",,,C#,C#,5,5,,,
1/12/2015 20:38:59,Basic,Да,PHP,JavaScript,,,Ruby,PHP,6,6,,Да,Да
1/12/2015 20:39:37,Pascal/Delphi,Да,C#,,,,C#,,1,1,1/1/1984,Да,Нет
1/12/2015 20:42:31,Pascal/Delphi,Да,C#,"JavaScript, T-SQL, Groovy",,,C#,C#,3,3,1/13/1994,Да,Да
1/12/2015 20:42:55,Java,Да,Java,JavaScript,,,JavaScript,"Java, JavaScript",5,4,5/20/1990,Да,Да
1/12/2015 20:43:05,Pascal/Delphi,Да,PHP,,,,PHP,,4,4,2/16/1985,Да,Да
1/12/2015 20:45:27,Pascal/Delphi,Да,Scala,"Java, JavaScript, PL/SQL, Groovy",,,Rust,Java,2,<1,8/18/1987,Нет,Не помню
1/12/2015 20:46:23,Python,Да,Java,Python,,,Java,"Java, Python",2,1,2/25/1990,Да,Да
1/12/2015 20:46:28,Pascal/Delphi,Да,Python,"JavaScript, PL/SQL",,,Python,"PHP, JavaScript, Python, PL/SQL, Rust",6,2,2/14/1987,Да,Да
1/12/2015 20:46:47,C++,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript",10+,5,4/12/1984,Да,Нет
1/12/2015 20:47:16,PHP,Да,PHP,"JavaScript, PL/SQL",,,PHP,,3,3,,Да,Нет
1/12/2015 20:49:40,C,Да,JavaScript,"C#, Ruby",,,Ruby,,2,1,2/1/1993,Да,Нет
1/12/2015 20:49:41,Pascal/Delphi,Да,C#,"PL/SQL, Pascal/Delphi",,,C#,"PHP, JavaScript",9,3,12/7/1984,Да,Нет
1/12/2015 20:51:00,C++,Да,Objective-C,"C++, Lua",,,Objective-C,"C++, Objective-C, C, Lua",7,4,2/27/1986,Да,Нет
1/12/2015 20:51:09,Pascal/Delphi,Да,Java,"JavaScript, T-SQL, CoffeeScript",,,Scala,"Java, JavaScript, Python, PL/SQL, Scala, T-SQL, CoffeeScript, Rust",<1,1,8/9/1992,Да,Нет
1/12/2015 20:52:53,Basic,Да,Java,Python,,,Java,Java,2,2,5/5/1991,Да,Нет
1/12/2015 20:54:27,Pascal/Delphi,Да,C#,T-SQL,,,R,"C#, T-SQL, R",10+,9,9/9/1981,Да,Нет
1/12/2015 20:54:29,Pascal/Delphi,Да,Python,,,,Python,,3,3,3/14/1988,Да,Не помню
1/12/2015 20:55:07,Java,Да,Java,C#,,,C#,"Java, C#, Python",<1,<1,9/10/1984,Да,Нет
1/12/2015 20:56:05,Objective-C,Да,Objective-C,C++,,,Swift,,<1,<1,,,
1/12/2015 20:56:32,PHP,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",10+,3,6/27/1987,Да,Нет
1/12/2015 20:56:42,Pascal/Delphi,Да,Ruby,CoffeeScript,,,Scala,,9,3,5/12/1985,Да,Не помню
1/12/2015 20:56:47,Pascal/Delphi,Да,C++,Python,,,C#,,8,8,1/12/2015,Нет,Не помню
1/12/2015 20:56:48,Basic,Да,Erlang,"C, Perl",,,Erlang,"C, Erlang, R",10+,5,2/5/1975,Да,Да
1/12/2015 20:57:07,Pascal/Delphi,Да,Java,JavaScript,,,Java,Rust,2,3,10/23/1990,Да,Нет
1/12/2015 20:57:39,Pascal/Delphi,Нет,,,"Java, JavaScript",,Scala,Java,1,1,11/14/2015,Да,Нет
1/12/2015 20:58:33,LabView,Да,LabView,Java,,,,LabView,2,9,9/18/1985,Да,Не помню
1/12/2015 20:58:46,C++,Да,Java,JavaScript,,,Java,"Java, JavaScript, Scala",2,2,12/14/1984,Да,Нет
1/12/2015 20:58:53,C++,Да,PHP,"JavaScript, PL/SQL",,,PHP,"PHP, C++, JavaScript",10+,7,12/29/1984,Да,Не помню
1/12/2015 20:58:59,PHP,Да,Ruby,JavaScript,,,Ruby,JavaScript,4,2,6/22/1993,Да,Нет
1/12/2015 20:59:56,Pascal/Delphi,Да,Java,"Groovy, Q",,,Java,"Java, Groovy",7,5,1/1/1988,Да,Да
1/12/2015 21:01:49,C++,Да,Python,"C++, JavaScript, PL/SQL",,,Python,"Java, C++, Python",1,2,11/3/1992,Да,Нет
1/12/2015 21:03:32,Pascal/Delphi,Да,JavaScript,Ruby,,,Ruby,"JavaScript, Ruby",5,4,3/4/1989,Нет,Да
1/12/2015 21:04:14,Java,Да,Java,Flex,,,Java,Java,1,1,1/24/1993,Да,Нет
1/12/2015 21:05:17,PHP,Да,Python,,,,,,5,5,,Да,
1/12/2015 21:06:15,Pascal/Delphi,Да,Java,JavaScript,,,Java,Java,<1,<1,4/25/1995,Да,Не помню
1/12/2015 21:06:30,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,JavaScript,"C#, JavaScript",6,6,9/7/1987,Да,Нет
1/12/2015 21:07:44,Pascal/Delphi,Да,C#,"T-SQL, Basic",,,C#,,4,4,12/1/1988,Да,Да
1/12/2015 21:08:13,Pascal/Delphi,Да,C#,C++,,,C#,C++,2,<1,6/8/1994,Да,Нет
1/12/2015 21:08:23,PHP,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",4,4,10/20/1989,Да,Нет
1/12/2015 21:12:39,Java,Да,Java,JavaScript,,,Java,Java,<1,<1,1/1/2015,Да,Нет
1/12/2015 21:13:23,Basic,Да,Ruby,JavaScript,,,Ruby,"PHP, JavaScript, Ruby",5,1,5/1/1988,Да,Нет
1/12/2015 21:14:24,Pascal/Delphi,Да,Python,JavaScript,,,,Python,8,8,6/12/1987,Да,Да
1/12/2015 21:17:57,Pascal/Delphi,Да,Python,JavaScript,,,Go,"JavaScript, Python",<1,<1,7/27/1990,Да,Нет
1/12/2015 21:18:43,Pascal/Delphi,Да,Objective-C,Ruby,,,Swift,"Haskell, Emacs Lisp",4,4,7/31/1987,Да,Не помню
1/12/2015 21:18:44,Basic,Да,C#,"C++, JavaScript",,,C#,"C#, C++, Python",10+,1,11/17/1974,Да,Не помню
1/12/2015 21:19:17,Pascal/Delphi,Да,Objective-C,,,,Swift,"Objective-C, Ruby",3,2,1/1/2015,Да,Не помню
1/12/2015 21:19:32,Python,Да,C#,"Python, Pascal/Delphi",,,C#,C#,<1,<1,4/15/1995,Да,Нет
1/12/2015 21:19:55,Basic,Да,Python,JavaScript,,,JavaScript,"JavaScript, Python",7,4,1/1/1989,Да,Да
1/12/2015 21:19:59,Pascal/Delphi,Да,Ruby,Groovy,,,,,3,1,8/23/1989,Да,Не помню
1/12/2015 21:20:14,Pascal/Delphi,Да,C#,"JavaScript, Python, T-SQL",,,C#,"C#, JavaScript, Scala",4,2,1/1/1992,Да,Да
1/12/2015 21:20:35,Basic,Да,Perl,"PHP, JavaScript",,,JavaScript,"JavaScript, Perl",10+,10+,12/22/1980,Нет,Да
1/12/2015 21:21:03,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,C#,2,1,5/3/1994,Да,Нет
1/12/2015 21:21:28,C,Да,C++,,,,Rust,"C#, C++, C",<1,<1,5/12/1990,Да,Нет
1/12/2015 21:22:29,Pascal/Delphi,Да,C#,JavaScript,,,C#,"C#, C++",2,2,11/25/1994,Да,Нет
1/12/2015 21:23:38,PHP,Да,Java,Java,,,Java,Java,<1,<1,1/30/1996,Да,Нет
1/12/2015 21:25:40,C,Да,Java,Scala,,,Java,Java,2,1,12/8/1989,Да,Нет
1/12/2015 21:25:46,Pascal/Delphi,Да,Java,Java,,,JavaScript,Java,<1,<1,8/30/1995,Да,Нет
1/12/2015 21:27:21,Pascal/Delphi,Да,C#,"PHP, C++, JavaScript",,,C#,"C#, PHP, C++, JavaScript",10+,8,4/15/1983,Да,Нет
1/12/2015 21:27:33,Basic,Да,PHP,"JavaScript, Python",,,Python,PHP,3,3,5/7/1988,Да,Нет
1/12/2015 21:27:34,Basic,Да,PHP,"JavaScript, Python",,,Python,PHP,3,3,5/7/1988,Да,Нет
1/12/2015 21:27:50,Python,Нет,,,C,Python,Python,Python,<1,<1,9/28/1985,Да,Нет
1/12/2015 21:28:09,Basic,Нет,,,"Java, PHP","JavaScript, Perl",PHP,"Java, PHP, JavaScript",10+,9,1/26/1986,Нет,Нет
1/12/2015 21:28:34,C++,Да,Java,JavaScript,,,Java,,10+,1,1/12/1980,Да,Не помню
1/12/2015 21:30:46,Basic,Да,JavaScript,,,,JavaScript,,2,2,12/1/1983,Да,Не помню
1/12/2015 21:31:35,Basic,Да,Java,,,,Kotlin,"Java, Python, Kotlin",2,2,1/8/1985,Да,Не помню
1/12/2015 21:31:42,Basic,Да,Python,JavaScript,,,Python,,4,2,4/27/1987,Да,Да
1/12/2015 21:31:48,Pascal/Delphi,Да,Pascal/Delphi,"PL/SQL, Erlang",,,,,8,4,,Да,Нет
1/12/2015 21:32:29,Pascal/Delphi,Да,Python,,,,Python,Python,3,2,12/18/1992,Да,Да
1/12/2015 21:32:37,Objective-C,Да,Objective-C,"C++, JavaScript, Python, C, PL/SQL",,,Objective-C,Objective-C,4,4,12/8/1988,Да,Не помню
1/12/2015 21:32:52,PHP,Да,PHP,JavaScript,,,PHP,PHP,5,5,3/1/1987,Да,Не помню
1/12/2015 21:33:11,Pascal/Delphi,Да,Java,"Java, JavaScript, T-SQL",,,JavaScript,Java,3,3,1/12/1991,Да,Нет
1/12/2015 21:34:38,JavaScript,Да,JavaScript,JavaScript,,,JavaScript,JavaScript,2,2,3/11/1992,Нет,Не помню
1/12/2015 21:34:44,C,Да,C,"C++, C, ASM",,,C,"C++, C",10+,10+,5/3/1978,Нет,Да
1/12/2015 21:34:55,PHP,Да,PHP,"JavaScript, T-SQL",,,PHP,PHP,6,6,2/4/1984,Да,Нет
1/12/2015 21:35:34,Pascal/Delphi,Да,Java,Python,,,Java,JavaScript,2,2,12/14/1990,Да,Нет
1/12/2015 21:36:39,Basic,Да,Ruby,"JavaScript, PL/SQL, CoffeeScript",,,Ruby,,2,2,11/20/1979,Да,Да
1/12/2015 21:36:45,C++,Да,C#,"JavaScript, T-SQL",,,C#,,10+,10+,10/27/1978,Да,Да
1/12/2015 21:40:22,Pascal/Delphi,Да,Java,JavaScript,,,Java,,2,2,3/26/1993,Да,Да
1/12/2015 21:41:04,Basic,Да,Basic,"C#, JavaScript",,,C#,,6,3,,Да,Да
1/12/2015 21:42:37,Pascal/Delphi,Да,C#,"Java, Python, Pascal/Delphi",,,C#,"Java, C#, Python, Pascal/Delphi",10+,9,1/1/1975,Нет,Нет
1/12/2015 21:43:12,Pascal/Delphi,Да,Java,,,,PHP,Java,2,1,3/3/1986,Да,Нет
1/12/2015 21:43:52,C#,Да,C#,"JavaScript, T-SQL",,,C#,,<1,<1,2/15/1994,Да,Не помню
1/12/2015 21:44:27,Pascal/Delphi,Да,C#,T-SQL,,,C#,C#,2,2,8/29/1986,Да,Да
1/12/2015 21:45:37,Basic,Да,C#,,,,Haskell,C#,5,5,9/11/1990,Да,Да
1/12/2015 21:46:06,Pascal/Delphi,Да,PHP,"Java, PL/SQL",,,Java,"Java, PHP, JavaScript, PL/SQL",7,5,1/1/1984,Да,Да
1/12/2015 21:46:21,Algol,Да,R,"C++, Ruby",,,R,,10+,3,6/6/2015,Да,Нет
1/12/2015 21:46:26,Pascal/Delphi,Да,C#,"JavaScript, Python, T-SQL",,,Python,"C#, Python",5,5,4/18/1985,Да,Да
1/12/2015 21:46:52,Pascal/Delphi,Да,Java,Python,,,Go,Go,8,5,6/15/1985,Да,Да
1/12/2015 21:46:52,Basic,Нет,,,Python,,Python,"Python, Pascal/Delphi, ActionScript",4,<1,7/13/1983,Да,Нет
1/12/2015 21:48:13,Pascal/Delphi,Да,Java,JavaScript,,,Java,,3,3,7/9/1989,,Да
1/12/2015 21:49:55,Pascal/Delphi,Нет,,,APL,,C#,"C#, C++",2,1,2/26/1991,Да,Не помню
1/12/2015 21:50:06,Pascal/Delphi,Да,JavaScript,,,,Go,"JavaScript, Go",6,3,8/9/1988,Да,Нет
1/12/2015 21:50:06,C++,Да,Java,Python,,,Java,Java,2,2,1/29/1982,Да,Нет
1/12/2015 21:50:15,Pascal/Delphi,Да,Java,"JavaScript, PL/SQL",,,Scala,,3,3,11/11/1988,Нет,Да
1/12/2015 21:50:28,Pascal/Delphi,Да,C#,JavaScript,,,C#,"Java, C#, C++",2,2,9/14/1996,Да,Нет
1/12/2015 21:51:11,Pascal/Delphi,Да,Java,"JavaScript, ActionScript",,,Java,Java,<1,<1,3/30/1992,Да,Не помню
1/12/2015 21:51:47,Basic,Да,PHP,JavaScript,,,PHP,,5,5,12/5/1987,Да,Нет
1/12/2015 21:51:59,PHP,Да,PHP,JavaScript,,,Java,PHP,<1,<1,8/20/1990,Да,Не помню
1/12/2015 21:51:59,Pascal/Delphi,Да,C#,"T-SQL, Q",,,C#,C#,3,3,1/16/1989,Да,Да
1/12/2015 21:53:35,Pascal/Delphi,Да,Java,Groovy,,,Java,"Java, Groovy",4,4,12/13/1988,Да,Да
1/12/2015 21:53:54,Basic,Нет,,,"Java, Scala","JavaScript, Go",Scala,C#,10+,2,1/1/1976,Нет,Нет
1/12/2015 21:54:38,Basic,Да,Java,,,,Scala,Java,7,4,4/2/1988,Нет,Да
1/12/2015 21:54:50,Pascal/Delphi,Да,PHP,"Java, JavaScript, Scala",,,Scala,"PHP, JavaScript, Scala",7,5,2/5/1971,Нет,Нет
1/12/2015 21:54:51,JavaScript,Да,JavaScript,"Python, CoffeeScript",,,JavaScript,"JavaScript, Ruby, CoffeeScript",4,4,6/15/1992,Да,Не помню
1/12/2015 21:56:19,PHP,Да,PHP,JavaScript,,,PHP,,10+,10+,9/3/1979,Да,Да
1/12/2015 21:57:03,C++,Да,C++,"Python, Objective-C, C",,,Objective-C,"C++, Python, Objective-C",7,7,4/11/1988,Да,Не помню
1/12/2015 21:57:38,Pascal/Delphi,Да,C,"C++, Python, C, Matlab",,,C++,"C++, Python, C",3,3,8/8/1991,Да,Да
1/12/2015 21:57:45,Pascal/Delphi,Да,Ruby,"JavaScript, Ruby, Scala, Go",,,Ruby,"JavaScript, Ruby, Erlang",7,5,1/1/1986,Нет,Да
1/12/2015 21:58:07,Pascal/Delphi,Да,C#,JavaScript,,,C#,"Java, C#, JavaScript, Pascal/Delphi, Scala, T-SQL",3,3,1/31/1990,Да,Нет
1/12/2015 21:58:11,C++,Да,JavaScript,Java,,,JavaScript,JavaScript,4,3,12/8/1990,Да,Да
1/12/2015 21:59:23,Basic,Да,Java,,,,Python,,2,2,1/8/1991,Да,Нет
1/12/2015 22:01:34,Pascal/Delphi,Да,JavaScript,"Python, Haskell",,,Python,Haskell,5,4,1/4/1989,Нет,Да
1/12/2015 22:03:02,Pascal/Delphi,Нет,,,"Python, C","PHP, C++, ASM",Java,"PHP, C++, Haskell",3,3,7/4/1989,Да,Нет
1/12/2015 22:03:46,Java,Да,Java,PHP,,,Java,"Java, PHP",<1,<1,5/15/1990,Да,Нет
1/12/2015 22:04:17,C++,Да,Objective-C,C++,,,Swift,C++,<1,<1,5/21/2015,Да,Нет
1/12/2015 22:05:20,PHP,Да,C#,"JavaScript, Objective-C",,,C#,C#,3,2,9/15/1989,Да,Нет
1/12/2015 22:05:47,Fortran,Да,C#,"C++, T-SQL",,,,C#,10+,10+,12/28/1966,Да,Да
1/12/2015 22:05:55,Pascal/Delphi,Да,Java,PL/SQL,,,Java,Java,3,4,,Да,Не помню
1/12/2015 22:06:25,PHP,Да,PHP,JavaScript,,,,"PHP, JavaScript",1,1,10/1/1991,Да,Нет
1/12/2015 22:06:43,Java,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,"JavaScript, Ruby, CoffeeScript",<1,<1,2/28/1992,Да,Нет
1/12/2015 22:07:48,Pascal/Delphi,Да,Java,"JavaScript, PL/SQL",,,Java,"Java, JavaScript, Groovy",4,3,,Да,Нет
1/12/2015 22:08:28,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,,2,2,1/1/1991,Да,Нет
1/12/2015 22:09:15,Java,Да,Java,JavaScript,,,Java,"Java, JavaScript",4,4,11/5/1984,Да,Да
1/12/2015 22:11:33,Pascal/Delphi,Да,R,"JavaScript, Python, PL/SQL",,,R,"Java, Python, Ruby, R",5,<1,5/4/1986,Да,Не помню
1/12/2015 22:13:05,Pascal/Delphi,Да,Python,JavaScript,,,Python,C++,<1,<1,2/25/1992,Да,Нет
1/12/2015 22:14:16,Basic,Да,C++,"Python, R",,,Python,"C++, Python",6,5,8/1/1983,Да,Нет
1/12/2015 22:15:42,Basic,Да,Python,"C++, Python, C, PL/SQL",,,Python,"C++, Python, C, Haskell",4,4,11/17/1990,Да,Нет
1/12/2015 22:18:37,Basic,Нет,,,"C#, JavaScript, T-SQL",,C#,,9,5,1/1/1978,Да,Не помню
1/12/2015 22:18:39,Basic,Да,Java,"Java, PHP, C++, JavaScript, Python, Objective-C, Ruby, PL/SQL, Pascal/Delphi, Perl, Scala, Basic",,,Ruby,"Java, C#, PHP, C++, JavaScript, Python, Objective-C, Ruby, C, Pascal/Delphi, Perl, Scala, Basic, CoffeeScript, Haskell, Go, Clojure",10+,10+,11/6/1976,Да,Нет
1/12/2015 22:18:46,Pascal/Delphi,Да,C,,,,C++,C++,3,2,12/19/1990,Да,Нет
1/12/2015 22:19:58,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL, Basic",7,3,1/1/1974,Да,Нет
1/12/2015 22:21:12,Pascal/Delphi,Нет,,,"C#, PHP, C++","JavaScript, R",PHP,"Java, PHP, JavaScript, Python",5,3,1/12/1990,Нет,Нет
1/12/2015 22:21:19,Basic,Да,Java,Groovy,,,Java,Java,3,3,4/21/1990,Да,Не помню
1/12/2015 22:21:39,Pascal/Delphi,Нет,,,"C++, JavaScript, Python",Java,Python,"C++, Python",5,2,1/12/1988,Да,Не помню
1/12/2015 22:22:08,Basic,Да,PHP,JavaScript,,,PHP,PHP,4,4,,Да,Да
1/12/2015 22:22:44,Basic,Да,Java,JavaScript,,,Java,Java,10+,<1,3/15/1980,Да,Нет
1/12/2015 22:22:57,Pascal/Delphi,Да,Java,"JavaScript, T-SQL",,,Java,"Java, JavaScript",2,2,11/24/1987,Да,Да
1/12/2015 22:23:04,JavaScript,Да,JavaScript,Java,,,Java,нет,1,1,4/6/1976,Да,Нет
1/12/2015 22:25:34,Pascal/Delphi,Да,Python,JavaScript,,,Python,"JavaScript, Python",7,4,8/20/1986,Да,Нет
1/12/2015 22:25:36,Python,Да,Python,JavaScript,,,Python,Python,10+,6,5/18/1981,Да,Нет
1/12/2015 22:25:43,Pascal/Delphi,Да,Python,C++,,,C++,"PHP, C++, JavaScript, Pascal/Delphi, Perl",4,3,2/22/1987,Да,Да
1/12/2015 22:26:00,mk61,Да,Java,"C++, JavaScript, Python, Perl",,,Java,C++,10+,5,6/16/1976,Да,Нет
1/12/2015 22:28:44,Pascal/Delphi,Да,JavaScript,"PHP, JavaScript, Ruby",,,Ruby,"JavaScript, Ruby",10+,5,1/1/1972,Да,Не помню
1/12/2015 22:28:47,Pascal/Delphi,Да,Java,PL/SQL,,,Java,Java,1,1,12/21/1989,Да,Нет
1/12/2015 22:29:25,Asm,Да,Ruby,"PHP, JavaScript, CoffeeScript",,,Ruby,"C#, PHP, JavaScript, Ruby",5,3,,Да,Да
1/12/2015 22:29:33,C#,Да,C#,"C#, JavaScript, C, Pascal/Delphi, T-SQL",,,JavaScript,"Java, C#, JavaScript",3,4,12/8/1989,Да,Нет
1/12/2015 22:29:58,Basic,Да,PL/SQL,Java,,,Java,,<1,<1,11/3/1982,Да,Нет
1/12/2015 22:31:12,Pascal/Delphi,Да,Java,,,,Java,"Java, 1C",10+,3,12/12/1978,Да,Нет
1/12/2015 22:31:44,Pascal/Delphi,Да,C#,"JavaScript, Python",,,C#,,1,<1,,,Нет
1/12/2015 22:33:08,Pascal/Delphi,Да,JavaScript,"PHP, JavaScript, Ruby, CoffeeScript",,,CoffeeScript,"Java, C#, PHP, C++, JavaScript, Ruby, CoffeeScript",2,1,11/18/1992,Да,Нет
1/12/2015 22:34:28,Pascal/Delphi,Да,Java,"Java, JavaScript, PL/SQL, Scala, R",,,Scala,"Java, Scala",2,2,11/4/1993,Да,Нет
1/12/2015 22:35:58,C#,Да,JavaScript,,,,C#,C#,2,<1,,Да,Нет
1/12/2015 22:36:03,Pascal/Delphi,Да,JavaScript,JavaScript,,,JavaScript,JavaScript,3,2,1/1/1990,Да,Нет
1/12/2015 22:36:06,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript",4,4,1/7/2015,Да,Да
1/12/2015 22:37:06,Pascal/Delphi,Да,JavaScript,Python,,,Python,Python,<1,<1,2/5/1989,Да,Нет
1/12/2015 22:37:22,C,Да,Java,PL/SQL,,,Java,,2,2,5/5/1994,Да,Нет
1/12/2015 22:37:28,Basic,Да,Java,JavaScript,,,Scala,"Java, Scala, Groovy",10+,4,1/14/1986,Да,Нет
1/12/2015 22:38:06,Basic,Нет,,,"Java, C++, JavaScript, Python",,C++,"Java, C++, Python",2,3,2/5/1991,Да,Нет
1/12/2015 22:38:08,Basic,Да,Java,,,,Scala,"Java, Scala, Groovy, Clojure",10+,8,7/8/1982,Нет,Да
1/12/2015 22:38:11,C++,Нет,,,C#,,C#,C#,1,1,,Да,Да
1/12/2015 22:38:45,1С,Да,1C,Java,,,,,2,2,3/20/1988,Да,Нет
1/12/2015 22:38:57,Pascal/Delphi,Да,Java,"PHP, JavaScript",,,Java,,4,3,1/12/1988,Да,Да
1/12/2015 22:39:04,Algol 60,Да,PL/SQL,,,,PL/SQL,,10+,10+,3/23/1962,Да,Да
1/12/2015 22:39:13,Pascal/Delphi,Да,Objective-C,"C#, C++, C",,,Objective-C,,2,2,,Да,Нет
1/12/2015 22:39:42,C++,Да,Java,"C#, JavaScript",,,Java,"Java, C#",2,1,11/2/1993,Да,Нет
