Timestamp,FirstLanguage,MainLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditionalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,Age,InUA,InPrev
1/9/2014 11:55:53,Pascal/Delphi,Да,Ruby,"PHP, JavaScript, JRuby",,,JRuby,"Java, Ruby, PL/SQL",5,3,"[20,30)",Да,Да
1/9/2014 12:00:34,Pascal/Delphi,Да,Python,"Python, JavaScript",,,Python,"Python, JavaScript",5,3,"[20,30)",Да,Нет
1/9/2014 12:02:36,Pascal/Delphi,Да,Ruby,JavaScript,,,Ruby,Ruby,<1,<1,"[20,30)",Да,Нет
1/9/2014 12:03:59,Pascal/Delphi,Да,Java,PL/SQL,,,Java,Python,4,2,"[20,30)",Да,Да
1/9/2014 12:04:54,Basic,Нет,,,"PHP, JavaScript, PL/SQL",,Java,"PHP, C++, JavaScript, C, PL/SQL",7,4,"[20,30)",Да,Нет
1/9/2014 12:05:40,Pascal/Delphi,Да,Python,"PHP, JavaScript",,,Python,PHP,6,1,"[20,30)",Да,Да
1/9/2014 12:05:41,Pascal/Delphi,Да,Python,"C++, JavaScript, PL/SQL, Shell",,,Python,Python,<1,<1,"[20,30)",Да,Нет
1/9/2014 12:05:45,Basic,Да,C++,C#,,,C++,,8,8,"[30,40)",Да,Да
1/9/2014 12:05:48,Pascal/Delphi,Да,JavaScript,,,,JavaScript,"PHP, JavaScript",2,2,"[20,30)",Да,Нет
1/9/2014 12:06:47,C,Да,Erlang,"Python, Shell",,,Erlang,Python,10+,5,"[30,40)",Нет,Да
1/9/2014 12:08:00,Basic,Да,Python,"JavaScript, CoffeeScript, Haskell",,,Python,"Python, Haskell",5,4,"[30,40)",Да,Нет
1/9/2014 12:08:36,PHP,Да,PHP,"Python, JavaScript",,,Python,"Python, JavaScript",5,5,"[20,30)",Да,Нет
1/9/2014 12:08:45,JavaScript,Да,Java,"PHP, JavaScript, ActionScript",,,Java,"Java, PHP, JavaScript",4,3,"[20,30)",Да,Нет
1/9/2014 12:08:53,C++,Да,Perl,"JavaScript, PL/SQL",,,Java,"Java, C#, JavaScript, PL/SQL",<1,<1,"[20,30)",Да,Нет
1/9/2014 12:09:07,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,PHP,1,1,"[20,30)",Да,Да
1/9/2014 12:10:17,Basic,Да,PHP,"Python, JavaScript",,,Python,"PHP, JavaScript",5,3,"[20,30)",Да,Да
1/9/2014 12:10:56,Visual basic,Да,C#,"JavaScript, T-SQL",,,C#,C#,3,2,"[20,30)",Да,Нет
1/9/2014 12:10:56,Basic,Да,C++,C,,,C++,"C++, Python, C",7,7,"[20,30)",Да,Да
1/9/2014 12:11:39,Pascal/Delphi,Нет,,,"PHP, Python, JavaScript",,PHP,"PHP, Python, JavaScript",7,7,"[30,40)",Да,Да
1/9/2014 12:12:09,Basic,Нет,,,"JavaScript, Progress 4GL",,Java,JavaScript,10+,7,"[30,40)",Да,Да
1/9/2014 12:13:44,Basic,Да,Scala,"Java, JavaScript, Objective-C",,,Scala,"Scala, Lua",3,2,"[20,30)",Да,Да
1/9/2014 12:14:13,C,Да,C#,JavaScript,,,Python,C#,7,6,"[30,40)",Нет,Нет
1/9/2014 12:14:57,Pascal/Delphi,Да,Java,"C#, Scala",,,C#,,7,<1,"[20,30)",Да,Да
1/9/2014 12:15:15,Pascal/Delphi,Да,Java,PL/SQL,,,Java,,2,2,"[20,30)",Да,Нет
1/9/2014 12:15:47,JavaScript,Нет,,,"Java, PHP, JavaScript, CoffeeScript","Java, PHP, JavaScript",JavaScript,"Java, PHP, JavaScript",3,3,"[20,30)",Нет,Да
1/9/2014 12:16:08,C,Нет,,,"Java, C#, PHP, C++, Python, JavaScript, Objective-C, Ruby, C, ActionScript, Scala","Java, C++",Objective-C,Objective-C,2,1,<20,Да,Нет
1/9/2014 12:18:18,VisualBasic,Да,PHP,JavaScript,,,Ruby,"PHP, JavaScript, Ruby",5,5,"[20,30)",Да,Да
1/9/2014 12:18:27,Pascal/Delphi,Да,C#,JavaScript,,,C#,"Ruby, ActionScript",8,1,"[20,30)",Да,Нет
1/9/2014 12:18:29,Basic,Да,Java,"C#, Python, JavaScript, PL/SQL, Scala, Shell",,,Java,Java,10+,10+,"[30,40)",Да,Да
1/9/2014 12:18:47,Basic,Нет,,,"Python, Go","C++, C",Go,"Python, Go",7,7,"[20,30)",Да,Да
1/9/2014 12:18:54,Basic,Да,PHP,Python,,,Python,"PHP, Python",6,6,"[20,30)",Да,Да
1/9/2014 12:20:18,Pascal/Delphi,Да,PHP,"JavaScript, Perl, Shell",,,Python,"Java, PHP, C++, Python, JavaScript, C, Pascal/Delphi, Perl",10+,8,"[30,40)",Да,Нет
1/9/2014 12:20:18,Pascal/Delphi,Да,Java,PHP,,,Java,Java,<1,<1,"[20,30)",Да,Нет
1/9/2014 12:20:47,"Dbase (Clipper, Foxpro, .. )",Нет,,,"C#, C++, JavaScript, C",Lua,C++,"C++, Lua",10+,10+,"[30,40)",Да,Да
1/9/2014 12:20:47,FORTRAN,Да,C#,"C++, T-SQL, Basic",,,C#,,10+,8,"[40,50)",Да,Нет
1/9/2014 12:20:54,Pascal/Delphi,Да,PHP,JavaScript,,,go,"PHP, go",7,6,"[30,40)",Да,Нет
1/9/2014 12:21:15,Basic,Да,Java,"JavaScript, Perl",,,Java,,10+,2,"[30,40)",Да,Нет
1/9/2014 12:22:02,QBasic,Да,C++,"Java, Shell",,,C++,C++,5,3,"[20,30)",Да,Да
1/9/2014 12:22:19,ColdFusion,Да,ColdFusion,Ruby,,,Ruby,"Ruby, T-SQL",10+,10+,"[30,40)",Да,Да
1/9/2014 12:22:23,Basic,Да,C#,"C#, JavaScript",,,C#,"Java, C#, Python, JavaScript, ActionScript",7,5,"[20,30)",Да,Нет
1/9/2014 12:22:43,Java,Да,PHP,Java,,,Java,,<1,<1,"[20,30)",Да,Нет
1/9/2014 12:22:55,Pascal/Delphi,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,,10+,3,"[30,40)",Да,Да
1/9/2014 12:23:04,Pascal/Delphi,Да,C#,Java,,,Java,"Java, C#",4,2,"[20,30)",Да,Нет
1/9/2014 12:23:33,Pascal/Delphi,Да,JavaScript,"Java, PL/SQL",,,JavaScript,,<1,<1,"[20,30)",Да,Нет
1/9/2014 12:24:24,Pascal/Delphi,Да,PHP,Python,,,Python,"PHP, Python, Ruby",7,6,"[20,30)",Да,Нет
1/9/2014 12:25:15,Pascal/Delphi,Да,JavaScript,"PHP, JavaScript, PL/SQL, Shell",,,Python,"PHP, JavaScript, PL/SQL, Shell",5,<1,"[20,30)",Да,Нет
1/9/2014 12:25:16,Basic,Да,JavaScript,"Java, PHP, Python, CoffeeScript",,,JavaScript,"PHP, Python, JavaScript, CoffeeScript",10+,10+,"[30,40)",Да,Да
1/9/2014 12:25:34,Basic,Да,C++,Erlang,,,Erlang,"C++, Erlang",2,2,"[20,30)",Нет,Нет
1/9/2014 12:25:50,Pascal/Delphi,Да,PL/SQL,"Java, C#",,,Java,"Java, Python",3,3,"[20,30)",Да,Нет
1/9/2014 12:25:53,Basic,Да,Objective-C,"Python, JavaScript",,,Objective-C,"Python, JavaScript, Objective-C",3,3,"[30,40)",Да,Да
1/9/2014 12:26:06,Pascal/Delphi,Да,C#,"Java, PHP",,,Objective-C,"Java, C#, PHP",3,3,"[20,30)",Да,Нет
1/9/2014 12:26:32,Pascal/Delphi,Да,Python,"JavaScript, Shell, R",,,Python,"Python, JavaScript, R",10+,6,"[30,40)",Да,Да
1/9/2014 12:27:04,PHP,Да,JavaScript,,,,JavaScript,"JavaScript, CoffeeScript",10+,6,"[20,30)",Да,Нет
1/9/2014 12:27:10,Basic,Да,Python,C++,,,Python,"C++, Python, JavaScript, Scala, Erlang",8,2,"[30,40)",Да,Нет
1/9/2014 12:27:34,Pascal/Delphi,Да,Pascal/Delphi,"Java, PL/SQL",,,Java,Pascal/Delphi,6,5,"[30,40)",Да,Да
1/9/2014 12:28:14,C++,Да,Java,JavaScript,,,JavaScript,"Java, JavaScript",2,2,"[20,30)",Да,Нет
1/9/2014 12:29:33,Basic,Да,C#,"JavaScript, T-SQL",,,C#,,10+,10+,"[30,40)",Да,Нет
1/9/2014 12:29:46,Pascal/Delphi,Да,JavaScript,Python,,,Python,"Python, JavaScript",6,2,"[20,30)",Да,Да
1/9/2014 12:29:46,Pascal/Delphi,Да,PHP,"Java, JavaScript, PL/SQL",,,PHP,"Java, PHP, JavaScript",5,5,"[20,30)",Да,Да
1/9/2014 12:29:59,Asm,Да,C#,JavaScript,,,Java,"Java, C#, JavaScript",7,5,"[20,30)",Да,Да
1/9/2014 12:29:59,C,Да,Ruby,"JavaScript, CoffeeScript, Shell",,,Ruby,,10+,3,"[30,40)",Да,Да
1/9/2014 12:30:04,C,Да,Java,JavaScript,,,Java,Java,3,2,"[20,30)",Да,Нет
1/9/2014 12:30:59,Электроника МК61,Да,C++,"Java, C#, C++, Python, Objective-C, C, PL/SQL, T-SQL, D",,,C++,"Java, C#, PHP, C++, JavaScript, Objective-C, C, PL/SQL, Perl, T-SQL, D",10+,10+,"[30,40)",Да,Да
1/9/2014 12:31:52,Basic,Да,Java,"JavaScript, Shell",,,Java,"Java, JavaScript, Shell",4,3,"[20,30)",Да,Нет
1/9/2014 12:31:53,Pascal/Delphi,Да,JavaScript,C#,,,JavaScript,,7,7,"[30,40)",Да,Нет
1/9/2014 12:32:28,Basic,Да,JavaScript,,,,JavaScript,Python,1,<1,"[20,30)",Да,Да
1/9/2014 12:32:56,Pascal/Delphi,Нет,,,"Java, Python",R,Python,,1,1,"[20,30)",Нет,Нет
1/9/2014 12:33:53,Basic,Да,JavaScript,PHP,,,JavaScript,JavaScript,3,2,"[20,30)",Да,Да
1/9/2014 12:34:04,Basic,Да,C#,"C#, T-SQL",,,C#,Java,5,5,"[30,40)",Да,Да
1/9/2014 12:34:20,Pascal/Delphi,Да,Objective-C,JavaScript,,,Objective-C,Objective-C,1,1,"[20,30)",Да,Нет
1/9/2014 12:35:19,Perl,Нет,,,"JavaScript, Ruby, CoffeeScript","JavaScript, Ruby, CoffeeScript",CoffeeScript,"JavaScript, Ruby, CoffeeScript",4,2,"[20,30)",Да,Да
1/9/2014 12:35:52,Pascal/Delphi,Да,CoffeeScript,"JavaScript, Ruby",,,Ruby,"JavaScript, Ruby, CoffeeScript",7,2,"[20,30)",Да,Да
1/9/2014 12:36:29,Pascal/Delphi,Да,Java,"JavaScript, PL/SQL",,,Java,"Java, JavaScript, C, PL/SQL",2,2,"[20,30)",Да,Да
1/9/2014 12:37:40,Basic,Да,Pascal/Delphi,PL/SQL,,,Java,,4,4,"[20,30)",Да,Нет
1/9/2014 12:38:02,C++,Да,C++,C,,,C#,"PHP, JavaScript",6,6,"[20,30)",Да,Нет
1/9/2014 12:38:20,Pascal/Delphi,Нет,,,"PHP, JavaScript",,JavaScript,"PHP, JavaScript",4,3,"[20,30)",Да,Нет
1/9/2014 12:38:23,Python,Да,JavaScript,"Python, JavaScript",,,JavaScript,"Python, JavaScript",<1,<1,"[20,30)",Да,Да
1/9/2014 12:38:36,Pascal/Delphi,Да,Python,JavaScript,,,Go,Go,7,4,"[30,40)",Да,Нет
1/9/2014 12:39:07,Basic,Да,C,Python,,,Python,C,5,5,"[20,30)",Да,Нет
1/9/2014 12:39:32,Pascal/Delphi,Да,Java,Shell,,,Java,Java,<1,<1,"[20,30)",Да,Нет
1/9/2014 12:40:04,Pascal/Delphi,Да,Python,"JavaScript, Ruby, PL/SQL, R",,,Python,Python,3,3,"[30,40)",Да,Нет
1/9/2014 12:40:31,Pascal/Delphi,Да,JavaScript,"PHP, Python, Shell",,,PHP,"Java, C#, PHP, JavaScript, 1C",3,1,"[20,30)",Да,Да
1/9/2014 12:40:52,Basic,Да,CoffeeScript,"JavaScript, Ruby",,,CoffeeScript,"JavaScript, CoffeeScript",1,1,"[20,30)",Да,Нет
1/9/2014 12:41:02,Asm,Да,Perl,"C++, JavaScript",,,Perl,,10+,10+,"[30,40)",Нет,Да
1/9/2014 12:41:12,Pascal/Delphi,Да,JavaScript,"PHP, Ruby",,,Ruby,"JavaScript, Ruby",10+,4,"[40,50)",Да,Нет
1/9/2014 12:41:46,Basic,Нет,,,"C#, C++, Python, JavaScript, Objective-C",C,C++,"C#, PHP, C++, Python, Objective-C",10+,10+,"[30,40)",Нет,Нет
1/9/2014 12:42:05,C++,Да,C++,C#,,,C#,"C#, C++",8,8,"[20,30)",Да,Да
1/9/2014 12:42:53,Pascal/Delphi,Да,JavaScript,,,,JavaScript,"Java, C#",5,1,"[30,40)",Да,Нет
1/9/2014 12:42:55,C++,Да,Java,"JavaScript, PL/SQL",,,Java,"Java, JavaScript",3,3,"[20,30)",Да,Нет
1/9/2014 12:43:12,Basic,Да,Java,,,,Java,"Java, JavaScript",2,2,"[20,30)",Да,Да
1/9/2014 12:43:15,Asm,Да,Java,powershell,,,Java,Java,3,1,"[20,30)",Да,Да
1/9/2014 12:44:04,C++,Да,Java,"Python, JavaScript",,,Java,,<1,<1,"[20,30)",Да,Нет
1/9/2014 12:44:07,Basic,Да,Python,"JavaScript, CoffeeScript",,,Python,"Python, JavaScript",5,2,"[20,30)",Да,Да
1/9/2014 12:44:30,Basic,Да,C#,JavaScript,,,JavaScript,"JavaScript, Ruby",5,5,"[20,30)",Да,Нет
1/9/2014 12:44:37,C#,Нет,,,"C#, JavaScript, T-SQL","C++, JavaScript, Objective-C",C#,"C#, JavaScript, T-SQL",3,3,"[20,30)",Да,Нет
1/9/2014 12:44:41,Pascal/Delphi,Да,Objective-C,,,,Objective-C,"C++, Objective-C, Ruby, Scala",1,1,"[20,30)",Да,Нет
1/9/2014 12:45:44,Basic,Да,C,"Java, JavaScript, Ruby, T-SQL",,,Ruby,Ruby,8,8,"[20,30)",Да,Да
1/9/2014 12:46:08,C++,Да,Java,"JavaScript, Groovy, Shell",,,Java,"Java, JavaScript",6,6,"[20,30)",Да,Да
1/9/2014 12:46:44,C,Нет,,,Python,"Java, C++, C, Shell",C++,,7,2,"[30,40)",Да,Нет
1/9/2014 12:46:54,Basic,Да,JavaScript,Perl,,,JavaScript,Perl,10+,10+,"[40,50)",Да,Да
1/9/2014 12:46:57,Pascal/Delphi,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,Ruby,2,<1,"[20,30)",Да,Нет
1/9/2014 12:47:31,C#,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL",4,3,"[20,30)",Да,Нет
1/9/2014 12:48:22,Pascal/Delphi,Да,C++,"PHP, ActionScript",,,C++,,10+,4,"[30,40)",Да,Нет
1/9/2014 12:48:52,Basic,Да,Java,PHP,,,Python,"Java, PHP",3,3,"[20,30)",Да,Нет
1/9/2014 12:50:41,C++,Да,PHP,"C++, Python",,,C++,"C++, Python",1,1,"[20,30)",Нет,Нет
1/9/2014 12:50:54,Basic,Да,Python,,,,Python,Python,<1,8,"[30,40)",Да,Нет
1/9/2014 12:51:53,PHP,Да,Java,,,,PHP,PHP,2,2,"[20,30)",Да,Нет
1/9/2014 12:52:15,Pascal/Delphi,Нет,,,"PHP, JavaScript",Shell,JavaScript,"PHP, JavaScript",2,2,"[20,30)",Да,Нет
1/9/2014 12:52:25,Pascal/Delphi,Да,PHP,"JavaScript, PL/SQL",,,PHP,PHP,4,4,"[20,30)",Да,Нет
1/9/2014 12:52:30,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,C#,2,2,"[20,30)",Да,Да
1/9/2014 12:53:17,Basic,Да,Shell,"C, Shell",,,C,C,7,4,"[20,30)",Нет,Да
1/9/2014 12:53:54,Pascal/Delphi,Да,Java,"JavaScript, Groovy",,,Java,"Java, PHP",3,2,"[20,30)",Да,Нет
1/9/2014 12:54:05,C++,Да,C++,"PHP, C++, JavaScript, Shell",,,Зависит от пректа,C++,1,1,"[20,30)",Да,Нет
1/9/2014 12:54:11,Pascal/Delphi,Да,C#,JavaScript,,,C#,"C#, JavaScript",5,5,"[20,30)",Да,Да
1/9/2014 12:54:36,Pascal/Delphi,Да,C#,"C++, JavaScript, T-SQL",,,C#,"C#, JavaScript",10+,10+,"[30,40)",Да,Да
1/9/2014 12:55:04,JavaScript,Да,JavaScript,"Ruby, CoffeeScript, Shell",,,JavaScript,"JavaScript, CoffeeScript",3,2,"[20,30)",Да,Да
1/9/2014 12:55:27,Basic,Да,Ruby,CoffeeScript,,,Ruby,"Ruby, CoffeeScript",2,2,"[20,30)",Да,Да
1/9/2014 12:55:46,Basic,Да,Java,"JavaScript, T-SQL",,,Java,,3,1,"[20,30)",Да,Нет
1/9/2014 12:55:56,Basic,Да,Java,Pascal/Delphi,,,Java,,10+,1,"[30,40)",Да,Нет
1/9/2014 12:56:49,Pascal/Delphi,Да,C#,JavaScript,,,C#,,2,2,"[20,30)",Да,Да
1/9/2014 12:57:03,Objective-C,Да,Objective-C,Objective-C,,,Objective-C,Objective-C,2,2,"[20,30)",Да,Нет
1/9/2014 12:57:06,Pascal/Delphi,Да,C++,"C#, Python",,,C++,"C++, Python",3,3,"[20,30)",Да,Нет
1/9/2014 12:58:08,Python,Да,Python,"Java, Shell",,,Python,Python,<1,1,"[20,30)",Да,Да
1/9/2014 12:58:33,Basic,Да,Java,JavaScript,,,Java,Java,<1,<1,"[20,30)",Да,Нет
1/9/2014 13:00:02,Basic,Да,Python,"JavaScript, Erlang",,,Python,"Python, Scala, Erlang, Lisp",7,4,"[20,30)",Да,Нет
1/9/2014 13:00:20,Pascal/Delphi,Нет,,,"JavaScript, Ruby, CoffeeScript",,CoffeeScript,"Ruby, CoffeeScript",2,1,"[20,30)",Да,Да
1/9/2014 13:00:46,Basic,Нет,,,PHP,"Java, JavaScript, CoffeeScript",Scala,"PHP, Scala",4,4,"[20,30)",Да,Да
1/9/2014 13:00:56,C++,Да,C++,"C++, Objective-C, Erlang",,,Erlang,"C++, Objective-C, Erlang",5,10+,"[20,30)",Нет,Нет
1/9/2014 13:01:18,C#,Да,C#,,,,C#,,8,8,"[30,40)",Да,Нет
1/9/2014 13:01:48,Pascal/Delphi,Да,C#,"JavaScript, CoffeeScript",,,C#,JavaScript,3,2,"[20,30)",Да,Да
1/9/2014 13:02:07,Pascal/Delphi,Да,ActionScript,C#,,,ActionScript,"Java, C#, Ruby, ActionScript",2,2,"[20,30)",Да,Нет
1/9/2014 13:02:17,Java,Да,Java,,,,Java,Java,1,1,"[20,30)",Да,Нет
1/9/2014 13:02:39,Pascal/Delphi,Да,Java,"Java, Python, JavaScript, PL/SQL, Scala, Groovy, T-SQL",,,Scala,Java,8,6,"[20,30)",Да,Нет
1/9/2014 13:03:08,Perl,Да,Perl,"PHP, JavaScript, Shell",,,Perl,"JavaScript, Perl",7,7,"[20,30)",Да,Да
1/9/2014 13:04:12,Basic,Да,Scala,"Java, Python, JavaScript",,,Scala,"Java, Objective-C, Scala",10+,2,"[30,40)",Да,Да
1/9/2014 13:04:20,Pascal/Delphi,Да,JavaScript,,,,JavaScript,,<1,<1,"[20,30)",Да,Нет
1/9/2014 13:05:48,C,Да,Shell,"Python, Shell",,,Python,"Python, C, Shell",2,1,"[20,30)",Да,Нет
1/9/2014 13:05:48,Basic,Да,Java,"JavaScript, PL/SQL",,,Java,"Java, C#",4,1,"[30,40)",Да,Да
1/9/2014 13:06:21,Pascal/Delphi,Да,Java,PL/SQL,,,Java,Java,2,2,"[20,30)",Да,Нет
1/9/2014 13:06:33,Basic,Да,JavaScript,,,,JavaScript,,10+,10+,"[30,40)",Да,Да
1/9/2014 13:06:46,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL",8,3,"[30,40)",Да,Нет
1/9/2014 13:06:47,Basic,Да,Python,"PHP, Python, JavaScript",,,Python,"Python, JavaScript",2,1,"[20,30)",Да,Нет
1/9/2014 13:07:07,Basic,Да,Perl,"PHP, Python, JavaScript, PL/SQL, T-SQL, Shell",,,Scala,,8,5,"[30,40)",Да,Нет
1/9/2014 13:07:07,Basic,Да,Scala,"Java, JavaScript",,,Scala,Scala,10+,2,"[30,40)",Да,Да
1/9/2014 13:08:07,Pascal/Delphi,Да,Java,"JavaScript, PL/SQL",,,Java,,3,3,"[20,30)",Да,Нет
1/9/2014 13:08:57,Basic,Да,C++,"Java, C#, JavaScript, Objective-C, C",,,C++,"C++, Objective-C",7,7,"[30,40)",Да,Нет
1/9/2014 13:10:01,Basic,Да,PHP,"JavaScript, PL/SQL",,,PHP,Python,10+,8,"[30,40)",Да,Нет
1/9/2014 13:10:09,Basic,Да,PHP,Python,,,Python,PHP,9,9,"[20,30)",Да,Нет
1/9/2014 13:10:50,JavaScript,Да,JavaScript,"PHP, Ruby",,,JavaScript,"PHP, JavaScript",<1,<1,"[20,30)",Да,Нет
1/9/2014 13:10:53,C,Да,C#,"Java, PHP, C++",,,Erlang,,5,4,"[20,30)",Да,Нет
1/9/2014 13:11:27,Basic,Да,Tibco,"Java, Python, PL/SQL, Shell",,,Java,"PHP, PL/SQL",10+,<1,"[30,40)",Да,Нет
1/9/2014 13:11:31,Pascal/Delphi,Да,C#,T-SQL,,,C#,C#,10+,7,"[30,40)",Да,Да
1/9/2014 13:13:06,Pascal/Delphi,Да,Perl,"Java, Python, JavaScript, C, Shell",,,Perl,"JavaScript, Perl, Shell",10+,10+,"[30,40)",Да,Да
1/9/2014 13:13:22,JavaScript,Да,PHP,"Java, JavaScript, C, PL/SQL, Perl, Shell",,,Java,PHP,4,4,"[20,30)",Да,Нет
1/9/2014 13:13:25,Basic,Да,C#,"Java, Python, T-SQL",,,Java,"Java, Python",5,5,"[20,30)",Да,Нет
1/9/2014 13:13:26,PHP,Да,PHP,"Java, JavaScript",,,Java,"Java, PHP, JavaScript",3,2,"[20,30)",Да,Нет
1/9/2014 13:14:08,Pascal/Delphi,Да,PHP,"JavaScript, Ruby, Shell",,,PHP,"PHP, JavaScript, Ruby",9,9,"[20,30)",Нет,Нет
1/9/2014 13:14:41,Basic,Да,PHP,JavaScript,,,Python,,3,3,"[20,30)",Да,Да
1/9/2014 13:15:06,Basic,Да,Scala,"Python, JavaScript, Ruby",,,Scala,"Python, JavaScript, Objective-C, Ruby, Scala, Erlang, CoffeeScript",10+,7,"[30,40)",Да,Да
1/9/2014 13:15:10,Pascal/Delphi,Да,Java,,,,Python,,<1,<1,"[20,30)",Да,Нет
1/9/2014 13:15:27,Python,Да,Python,,,,Python,"Python, JavaScript",1,1,"[20,30)",Да,Нет
1/9/2014 13:16:06,Objective-C,Да,C,"PHP, C++, Objective-C, C",,,Objective-C,Objective-C,1,1,"[20,30)",Да,Нет
1/9/2014 13:16:17,Basic,Да,PHP,JavaScript,,,Python,,7,7,"[20,30)",Да,Нет
1/9/2014 13:17:04,C#,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript",<1,5,"[20,30)",Да,Нет
1/9/2014 13:17:24,Pascal/Delphi,Да,Java,"PHP, JavaScript",,,Java,,5,<1,"[30,40)",Да,Нет
1/9/2014 13:17:30,Basic,Да,Java,"C++, C",,,Java,"Java, C++",2,1,"[20,30)",Да,Нет
1/9/2014 13:17:38,Pascal/Delphi,Да,Java,PL/SQL,,,Java,,3,2,"[20,30)",Да,Нет
1/9/2014 13:17:54,Pascal/Delphi,Да,C#,"C#, JavaScript",,,C#,"C#, JavaScript",2,2,"[20,30)",Да,Нет
1/9/2014 13:18:53,Pascal/Delphi,Да,Objective-C,"C++, Python, JavaScript, C",,,Objective-C,"C++, Objective-C",5,2,"[20,30)",Да,Да
1/9/2014 13:19:42,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript",5,5,"[20,30)",Да,Нет
1/9/2014 13:20:06,C++,Да,PL/SQL,Pascal/Delphi,,,Java,Java,4,2,"[20,30)",Да,Нет
1/9/2014 13:20:10,Pascal/Delphi,Да,C#,"PHP, JavaScript, T-SQL",,,C#,"C#, PHP, JavaScript, T-SQL",1,2,"[20,30)",Да,Нет
1/9/2014 13:20:30,Basic,Да,PHP,"C++, Python, JavaScript, Ruby",,,JavaScript,"PHP, Python, JavaScript, Ruby",5,4,"[20,30)",Да,Нет
1/9/2014 13:20:36,C++,Да,PHP,"Python, JavaScript",,,Python,PHP,2,2,"[20,30)",Да,Нет
1/9/2014 13:20:37,Pascal/Delphi,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,,3,3,"[20,30)",Да,Да
1/9/2014 13:21:02,Pascal/Delphi,Да,Java,"C#, C++, C",,,Java,,<1,<1,"[20,30)",Да,Нет
1/9/2014 13:21:07,C,Да,JavaScript,"Java, C#, PHP, Ruby, Shell",,,JavaScript,"Java, C#, PHP, JavaScript, Ruby",3,2,"[20,30)",Да,Нет
1/9/2014 13:22:53,Pascal/Delphi,Да,C#,,,,Ruby,C#,2,2,"[20,30)",Да,Нет
1/9/2014 13:22:56,Basic,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",7,7,"[20,30)",Да,Нет
1/9/2014 13:22:59,Python,Да,Python,JavaScript,,,Python,,<1,<1,"[20,30)",Да,Нет
1/9/2014 13:24:07,Pascal/Delphi,Да,Objective-C,"Java, C++, C",,,Objective-C,Objective-C,2,2,"[20,30)",Да,Нет
1/9/2014 13:24:25,Pascal/Delphi,Да,Java,"JavaScript, Groovy",,,Java,"Java, JavaScript",7,4,"[20,30)",Да,Да
1/9/2014 13:24:28,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",2,2,"[20,30)",Да,Нет
1/9/2014 13:24:38,Pascal/Delphi,Да,Objective-C,,,,Objective-C,,3,3,"[20,30)",Нет,Нет
1/9/2014 13:24:55,Pascal/Delphi,Да,Python,JavaScript,,,Python,,5,<1,"[20,30)",Да,Да
1/9/2014 13:25:33,Java,Да,Scala,"Java, Scala",,,Scala,Scala,2,<1,"[20,30)",Да,Нет
1/9/2014 13:25:56,Basic,Нет,,,"Java, JavaScript","PL/SQL, Groovy",Groovy,"Java, JavaScript, Groovy",8,8,"[20,30)",Да,Нет
1/9/2014 13:26:00,Pascal/Delphi,Да,C#,JavaScript,,,Java,,6,5,"[20,30)",Да,Нет
1/9/2014 13:27:21,Pascal/Delphi,Нет,,,Pascal/Delphi,PL/SQL,Java,Pascal/Delphi,1,1,"[20,30)",Да,Да
1/9/2014 13:27:23,Basic,Да,Java,"Java, PHP, JavaScript",,,Java,"Java, JavaScript",3,3,"[20,30)",Да,Нет
1/9/2014 13:27:42,Basic,Да,PHP,"PHP, C++, Python, JavaScript, Basic, Lisp",,,PHP,"PHP, Python, JavaScript",9,8,"[30,40)",Да,Да
1/9/2014 13:27:52,Basic,Да,PHP,"Python, JavaScript",,,Python,"PHP, JavaScript",10+,10+,"[20,30)",Да,Нет
1/9/2014 13:27:53,Basic,Да,ActionScript,,,,ActionScript,ActionScript,5,3,"[20,30)",Да,Нет
1/9/2014 13:28:16,Pascal/Delphi,Да,JavaScript,Python,,,Python,"Python, JavaScript",8,3,"[20,30)",Да,Да
1/9/2014 13:28:23,C,Да,Java,PL/SQL,,,Java,,2,<1,"[20,30)",Да,Да
1/9/2014 13:28:45,Basic,Да,ActionScript,JavaScript,,,ActionScript,"Java, C#, PHP, JavaScript, ActionScript",7,4,"[20,30)",Да,Нет
1/9/2014 13:29:05,C#,Да,Java,,,,Java,Java,<1,1,"[20,30)",Да,Нет
1/9/2014 13:29:12,Pascal/Delphi,Да,C++,"C++, C",,,C++,"C++, 1C",3,2,"[20,30)",Да,Нет
1/9/2014 13:29:24,Pascal/Delphi,Да,PHP,JavaScript,,,Java,,2,<1,"[20,30)",Да,Нет
