Timestamp,Q1,MainLanguage,FirstLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditionalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,Age,InUA,InPrev
10.01.2013 17:07:19,,Да,Pascal/Delphi,C#,"Java, Python, JavaScript",,,C#,"Java, C#",10+,7,"[30,40)",Да,Да
10.01.2013 17:07:58,,Да,Basic,Ruby,JavaScript,,,Ruby,Ruby,4,2,"[20,30)",Да,Да
10.01.2013 17:08:40,,Да,Basic,Java,Java,,,C++,Java,2,2,"[20,30)",Да,Нет
10.01.2013 17:09:57,,Да,Objective-C,Objective-C,Objective-C,,,Objective-C,Objective-C,<1,<1,"[20,30)",Да,Да
10.01.2013 17:10:11,,Да,C,Objective-C,"C++, C",,,Objective-C,"Objective-C, C",6,5,"[20,30)",Да,Да
10.01.2013 17:10:56,,Да,Pascal/Delphi,ActionScript,Java,,,ActionScript,"Java, PHP, ActionScript",9,8,"[30,40)",Да,Нет
10.01.2013 17:11:03,,Да,Fortran,C,"PL/SQL, Perl",,,C,,10+,10+,"[40,50)",Да,Да
10.01.2013 17:11:13,,Да,C++,Objective-C,JavaScript,,,Objective-C,Objective-C,2,2,"[20,30)",Да,Нет
10.01.2013 17:11:24,,Нет,C++,,,"C++, C",,C++,"C++, C",1,1,"[20,30)",Да,Нет
10.01.2013 17:11:39,,Да,Basic,Java,"JavaScript, PL/SQL",,,Java,"Java, C++, JavaScript, C, PL/SQL",4,3,"[20,30)",Нет,Нет
10.01.2013 17:11:50,,Да,Basic,C#,only one,,,C#,no,2,1,"[20,30)",Да,Да
10.01.2013 17:12:23,,Да,Pascal/Delphi,JavaScript,"PHP, Ruby",,,JavaScript,"Ruby, JavaScript, Objective-C, C",4,4,"[20,30)",Нет,Да
10.01.2013 17:12:26,,Да,Pascal/Delphi,Java,"Java, C++",,,C#,"Java, C#",8,3,"[20,30)",Да,Да
10.01.2013 17:12:28,,Да,Pascal/Delphi,Python,JavaScript,,,Python,,<1,<1,"[20,30)",Да,Да
10.01.2013 17:12:29,,Нет,Basic,,,"C#, JavaScript",F#,JavaScript,"C#, Python",9,9,"[20,30)",Да,Нет
10.01.2013 17:12:30,,Нет,Groovy,,,"PL/SQL, 1C, F#, Asm",Pascal/Delphi,1C,"Python, ActionScript",10+,5,<20,Нет,Да
10.01.2013 17:12:37,,Нет,Python,,,"C#, Python, JavaScript, C, Asm",HTML/CSS,Python,Python,<1,<1,<20,Да,Нет
10.01.2013 17:12:55,,Нет,Basic,,,"Java, C#, PHP, Ruby, JavaScript, Objective-C",,JavaScript,"Ruby, JavaScript",8,8,"[30,40)",Да,Да
10.01.2013 17:13:08,,Да,Basic,Scala,"Java, PL/SQL, Haskell",,,Scala,"Java, C++, C, Scala, Haskell",10+,2,"[30,40)",Нет,Да
10.01.2013 17:13:36,,Да,Basic,Pascal/Delphi,"PHP, JavaScript, C, Asm",,,D,Pascal/Delphi,10+,10+,"[40,50)",Нет,Нет
10.01.2013 17:14:24,,Да,Pascal/Delphi,C#,C#,,,C#,C#,2,2,"[20,30)",Да,Да
10.01.2013 17:15:06,,Да,C,PHP,"Python, JavaScript, PL/SQL",,,Python,"PHP, JavaScript",1,1,"[20,30)",Да,Нет
10.01.2013 17:15:27,,Да,Basic,C++,Lua,,,C++,C++,10+,10+,"[30,40)",Нет,Да
10.01.2013 17:15:42,,Да,Pascal/Delphi,Java,"JavaScript, ActionScript, PL/SQL",,,Java,,5,4,"[20,30)",Нет,Да
10.01.2013 17:16:04,,Да,Pascal/Delphi,JavaScript,"C#, PHP",,,PHP,"PHP, JavaScript",6,6,"[20,30)",Да,Да
10.01.2013 17:16:16,,Да,Basic,Java,"PHP, JavaScript",,,Java,Java,6,1,"[30,40)",Да,Да
10.01.2013 17:16:36,,Да,C,PHP,"Python, JavaScript",,,Python,"PHP, Python, JavaScript",10+,10+,"[30,40)",Да,Да
10.01.2013 17:16:42,,Да,Basic,C#,JavaScript,,,C#,,8,3,"[20,30)",Да,Нет
10.01.2013 17:17:54,,Да,Pascal/Delphi,Java,Python,,,Objective-C,,<1,1,"[20,30)",Да,Нет
10.01.2013 17:18:02,,Да,Pascal/Delphi,PHP,"Java, C#, JavaScript, PL/SQL, Scala",,,Java,"Java, PHP",10+,10+,"[20,30)",Да,Да
10.01.2013 17:19:20,,Да,Pascal/Delphi,JavaScript,PHP,,,JavaScript,JavaScript,6,3,"[20,30)",Да,Да
10.01.2013 17:20:30,,Да,C++,C#,"C++, JavaScript, PL/SQL",,,C#,,5,5,"[20,30)",Да,Нет
10.01.2013 17:20:31,,Да,C++,Java,JavaScript,,,Scala,"Java, Scala",6,6,"[20,30)",Да,Нет
10.01.2013 17:20:43,,Да,Pascal/Delphi,Java,"Java, Scala",,,Java,"Java, Scala",<1,<1,"[20,30)",Да,Нет
10.01.2013 17:21:01,,Да,Visual Basic,Java,"Java, JavaScript",,,Scala,"Java, JavaScript",2,2,"[20,30)",Да,Да
10.01.2013 17:21:09,,Нет,Pascal/Delphi,,,PL/SQL,1C,Java,,3,3,"[20,30)",Да,Нет
10.01.2013 17:21:21,,Да,Pascal/Delphi,Java,"Java, C#, JavaScript, Groovy",,,Java,"Java, C#, JavaScript",6,5,"[20,30)",Нет,Нет
10.01.2013 17:21:48,,Да,Pascal/Delphi,Python,JavaScript,,,Python,Python,1,1,"[20,30)",Да,Да
10.01.2013 17:21:59,,Да,Pascal/Delphi,Java,Java,,,Java,"Java, PHP",2,2,"[20,30)",Да,Да
10.01.2013 17:22:05,,Да,Pascal/Delphi,PHP,"Ruby, JavaScript",,,Ruby,"Ruby, JavaScript",5,5,"[20,30)",Да,Да
10.01.2013 17:22:18,,Да,Pascal/Delphi,C#,JavaScript,,,C#,,6,5,"[20,30)",Да,Да
10.01.2013 17:22:34,,Да,PHP,PHP,"JavaScript, PL/SQL",,,PHP,PHP,4,3,"[20,30)",Да,Нет
10.01.2013 17:23:09,,Да,C++,Python,"C++, JavaScript",,,Python,,8,1,"[20,30)",Да,Нет
10.01.2013 17:23:25,,Да,Ruby,Ruby,"Ruby, JavaScript",,,JavaScript,"Ruby, JavaScript",6,3,"[20,30)",Нет,Нет
10.01.2013 17:23:26,,Да,Pascal/Delphi,C#,"Ruby, MQL",,,C#,"C#, Ruby",1,<1,"[20,30)",Да,Нет
10.01.2013 17:23:31,,Да,Pascal/Delphi,Java,Scala,,,Scala,,2,2,"[20,30)",Да,Да
10.01.2013 17:23:36,,Нет,Pascal/Delphi,,,"C#, C++","Java, Asm",C#,"C#, C++",<1,5,"[20,30)",Нет,Нет
10.01.2013 17:24:04,,Да,Pascal/Delphi,C#,Pascal/Delphi,,,C#,"C#, Pascal/Delphi",8,5,"[20,30)",Да,Да
10.01.2013 17:24:40,,Да,Pascal/Delphi,Python,"Ruby, JavaScript",,,Ruby,Ruby,5,2,"[20,30)",Да,Нет
10.01.2013 17:26:14,,Да,C,JavaScript,"Ruby, C",,,JavaScript,"Ruby, JavaScript, C",5,3,"[20,30)",Да,Да
10.01.2013 17:26:45,,Да,Pascal/Delphi,C#,"C#, PHP, Ruby, JavaScript",,,C#,"C#, Ruby, JavaScript",5,4,"[20,30)",Да,Да
10.01.2013 17:27:25,,Да,Basic,PHP,JavaScript,,,PHP,,9,9,"[20,30)",Да,Да
10.01.2013 17:27:36,,Да,Pascal/Delphi,C++,Python,,,C++,C++,6,4,"[20,30)",Да,Да
10.01.2013 17:27:40,,Да,C++,C++,"Python, Erlang",,,Python,C#,1,2,"[20,30)",Нет,Да
10.01.2013 17:27:51,,Да,Pascal/Delphi,C++,C#,,,C++,,<1,<1,"[20,30)",Да,Нет
10.01.2013 17:27:54,,Да,Pascal/Delphi,Java,JavaScript,,,Java,Java,10+,5,"[30,40)",Да,Нет
10.01.2013 17:27:56,,Да,Pascal/Delphi,C#,"JavaScript, PL/SQL",,,C#,JavaScript,5,5,"[20,30)",Да,Да
10.01.2013 17:28:40,,Да,Basic,PHP,"Python, JavaScript, PL/SQL",,,PHP,"PHP, Python",4,4,"[20,30)",Да,Да
10.01.2013 17:29:42,,Нет,Basic,,,"Python, Ruby","PHP, JavaScript",Python,Python,6,4,"[20,30)",Да,Да
10.01.2013 17:30:52,,Да,Basic,JavaScript,"Java, PHP, Ruby",,,JavaScript,,4,3,"[20,30)",Да,Да
10.01.2013 17:31:37,,Да,C,Ruby,JavaScript,,,Ruby,Ruby,7,3,"[30,40)",Да,Нет
10.01.2013 17:31:38,,Да,Pascal/Delphi,C#,-,,,C#,,<1,<1,"[20,30)",Да,Нет
10.01.2013 17:33:00,,Да,PHP,PHP,"Ruby, JavaScript",,,PHP,PHP,1,1,<20,Да,Нет
10.01.2013 17:33:52,,Да,Pascal/Delphi,C#,PL/SQL,,,C#,,5,4,"[20,30)",Да,Да
10.01.2013 17:33:55,,Нет,Scala,,,Java,Scala,Java,Scala,2,1,"[20,30)",Да,Нет
10.01.2013 17:33:58,,Да,Pascal/Delphi,Java,Java,,,Java,"Java, C++",5,1,"[20,30)",Да,Да
10.01.2013 17:34:11,,Да,Pascal/Delphi,Apex  (Salesforce),"Pascal/Delphi, PL/SQL, 1C, Basic",,,Apex,,5,4,"[20,30)",Да,Да
10.01.2013 17:34:11,,Да,C#,C#,"Python, JavaScript, PL/SQL, F#",,,C#,"C#, Python, Ruby, JavaScript, F#",8,7,"[20,30)",Да,Да
10.01.2013 17:34:42,,Да,Basic,Objective-C,"Java, PHP, C++",,,Objective-C,"Java, C++",10+,6,"[30,40)",Да,Нет
10.01.2013 17:35:44,,Да,Basic,Java,"Java, PL/SQL",,,Java,"Java, C#",<1,2,<20,Да,Нет
10.01.2013 17:36:01,,Да,Pascal/Delphi,1C,ActionScript,,,Java,Java,6,6,"[20,30)",Да,Нет
10.01.2013 17:36:09,,Да,Basic,Java,Pascal/Delphi,,,Java,,4,<1,"[30,40)",Да,Нет
10.01.2013 17:36:15,,Да,C,Java,"JavaScript, PL/SQL",,,Java,Java,10+,5,"[30,40)",Да,Нет
10.01.2013 17:36:21,,Да,Pascal/Delphi,JavaScript,CoffeeScript,,,JavaScript,Python,4,2,"[20,30)",Да,Да
10.01.2013 17:36:25,,Да,Basic,JavaScript,"PHP, Perl",,,JavaScript,,10+,10+,"[30,40)",Да,Да
10.01.2013 17:36:26,,Да,Basic,C#,C++,,,C++,C++,5,3,"[20,30)",Да,Нет
10.01.2013 17:37:04,,Да,C#,C#,JavaScript,,,C#,,1,<1,"[20,30)",Да,Да
10.01.2013 17:37:12,,Да,C,PHP,"PHP, JavaScript",,,PHP,"PHP, JavaScript",8,7,"[30,40)",Да,Нет
10.01.2013 17:37:16,,Да,Basic,C#,"C#, JavaScript",,,C#,,10+,5,"[30,40)",Да,Да
10.01.2013 17:37:50,,Да,Pascal/Delphi,C#,PL/SQL,,,Java,C#,4,4,"[20,30)",Да,Да
10.01.2013 17:37:58,,Да,Pascal/Delphi,C#,"Java, C++, Pascal/Delphi",,,C#,"C++, Pascal/Delphi",<1,<1,"[20,30)",Нет,Да
10.01.2013 17:38:02,,Да,Pascal/Delphi,Java,"Ruby, JavaScript, PL/SQL",,,Scala,"Java, Scala, Haskell",2,4,"[20,30)",Да,Да
10.01.2013 17:38:07,,Да,Basic,Python,"PHP, JavaScript",,,Python,"PHP, Python",8,3,"[20,30)",Да,Да
10.01.2013 17:38:38,,Нет,Pascal/Delphi,,,"C#, JavaScript","PHP, F#",JavaScript,"C#, JavaScript, F#",7,6,"[20,30)",Нет,Да
10.01.2013 17:38:44,,Нет,JavaScript,,,"PHP, JavaScript",JavaScript,JavaScript,JavaScript,4,3,"[20,30)",Да,Нет
10.01.2013 17:38:46,,Да,Pascal/Delphi,Java,"Java, JavaScript",,,JavaScript,Ruby,4,3,"[20,30)",Да,Нет
10.01.2013 17:38:56,,Нет,C++,,,"Java, JavaScript, Objective-C",Lisp,Java,,7,6,"[30,40)",Да,Да
10.01.2013 17:39:13,,Да,Pascal/Delphi,PHP,JavaScript,,,PHP,PHP,<1,<1,"[20,30)",Да,Нет
10.01.2013 17:39:27,,Да,Pascal/Delphi,C#,JavaScript,,,C#,"C#, JavaScript",2,2,"[20,30)",Да,Да
10.01.2013 17:40:07,,Да,Basic,C#,"Java, JavaScript",,,C#,"Java, C#, C++, JavaScript, Objective-C, PL/SQL, Erlang, F#",10+,9,"[30,40)",Да,Да
10.01.2013 17:40:16,,Да,C,JavaScript,"Ruby, C",,,JavaScript,"Ruby, JavaScript, C",5,3,"[20,30)",Да,Да
10.01.2013 17:40:28,,Да,C#,C#,JavaScript,,,C#,JavaScript,2,2,"[20,30)",Да,Нет
10.01.2013 17:40:44,,Да,Pascal/Delphi,Java,JavaScript,,,Java,"Java, JavaScript",<1,<1,"[20,30)",Да,Нет
10.01.2013 17:40:57,,Да,Pascal/Delphi,Java,Java,,,Java,,4,4,"[20,30)",Да,Да
10.01.2013 17:41:01,,Да,Pascal/Delphi,Python,"Java, C++, JavaScript",,,Python,"C++, Python",2,2,"[20,30)",Да,Да
10.01.2013 17:41:11,,Да,Pascal/Delphi,MATLAB,C++,,,C++,MATLAB,10+,10+,"[40,50)",Да,Нет
10.01.2013 17:42:44,,Да,Basic,PHP,JavaScript,,,JavaScript,"PHP, JavaScript",3,3,"[20,30)",Да,Нет
10.01.2013 17:43:00,,Да,Basic,Java,JavaScript,,,Java,"Java, JavaScript",10+,10+,"[30,40)",Нет,Нет
10.01.2013 17:43:15,,Да,Basic,JavaScript,"PHP, Ruby",,,Ruby,"Ruby, JavaScript",5,5,"[20,30)",Да,Нет
10.01.2013 17:44:49,,Да,Basic,C#,JavaScript,,,C#,C#,9,9,"[30,40)",Нет,Да
10.01.2013 17:45:01,,Да,Pascal/Delphi,C#,JavaScript,,,C#,,10+,5,"[30,40)",Да,Нет
10.01.2013 17:46:32,,Да,Pascal/Delphi,JavaScript,PHP,,,JavaScript,JavaScript,<1,<1,"[20,30)",Да,Да
10.01.2013 17:47:33,,Да,Ruby,C#,Ruby,,,C#,,3,3,"[20,30)",Да,Нет
10.01.2013 17:48:03,,Да,Logo,Java,"C++, JavaScript",,,Java,,3,2,"[20,30)",Да,Да
10.01.2013 17:48:31,,Да,Basic,C++,"Java, C#, Python, Objective-C, C, Lua",,,C++,"Java, C#, C++, Objective-C",4,2,"[20,30)",Да,Да
10.01.2013 17:48:36,,Нет,Pascal/Delphi,,,"Java, PL/SQL",,PL/SQL,,<1,<1,"[40,50)",Да,Нет
10.01.2013 17:49:17,,Да,Basic,Python,"JavaScript, PL/SQL, Shell",,,Python,"Python, JavaScript, Erlang",6,9,"[20,30)",Нет,Да
10.01.2013 17:49:25,,Да,Pascal/Delphi,Java,Java,,,Java,,<1,<1,"[20,30)",Да,Да
10.01.2013 17:49:35,,Да,Basic,Java,"PHP, C++, JavaScript",,,C++,Basic,<1,<1,"[20,30)",Да,Нет
10.01.2013 17:49:49,,Да,Pascal/Delphi,C++,"Python, C, Pascal/Delphi, 1C",,,C++,"C++, Python",10+,10+,"[30,40)",Нет,Нет
10.01.2013 17:50:06,,Да,Basic,Ruby,"PHP, JavaScript",,,Python,,6,<1,"[20,30)",Да,Да
10.01.2013 17:50:15,,Да,Basic,C#,"C#, JavaScript",,,C#,,5,5,"[20,30)",Да,Нет
10.01.2013 17:50:56,,Да,Basic,T-SQL,"C#, Basic",,,T-SQL,"C#, T-SQL",8,5,"[30,40)",Да,Нет
10.01.2013 17:51:16,,Да,Pascal/Delphi,Pascal/Delphi,C#,,,C#,,<1,3,"[20,30)",Да,Нет
10.01.2013 17:51:20,,Да,Basic,C#,"JavaScript, PL/SQL",,,C#,C#,6,6,"[20,30)",Да,Да
10.01.2013 17:51:29,,Да,Pascal/Delphi,C#,JavaScript,,,C#,,3,3,"[20,30)",Да,Да
10.01.2013 17:51:32,,Да,Basic,Scala,"Java, JavaScript",,,Scala,"Java, JavaScript, Scala",9,<1,"[30,40)",Да,Нет
10.01.2013 17:51:33,,Да,Python,Java,"Java, Python, Objective-C",,,Python,Python,1,1,"[20,30)",Да,Да
10.01.2013 17:52:23,,Да,Java,Java,Java,,,Java,Java,4,4,"[20,30)",Да,Да
10.01.2013 17:52:37,,Да,Учебный алгоритмический язык (УАЯ),Ruby,"PHP, JavaScript",,,Ruby,Ruby,5,1,"[20,30)",Да,Да
10.01.2013 17:52:51,,Да,Java,Java,Scala,,,Scala,"Java, Python, Scala",<1,<1,"[20,30)",Да,Нет
10.01.2013 17:53:36,,Да,Pascal/Delphi,PHP,"C#, Python, Ruby, JavaScript, PL/SQL, Perl",,,Ruby,,4,2,"[20,30)",Да,Нет
10.01.2013 17:54:07,,Нет,C,,,"Java, C++, Python, C, Asm",,Python,"Python, C",5,5,"[20,30)",Нет,Да
10.01.2013 17:54:28,,Да,Pascal/Delphi,JavaScript,JavaScript,,,JavaScript,,6,4,"[20,30)",Да,Нет
10.01.2013 17:54:53,,Да,Pascal/Delphi,ActionScript,Java,,,ActionScript,"Java, JavaScript, ActionScript, Lisp",7,4,"[30,40)",Да,Да
10.01.2013 17:55:23,,Нет,Basic,,,"Java, PHP, JavaScript",,PHP,"Java, PHP, JavaScript",7,5,"[20,30)",Да,Нет
10.01.2013 17:55:42,,Нет,C++,,,"Java, C++","Java, PHP, Ruby, Objective-C",C#,"Java, C#, Objective-C",1,<1,"[20,30)",Да,Да
10.01.2013 17:55:58,,Да,C#,C#,Python,,,Java,C#,1,1,"[20,30)",Да,Да
10.01.2013 17:56:00,,Да,Basic,C#,JavaScript,,,C#,,1,1,"[20,30)",Да,Нет
10.01.2013 17:56:08,,Да,Pascal/Delphi,PHP,"PHP, JavaScript",,,PHP,PHP,5,5,"[20,30)",Да,Нет
10.01.2013 17:56:13,,Да,Basic,C#,"Python, JavaScript",,,C#,Python,10+,8,"[30,40)",Да,Да
10.01.2013 17:56:32,,Да,C,Python,JavaScript,,,Python,"Python, JavaScript, C",4,3,"[20,30)",Да,Да
10.01.2013 17:56:36,,Да,Basic,Java,"Java, Ruby",,,Scala,"Java, Scala",5,3,"[20,30)",Да,Да
10.01.2013 17:56:58,,Да,Basic,C++,Java,,,C++,Java,7,6,"[30,40)",Да,Да
10.01.2013 17:57:33,,Да,Pascal/Delphi,C#,C#,,,C#,C#,2,3,"[20,30)",Да,Нет
10.01.2013 17:57:38,,Да,C#,C#,"C++, C",,,C#,"C#, C++, Python, JavaScript, C, F#",2,2,"[20,30)",Да,Нет
10.01.2013 17:57:57,,Да,C++,PHP,JavaScript,,,PHP,,4,4,"[20,30)",Да,Да
10.01.2013 17:59:03,,Да,Pascal/Delphi,C#,"JavaScript, PL/SQL",,,C#,"C#, JavaScript, PL/SQL",2,2,"[20,30)",Да,Да
10.01.2013 17:59:45,,Да,Basic,Python,"C++, Python, JavaScript, Shell, DML",,,Go,Python,7,3,"[20,30)",Нет,Нет
10.01.2013 18:00:16,,Да,Basic,C#,PL/SQL,,,C#,"C#, JavaScript, PL/SQL",4,3,"[20,30)",Да,Нет
10.01.2013 18:00:52,,Да,Pascal/Delphi,PL/SQL,"Java, JavaScript",,,PL/SQL,,2,2,"[20,30)",Да,Нет
10.01.2013 18:01:42,,Да,Basic,Java,PL/SQL,,,Java,Java,8,5,"[30,40)",Да,Нет
10.01.2013 18:02:16,,Да,Pascal/Delphi,C#,JavaScript,,,C#,C#,3,3,"[20,30)",Да,Нет
10.01.2013 18:02:19,,Да,C,Objective-C,C,,,Objective-C,"Objective-C, C, Asm",2,2,"[20,30)",Да,Да
10.01.2013 18:02:20,,Да,Basic,1C,Haskell,,,Haskell,,6,6,"[20,30)",Да,Нет
10.01.2013 18:03:45,,Да,Pascal/Delphi,C#,JavaScript,,,C#,C#,4,3,"[20,30)",Да,Да
10.01.2013 18:04:13,,Да,C,Java,JavaScript,,,Java,"Java, JavaScript",2,2,"[20,30)",Да,Нет
10.01.2013 18:04:43,,Да,C++,1C,C++,,,Java,C++,10+,10+,"[30,40)",Да,Нет
10.01.2013 18:04:54,,Нет,Pascal/Delphi,,,"C#, JavaScript",Python,C#,"C#, JavaScript, Erlang, Haskell",10+,9,"[30,40)",Да,Да
10.01.2013 18:06:02,,Да,Pascal/Delphi,C++,"Java, C#, C++, Python, C",,,C++,C++,7,6,"[20,30)",Да,Да
10.01.2013 18:06:15,,Да,Basic,C++,"C++, Haskell",,,Haskell,"C++, Haskell",2,2,"[20,30)",Да,Да
10.01.2013 18:06:25,,Нет,C++,,,"Java, C++",JavaScript,C++,,<1,<1,"[20,30)",Да,Нет
10.01.2013 18:06:39,,Нет,Pascal/Delphi,,,C#,"C++, Pascal/Delphi",C#,,<1,<1,"[20,30)",Нет,Нет
10.01.2013 18:06:43,,Да,PHP,PHP,"Java, PHP, JavaScript",,,PHP,"Java, PHP, JavaScript",3,3,"[20,30)",Да,Нет
10.01.2013 18:06:47,,Да,Pascal/Delphi,C#,"PHP, JavaScript, Perl",,,C#,"C#, Perl",4,3,"[20,30)",Да,Нет
10.01.2013 18:07:02,,Да,Basic,PHP,JavaScript,,,JavaScript,"PHP, JavaScript",9,6,"[20,30)",Нет,Да
10.01.2013 18:07:30,,Да,Pascal/Delphi,PHP,"PHP, JavaScript",,,PHP,PHP,<1,<1,"[20,30)",Да,Да
10.01.2013 18:07:33,,Да,PHP,PHP,PHP,,,PHP,PHP,3,2,"[20,30)",Да,Нет
10.01.2013 18:08:52,,Да,Basic,PHP,JavaScript,,,Ruby,PHP,7,7,"[30,40)",Да,Да
10.01.2013 18:09:01,,Да,Pascal/Delphi,PHP,"JavaScript, Erlang",,,JavaScript,"PHP, JavaScript",3,2,"[20,30)",Да,Да
10.01.2013 18:09:11,,Да,Pascal/Delphi,C#,JavaScript,,,C#,,8,4,"[30,40)",Да,Нет
10.01.2013 18:09:33,,Да,Pascal/Delphi,C#,JavaScript,,,C#,"C#, JavaScript",2,2,"[20,30)",Да,Да
10.01.2013 18:10:06,,Да,C++,Java,JavaScript,,,Java,JavaScript,<1,1,"[20,30)",Да,Нет
10.01.2013 18:10:25,,Да,Pascal/Delphi,PHP,"PHP, JavaScript",,,Ruby,,5,3,"[20,30)",Да,Нет
10.01.2013 18:10:42,,Нет,C++,,,"Java, PL/SQL",Python,Python,,<1,<1,"[20,30)",Да,Да
10.01.2013 18:10:54,,Да,калькулятор,C++,"Python, C, Perl, Shell",,,C++,"PHP, C++, Python, C",9,9,"[30,40)",Да,Да
10.01.2013 18:11:05,,Да,Pascal/Delphi,не программирую,Ruby,,,Ruby,Ruby,5,<1,"[20,30)",Да,Нет
10.01.2013 18:11:08,,Да,Pascal/Delphi,C++,C,,,C++,C++,8,8,"[20,30)",Да,Да
10.01.2013 18:11:11,,Да,Basic,Ruby,"JavaScript, PL/SQL",,,Ruby,Ruby,5,5,"[20,30)",Да,Да
10.01.2013 18:12:03,,Да,Basic,PHP,JavaScript,,,JavaScript,JavaScript,1,2,"[20,30)",Да,Да
10.01.2013 18:12:24,,Да,Pascal/Delphi,Java,"Python, C",,,Scala,"Java, Python",5,5,"[20,30)",Да,Да
10.01.2013 18:12:28,,Да,Basic,C#,"C#, JavaScript",,,C#,"C#, JavaScript",10+,7,"[30,40)",Да,Нет
10.01.2013 18:12:37,,Да,Objective-C,Objective-C,"JavaScript, C",,,Objective-C,"JavaScript, C",<1,<1,"[20,30)",Да,Нет
10.01.2013 18:12:49,,Да,Basic,Java,JavaScript,,,Objective-C,Objective-C,4,2,"[20,30)",Да,Да
10.01.2013 18:15:32,,Да,Pascal/Delphi,C#,"Groovy, PowerShell",,,C#,C#,10+,4,"[20,30)",Да,Да
10.01.2013 18:16:06,,Да,Pascal/Delphi,Objective-C,"Java, C++, Python, Ruby, Objective-C, C",,,Objective-C,"Java, C++, Objective-C",3,2,"[20,30)",Да,Нет
10.01.2013 18:16:11,,Да,Pascal/Delphi,C++,C,,,Java,,<1,<1,<20,Да,Нет
10.01.2013 18:16:26,,Да,Pascal/Delphi,C#,"C#, JavaScript",,,C#,"C#, JavaScript",5,5,"[20,30)",Да,Да
10.01.2013 18:17:26,,Да,Basic,Python,"C++, Erlang",,,Python,"Python, Erlang",4,4,"[20,30)",Да,Да
10.01.2013 18:17:38,,Да,Pascal/Delphi,Python,Shell,,,Python,"C++, Scala",6,<1,"[20,30)",Да,Да
10.01.2013 18:18:59,,Да,Pascal/Delphi,Java,"JavaScript, Scala, Groovy",,,Java,"Java, PHP, JavaScript, Scala, Groovy",8,6,"[20,30)",Да,Да
10.01.2013 18:19:10,,Да,Pascal/Delphi,Java,"Python, JavaScript, Scala, Groovy",,,Java,"Java, Python, JavaScript, Groovy",3,3,"[20,30)",Да,Нет
10.01.2013 18:19:18,,Да,Basic,C#,"PHP, JavaScript, PL/SQL",,,C#,,10+,6,"[30,40)",Нет,Да
10.01.2013 18:19:23,,Да,Basic,JavaScript,"PHP, Python",,,Python,JavaScript,5,5,"[20,30)",Да,Нет
10.01.2013 18:20:01,,Да,Pascal/Delphi,Python,"JavaScript, PL/SQL",,,Python,JavaScript,5,3,"[20,30)",Да,Да
10.01.2013 18:21:31,,Да,Basic,JavaScript,JavaScript,,,JavaScript,"PHP, JavaScript",6,<1,"[20,30)",Да,Нет
10.01.2013 18:22:50,,Да,Java,Java,Python,,,Java,Java,7,6,"[20,30)",Да,Да
10.01.2013 18:22:52,,Да,Basic,Groovy,"Java, JavaScript",,,Groovy,,1,<1,"[20,30)",Да,Нет
10.01.2013 18:23:56,,Да,Java,Java,Java,,,Java,,1,1,"[20,30)",Да,Да
10.01.2013 18:24:04,,Да,Basic,PHP,JavaScript,,,PHP,"PHP, JavaScript",3,2,"[20,30)",Да,Да
10.01.2013 18:24:27,,Да,Java,Java,Java,,,Java,Java,1,1,"[20,30)",Да,Нет
10.01.2013 18:24:35,,Да,Java,Java,JavaScript,,,Java,,1,1,"[20,30)",Да,Нет
10.01.2013 18:24:54,,Да,Basic,Java,"C#, C++, Python, JavaScript, C",,,Python,"Java, Objective-C",2,2,"[20,30)",Да,Нет
10.01.2013 18:25:28,,Да,Pascal/Delphi,Java,Ruby,,,C#,"Java, C#",2,<1,"[20,30)",Да,Да
10.01.2013 18:25:43,,Да,Pascal/Delphi,Java,"JavaScript, PL/SQL, Groovy",,,Java,"Java, Groovy",6,6,"[20,30)",Да,Да
10.01.2013 18:25:47,,Да,Pascal/Delphi,Java,JavaScript,,,Java,"Java, C++, JavaScript",2,2,"[30,40)",Да,Нет
10.01.2013 18:26:22,,Да,PHP,PHP,JavaScript,,,PHP,PHP,10+,10+,"[30,40)",Да,Нет
10.01.2013 18:26:31,,Да,УАМ,C#,JavaScript,,,C#,F#,2,2,"[20,30)",Да,Нет
10.01.2013 18:27:56,,Нет,Basic,,,"Java, C#, Ruby, Groovy",,Ruby,"Java, Ruby",10+,5,"[20,30)",Да,Нет
10.01.2013 18:28:39,,Да,Pascal/Delphi,Java,Bat,,,Java,,1,1,"[20,30)",Да,Нет
10.01.2013 18:28:50,,Да,Basic,JavaScript,Java,,,Java,PHP,10+,6,"[30,40)",Нет,Нет
10.01.2013 18:29:30,,Да,Objective-C,Objective-C,"C#, C++, Objective-C",,,Objective-C,"C#, Objective-C",1,1,"[20,30)",Да,Нет
10.01.2013 18:30:49,,Да,Basic,Java,JavaScript,,,Java,"Java, JavaScript",10+,10+,"[30,40)",Да,Да
10.01.2013 18:31:13,,Да,Pascal/Delphi,Objective-C,Objective-C,,,Objective-C,Objective-C,4,3,"[20,30)",Да,Да
10.01.2013 18:32:18,,Да,Basic,1C,C++,,,1C,C++,10+,8,"[30,40)",Да,Нет
10.01.2013 18:32:20,,Да,Pascal/Delphi,Java,"JavaScript, PL/SQL",,,Java,Java,7,6,"[20,30)",Да,Нет
