Timestamp,FirstLanguage,MainLanguage,NowLanguage,AdditionalLanguages1,NowLanguages2,AdditionalLanguages3,NextLanguage,PetProjectsLanguages,ExperienceInProgramming,ExperienceInLanguage,AgeYears,InUA,InPrev,,,
1/5/2016 14:24:28,Java,Да,Java,Java,,,Java,"Java, Ruby",<1,<1,25,Да,Нет,,,
1/5/2016 14:24:29,C++,Нет,,,Objective-C,"PHP, C++, C, Swift",Swift,"C++, Objective-C",,,,,Нет,,,
1/5/2016 14:24:34,Pascal/Delphi,Да,Ruby,"JavaScript, CoffeeScript",,,Ruby,PHP,,,,Да,Нет,,,
1/5/2016 14:24:42,Python,Да,Java,Python,,,C#,Java,<1,2,25,Да,Нет,,,
1/5/2016 14:25:04,Pascal/Delphi,Да,JavaScript,,,,JavaScript,,6,3,26,Да,Не помню,,,
1/5/2016 14:25:04,ActionScript,Да,Objective-C,"JavaScript, C++",,,Objective-C,Objective-C,4,2,25,Да,Да,,,
1/5/2016 14:25:12,Basic,Да,C++,,,,C++,C++,10+,10+,41,Нет,Да,,,
1/5/2016 14:25:16,Pascal/Delphi,Да,C#,"C#, JavaScript, T-SQL, Basic",,,C#,"C#, JavaScript, T-SQL",3,3,23,Да,Да,,,
1/5/2016 14:25:34,Pascal/Delphi,Да,C#,"PHP, T-SQL",,,C#,"Java, C#, Python, PL-SQL",3,1,20,Да,Нет,,,
1/5/2016 14:25:56,Pascal/Delphi,Нет,,,"Java, Apex","JavaScript, T-SQL",Java,Java,3,1,24,Да,Не помню,,,
1/5/2016 14:26:06,C,Да,C++,"JavaScript, Python, C",,,C++,"JavaScript, C++, CoffeeScript, OCaml",3,3,22,Нет,Не помню,,,
1/5/2016 14:26:13,Pascal/Delphi,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",<1,<1,20,Да,Нет,,,
1/5/2016 14:26:14,PHP,Да,PHP,"Java, PHP, JavaScript, Python",,,Go,"Java, PHP, Python",5,5,25,Да,Нет,,,
1/5/2016 14:26:31,Java,Да,Scala,,,,Scala,,4,<1,24,Да,Да,,,
1/5/2016 14:26:51,Pascal/Delphi,Да,C++,"C#, Python",,,Java,,3,3,25,Да,Не помню,,,
1/5/2016 14:27:24,Pascal/Delphi,Да,PHP,"JavaScript, Go",,,PHP,"PHP, JavaScript, Go",5,5,29,Да,Да,,,
1/5/2016 14:28:00,C++,Да,Python,"C#, C++, C",,,Objective-C,,<1,3,21,Нет,Нет,,,
1/5/2016 14:28:20,Pascal/Delphi,Да,JavaScript,,,,JavaScript,JavaScript,4,2,22,Да,Да,,,
1/5/2016 14:28:40,Basic,Да,Python,"JavaScript, T-SQL",,,Python,Python,,,,Да,Нет,,,
1/5/2016 14:28:42,C++,Да,Java,JavaScript,,,Java,Java,10+,7,36,Да,Да,,,
1/5/2016 14:29:01,Pascal/Delphi,Да,Ruby,JavaScript,,,Ruby,Ruby,3,2,30,Да,Да,,,
1/5/2016 14:29:02,JavaScript,Да,Python,JavaScript,,,Go,"JavaScript, Python",3,2,23,Да,Не помню,,,
1/5/2016 14:29:02,Pascal/Delphi,Да,flow,C#,,,C#,C#,2,<1,26,Да,Нет,,,
1/5/2016 14:29:08,C++,Нет,,,Java,JavaScript,Java,,2,2,23,Да,Не помню,,,
1/5/2016 14:29:17,Basic,Да,C#,JavaScript,,,C#,"C#, JavaScript, Pascal/Delphi, T-SQL",10+,10+,40,Да,Не помню,,,
1/5/2016 14:29:30,C,Нет,,,"Java, JavaScript","Python, C",Java,"Java, JavaScript, Python, C++, C",6,10+,28,Да,Нет,,,
1/5/2016 14:29:33,Pascal/Delphi,Да,Objective-C,"C++, Objective-C, Swift",,,Objective-C,Objective-C,3,3,27,Да,Да,,,
1/5/2016 14:30:10,Pascal/Delphi,Да,JavaScript,PHP,,,JavaScript,Java,<1,<1,33,Да,Не помню,,,
1/5/2016 14:30:42,Basic,Да,Java,"PHP, JavaScript",,,Java,"Java, PHP, JavaScript",1,2,32,Да,Нет,,,
1/5/2016 14:30:44,Python,Да,Python,"PHP, JavaScript",,,Python,Python,<1,<1,24,Да,Нет,,,
1/5/2016 14:31:06,Pascal/Delphi,Да,Java,PL-SQL,,,Java,Java,2,1,23,Да,Не помню,,,
1/5/2016 14:31:54,C++,Да,PHP,"C#, JavaScript, C++",,,C#,"C#, PHP",<1,<1,19,Да,Нет,,,
1/5/2016 14:32:06,Basic,Нет,,,"Java, Objective-C","C++, Swift",Java,Java,9,7,32,Нет,Да,,,
1/5/2016 14:32:22,Basic,Да,C#,C++,,,C#,"C#, C++",10+,6,35,Да,Да,,,
1/5/2016 14:32:24,Basic,Да,C#,"JavaScript, T-SQL",,,C#,,5,1,27,Да,Нет,,,
1/5/2016 14:32:35,Pascal/Delphi,Нет,,,"PHP, JavaScript",,Java,,2,1,24,Да,Нет,,,
1/5/2016 14:32:35,C#,,C#,T-SQL,,,C#,"C#, T-SQL",3,3,,Да,Нет,,,
1/5/2016 14:32:55,Pascal/Delphi,Нет,,,JavaScript,,JavaScript,,1,<1,23,Да,Нет,,,
1/5/2016 14:32:56,Pascal/Delphi,Нет,,,"C#, JavaScript",Python,Python,"C#, JavaScript, Python, Haskell",7,7,27,Да,Не помню,,,
1/5/2016 14:33:00,Java,Да,Ruby,Java,,,Java,Java,<1,<1,28,Да,Нет,,,
1/5/2016 14:33:11,Basic,Да,Python,"Python, R",,,Python,Basic,,2,,Да,Не помню,,,
1/5/2016 14:33:21,C++,Да,JavaScript,,,,JavaScript,,10+,4,33,Да,Нет,,,
1/5/2016 14:33:32,Pascal/Delphi,Да,Ruby,JavaScript,,,Ruby,"JavaScript, Ruby",3,2,23,Да,Нет,,,
1/5/2016 14:33:32,Pascal/Delphi,Да,Ruby,"C++, bash",,,Ruby,Ruby,7,3,24,Да,Да,,,
1/5/2016 14:33:36,Basic,Да,Java,JavaScript,,,Java,Java,5,5,41,Да,Нет,,,
1/5/2016 14:33:41,C++,Нет,,,"Ruby, PL-SQL, Scala, ActionScript, T-SQL","C++, Perl",Swift,,2,<1,26,Да,Не помню,,,
1/5/2016 14:33:47,C++,Нет,,,"Java, C++",Python,C++,C++,8,8,27,Да,Да,,,
1/5/2016 14:34:05,Basic,Да,JavaScript,,,,Swift,"JavaScript, Ruby",1,<1,30,Нет,Нет,,,
1/5/2016 14:34:18,C,Нет,,,JavaScript,PHP,JavaScript,Swift,5,<1,51,Да,Нет,,,
1/5/2016 14:34:21,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript",5,4,,Да,Не помню,,,
1/5/2016 14:34:33,Pascal/Delphi,Да,bash,Python,,,Python,Python,4,4,27,Да,Нет,,,
1/5/2016 14:34:45,Pascal/Delphi,Да,JavaScript,JavaScript,,,JavaScript,JavaScript,3,2,24,Да,Да,,,
1/5/2016 14:34:47,Java,Нет,,,"Java, C#",JavaScript,Java,Java,<1,<1,,Да,Нет,,,
1/5/2016 14:34:53,Pascal/Delphi,Да,C#,T-SQL,,,C#,"C#, T-SQL",10+,5,37,Да,Нет,,,
1/5/2016 14:35:01,Pascal/Delphi,Да,Java,,,,Java,,2,2,23,Да,Нет,,,
1/5/2016 14:35:08,Pascal/Delphi,Да,JavaScript,"Java, C#, Python, T-SQL",,,JavaScript,"C#, JavaScript",4,4,21,Да,Нет,,,
1/5/2016 14:35:14,Pascal/Delphi,Да,C#,"Java, C++",,,C#,"Java, C++",2,2,23,Да,Да,,,
1/5/2016 14:35:16,Java,Да,Java,,,,JavaScript,,,,,Да,Нет,,,
1/5/2016 14:35:17,Basic,Да,Objective-C,,,,Objective-C,,4,4,31,Да,Нет,,,
1/5/2016 14:35:32,Pascal/Delphi,Да,C++,"Python, C, PL-SQL",,,C++,C++,3,3,23,Да,Да,,,
1/5/2016 14:35:39,Python,Да,Python,"C#, R",,,Swift,Python,3,2,31,Да,Не помню,,,
1/5/2016 14:35:51,PHP,Да,PHP,PHP,,,PHP,Scala,,,,Да,Нет,,,
1/5/2016 14:36:14,Java,Да,Java,JavaScript,,,Java,Java,<1,<1,28,Да,Нет,,,
1/5/2016 14:36:30,Pascal/Delphi,Да,JavaScript,Python,,,JavaScript,JavaScript,<1,<1,,Да,Нет,,,
1/5/2016 14:37:05,Pascal/Delphi,Да,1C,"Java, PHP, JavaScript",,,Java,"Java, PHP, JavaScript",7,7,29,Да,Да,,,
1/5/2016 14:37:10,Pascal/Delphi,Да,JavaScript,"Java, PHP",,,JavaScript,"PHP, JavaScript",10+,10+,31,Да,Да,,,
1/5/2016 14:37:38,Pascal/Delphi,Да,C#,"C++, Basic",,,C#,,3,2,25,Да,Да,,,
1/5/2016 14:37:54,Pascal/Delphi,Да,Java,,,,Java,PHP,7,4,26,Да,Нет,,,
1/5/2016 14:37:54,R,Да,R,"Java, C#, C++, C",,,R,"Java, Python, C++, C, R",3,2,20,Да,Нет,,,
1/5/2016 14:37:57,PL/M,Да,Ruby,"PHP, JavaScript, T-SQL, CoffeeScript",,,Ruby,"PHP, JavaScript, Ruby, T-SQL",10+,2,56,Да,Нет,,,
1/5/2016 14:38:30,JavaScript,Да,JavaScript,,,,JavaScript,,1,1,,Да,Нет,,,
1/5/2016 14:38:47,Java,Да,Java,JavaScript,,,Java,Java,,1,26,Да,Нет,,,
1/5/2016 14:38:58,R,Да,R,"Java, PL-SQL",,,R,"PL-SQL, Basic",2,2,,Да,Да,,,
1/5/2016 14:39:00,Basic,Да,C#,C#,,,C#,,2,1,24,Да,Не помню,,,
1/5/2016 14:39:14,C#,Да,Perl,,,,Python,,2,2,23,Да,Нет,,,
1/5/2016 14:39:17,Pascal/Delphi,Да,Java,"Java, C, Perl",,,Java,"Java, C, Arduino C, asm",8,8,30,Да,Нет,,,
1/5/2016 14:39:27,Fortran,Да,Java,JavaScript,,,Java,"Java, JavaScript",10+,10+,54,Да,Не помню,,,
1/5/2016 14:39:47,C#,Да,C#,"JavaScript, T-SQL",,,C#,"Java, C#, JavaScript, ActionScript, T-SQL, Swift",7,5,29,Да,Нет,,,
1/5/2016 14:40:18,C++,Да,C#,"PHP, JavaScript, T-SQL",,,C#,C#,1,1,21,Да,Не помню,,,
1/5/2016 14:40:19,Basic,Да,JavaScript,PHP,,,JavaScript,"JavaScript, C++, C",,,,Да,Нет,,,
1/5/2016 14:40:32,C++,Да,C++,JavaScript,,,JavaScript,C++,,,,Да,Нет,,,
1/5/2016 14:40:34,Pascal/Delphi,Да,JavaScript,,,,TypeScript,,7,6,29,Да,Да,,,
1/5/2016 14:40:35,C++,Да,C++,"JavaScript, TypeScript",,,JavaScript,,8,7,28,Нет,Да,,,
1/5/2016 14:40:55,Basic,Да,C++,"Python, C, Perl",,,C++,"Python, C",10+,10+,38,Да,Нет,,,
1/5/2016 14:40:58,Basic,Да,Java,"Python, PL-SQL",,,Java,Java,10+,10+,33,Да,Не помню,,,
1/5/2016 14:41:02,Ruby,Да,Ruby,"JavaScript, Ruby",,,Ruby,"JavaScript, Ruby",,3,,Да,Нет,,,
1/5/2016 14:41:04,Basic,Да,C#,"JavaScript, T-SQL",,,C#,"C#, JavaScript, T-SQL",10+,8,29,Да,Да,,,
1/5/2016 14:41:08,Pascal/Delphi,Нет,,,C#,"PHP, JavaScript",C#,C#,<1,<1,21,Да,Нет,,,
1/5/2016 14:41:19,Pascal/Delphi,Да,C#,"JavaScript, Python, T-SQL",,,C#,"C#, JavaScript, Python, Go",,,,Да,Не помню,,,
1/5/2016 14:41:37,Pascal/Delphi,Да,JavaScript,C#,,,JavaScript,,,,,Да,Нет,,,
1/5/2016 14:42:14,Basic,Да,Ruby,"JavaScript, CoffeeScript",,,JavaScript,,4,4,31,Да,Да,,,
1/5/2016 14:42:17,Fortran,Да,Java,,,,Java,Java,10+,8,43,Да,Да,,,
1/5/2016 14:42:27,Pascal/Delphi,Да,JavaScript,"C#, JavaScript, T-SQL, TypeScript",,,TypeScript,"C#, JavaScript, T-SQL, TypeScript",10+,3,36,Да,Нет,,,
1/5/2016 14:42:33,JavaScript,Да,Java,JavaScript,,,JavaScript,"Java, JavaScript",<1,1,26,Да,Нет,,,
1/5/2016 14:42:45,C,Да,Swift,"JavaScript, Ruby, T-SQL",,,Swift,"Ruby, Swift, Go, Rust",10+,1,31,Да,Нет,,,
1/5/2016 14:42:52,Pascal/Delphi,Да,Java,C#,,,C#,"Java, C#",5,3,26,Нет,Не помню,,,
1/5/2016 14:42:53,PHP,Да,Java,"PHP, JavaScript",,,Java,Java,,,,Да,Нет,,,
1/5/2016 14:42:53,Python,Нет,,,Java,Java,Java,Java,<1,<1,31,Да,Нет,,,
1/5/2016 14:43:13,Pascal/Delphi,Нет,,,JavaScript,Java,Python,"JavaScript, Python",3,2,27,Да,Нет,,,
1/5/2016 14:43:51,C++,Да,C#,"JavaScript, T-SQL",,,C#,,2,2,25,Да,Да,,,
1/5/2016 14:43:53,Java,Да,Scala,"Java, JavaScript",,,Scala,"JavaScript, Scala",1,<1,20,Да,Нет,,,
1/5/2016 14:44:05,Pascal/Delphi,Нет,,,"Java, ABAP","C#, Python",C++,,3,2,26,Да,Не помню,,,
1/5/2016 14:44:07,C++,Да,JavaScript,Java,,,JavaScript,"Java, JavaScript",2,<1,21,Да,Не помню,,,
1/5/2016 14:44:20,Pascal/Delphi,Да,Haskell,"Python, C, Shell, lisp",,,"Haskell, Erlang, Rust (maybe)","Java, Python, C, Haskell, lisp",3,2,24,Да,Нет,,,
1/5/2016 14:44:37,Basic,Да,PHP,"JavaScript, T-SQL",,,PHP,"PHP, JavaScript",6,5,,Да,Нет,,,
1/5/2016 14:44:47,C#,,Java,C#,,,Objective-C,"Java, C#, PHP, C++, T-SQL",8,,25,Да,Нет,,,
1/5/2016 14:45:02,Basic,Да,Java,T-SQL,,,Java,Java,10+,<1,44,Да,Не помню,,,
1/5/2016 14:45:05,Python,Да,C#,JavaScript,,,C#,"C#, JavaScript, T-SQL",7,7,27,Да,Да,,,
1/5/2016 14:45:06,Java,Да,Visual Basic 6,"C#, T-SQL",,,C#,C#,1,1,23,Да,Нет,,,
1/5/2016 14:45:09,Pascal/Delphi,Да,Ruby,JavaScript,,,Java,Java,9,5,,Да,Нет,,,
1/5/2016 14:45:28,Pascal/Delphi,Да,Java,"JavaScript, C",,,Java,Java,10+,8,28,Да,Нет,,,
1/5/2016 14:45:41,C,Нет,,,"JavaScript, Ruby",,Ruby,"PHP, JavaScript, Python, Ruby, Go",3,1,23,Да,Не помню,,,
1/5/2016 14:45:47,Basic,Да,Java,JavaScript,,,Java,"Java, JavaScript",10+,10+,29,Да,Да,,,
1/5/2016 14:45:59,Java,Да,Java,JavaScript,,,Scala,,,<1,30,Да,Нет,,,
1/5/2016 14:46:02,ActionScript,Нет,,,Ruby,"JavaScript, CoffeeScript",Ruby,Ruby,2,2,22,Да,Да,,,
1/5/2016 14:46:08,PHP,Да,JavaScript,"JavaScript, Python, Ruby, C, Elixir",,,Ruby,"PHP, JavaScript, Python, C++, Ruby, C",3,2,21,Да,Да,,,
1/5/2016 14:46:21,Pascal/Delphi,Да,Apex,"Java, JavaScript",,,JavaScript,"Java, JavaScript",2,1,21,Да,Нет,,,
1/5/2016 14:46:23,Basic,Да,PHP,"Java, JavaScript",,,Java,Java,10+,10+,30,Да,Нет,,,
1/5/2016 14:46:36,Pascal/Delphi,Да,C#,,,,C#,"C#, C++",<1,<1,24,Да,Нет,,,
1/5/2016 14:46:52,Pascal/Delphi,Да,Java,"Java, JavaScript, Objective-C, PL-SQL",,,Java,,7,7,29,Да,Не помню,,,
1/5/2016 14:46:55,Basic,Да,C#,"Java, Go",,,Go,"Python, Go",10+,6,,Нет,Нет,,,
1/5/2016 14:47:20,Basic,Да,PHP,,,,PHP,PHP,10+,8,45,Да,Да,,,
1/5/2016 14:47:31,Basic,Да,PL-SQL,T-SQL,,,Python,,<1,5,32,Да,Нет,,,
1/5/2016 14:47:32,C#,Да,Java,,,,Java,,<1,<1,22,Да,Нет,,,
1/5/2016 14:47:38,Pascal/Delphi,Да,Python,MatLab,,,Python,Python,2,2,30,Да,Нет,,,
1/5/2016 14:47:56,Java,Нет,,,"Java, JavaScript",,JavaScript,,,,,,,,,
1/5/2016 14:48:06,C++,Нет,,,"JavaScript, Ruby, Perl",JavaScript,Ruby,"Java, C++, Ruby",2,1,24,Да,Не помню,,,
1/5/2016 14:48:20,Java,,Java,"Java, Ruby",,,Java,Java,2,2,23,Нет,Нет,,,
1/5/2016 14:48:33,Basic,Да,Java,JavaScript,,,Java,Java,2,2,31,Да,Нет,,,
1/5/2016 14:48:33,Pascal/Delphi,Да,T-SQL,"C#, PL-SQL",,,T-SQL,"C++, C, T-SQL",3,2,25,Да,Нет,,,
1/5/2016 14:48:35,Basic,Да,Scala,Java,,,Scala,Scala,10+,4,38,Да,Да,,,
1/5/2016 14:48:51,Pascal/Delphi,Да,Java,Java,,,Ruby,Java,2,2,26,Да,Да,,,
1/5/2016 14:49:04,JavaScript,Да,JavaScript,"JavaScript, CoffeeScript",,,JavaScript,"JavaScript, Ruby",4,3,25,Да,Да,,,
1/5/2016 14:49:09,Basic,Да,Java,"PHP, JavaScript, C++",,,Java,Java,<1,<1,32,Да,Нет,,,
1/5/2016 14:49:17,Pascal/Delphi,Да,PHP,JavaScript,,,Swift,"PHP, JavaScript",4,4,26,Да,Нет,,,
1/5/2016 14:49:27,C++,Да,C#,,,,C#,C#,1,2,22,Да,Нет,,,
1/5/2016 14:49:38,Basic,Нет,,,"PHP, JavaScript",Ruby,PHP,"PHP, JavaScript",7,6,29,Да,Да,,,
1/5/2016 14:49:51,PHP,Да,PHP,"JavaScript, Python",,,PHP,,2,2,,Да,Нет,,,
1/5/2016 14:49:57,PHP,Да,PHP,"PHP, JavaScript",,,PHP,"PHP, JavaScript",6,6,29,Да,Нет,,,
1/5/2016 14:50:09,PHP,Да,PHP,"JavaScript, Go",,,PHP,"PHP, JavaScript",7,7,28,Да,Нет,,,
1/5/2016 14:50:18,Pascal/Delphi,Да,Python,"Python, MatLab",,,Python,Python,2,2,30,Да,Нет,,,
1/5/2016 14:50:51,Python,Да,Python,JavaScript,,,JavaScript,Python,1,1,25,Да,Нет,,,
1/5/2016 14:51:01,C++,Да,C++,"PHP, Python",,,Python,"PHP, Python, C++",9,9,,Да,Да,,,
1/5/2016 14:51:02,Pascal/Delphi,Да,Java,"JavaScript, ActionScript",,,Java,,2,2,22,Да,Не помню,,,
1/5/2016 14:51:30,Pascal/Delphi,Да,Java,"JavaScript, Python, Go",,,Java,"JavaScript, Python, Go",8,8,29,Нет,Нет,,,
1/5/2016 14:51:47,Basic,Да,Java,JavaScript,,,Java,Java,<1,1,26,Да,Не помню,,,
1/5/2016 14:52:14,C,Да,JavaScript,,,,Objective-C,,<1,<1,23,Да,Нет,,,
1/5/2016 14:52:19,Basic,Да,C++,"C, ASM",,,C++,"C++, C, ASM",10+,7,31,Да,Не помню,,,
1/5/2016 14:52:22,Pascal/Delphi,Да,Python,"PHP, JavaScript, Go, R, Rust",,,Go,"PHP, JavaScript, Python, CoffeeScript, Go, R, Rust",3,1,23,Нет,Нет,,,
1/5/2016 14:52:32,C++,Да,Java,"JavaScript, PL-SQL",,,Java,JavaScript,3,2,35,Да,Не помню,,,
1/5/2016 14:52:51,Pascal/Delphi,Да,Ruby,"JavaScript, 1C",,,Ruby,,,,,Да,Нет,,,
1/5/2016 14:53:06,Basic,Да,T-SQL,C#,,,C#,,10+,10+,33,Да,Нет,,,
1/5/2016 14:53:22,PHP,Да,PHP,JavaScript,,,JavaScript,PHP,<1,<1,24,Да,Нет,,,
1/5/2016 14:53:25,JavaScript,Да,JavaScript,"Java, JavaScript",,,JavaScript,"Java, PHP, JavaScript",,,,Да,Не помню,,,
1/5/2016 14:53:45,Pascal/Delphi,Да,Java,"C#, Python",,,clojure,"C#, Python",7,2,29,Да,Да,,,
1/5/2016 14:53:51,Pascal/Delphi,Да,Java,JavaScript,,,Java,Java,<1,<1,19,Да,Нет,,,
1/5/2016 14:53:55,Pascal/Delphi,Да,C#,"JavaScript, PL-SQL, Basic",,,JavaScript,,2,2,24,Да,Да,,,
1/5/2016 14:53:58,Java,Нет,,,"PHP, JavaScript",,Ruby,,<1,<1,22,Да,Нет,,,
1/5/2016 14:53:58,Basic,Да,Ruby,,,,Java,,9,<1,36,Да,Да,,,
1/5/2016 14:53:58,Pascal/Delphi,Да,Java,,,,Java,,4,4,33,Да,Нет,,,
1/5/2016 14:53:59,C,Да,Objective-C,"Java, PHP, JavaScript, C++, Objective-C, C, PL-SQL, Swift",,,Swift,"PHP, C++, Objective-C, Swift",7,5,26,Да,Не помню,,,
1/5/2016 14:54:00,Pascal/Delphi,Да,Objective-C,"C++, C",,,Objective-C,Objective-C,3,2,22,Да,Нет,,,
1/5/2016 14:54:15,Pascal/Delphi,Да,Java,"JavaScript, TypeScript",,,Java,"Java, TypeScript",10+,8,32,Да,Да,,,
1/5/2016 14:54:17,Pascal/Delphi,Да,C++,C,,,C++,C++,<1,<1,24,Да,Не помню,,,
1/5/2016 14:54:21,Java,Да,Java,PL-SQL,,,Java,Java,3,3,,Да,Нет,,,
1/5/2016 14:54:39,C#,Да,Objective-C,"Java, Python, Scala, Swift",,,Objective-C,"Python, Scala",2,2,23,Да,Нет,,,
1/5/2016 14:54:56,C++,Да,Objective-C,,,,Objective-C,Objective-C,3,2,20,Да,Нет,,,
1/5/2016 14:54:59,Visual Basic,Да,C#,"Python, C",,,C#,"C#, Python, VBA",<1,2,35,Нет,Нет,,,
1/5/2016 14:55:06,Pascal/Delphi,Да,JavaScript,,,,JavaScript,"JavaScript, Python",8,6,26,Да,Нет,,,
1/5/2016 14:55:17,Pascal/Delphi,Нет,,,"C#, JavaScript","Python, Ruby",Ruby,"C#, JavaScript, Python, Ruby, Swift",3,3,23,Да,Да,,,
1/5/2016 14:55:17,Basic,Нет,,,"C#, PHP, JavaScript","Java, C++, C",C#,"C#, PHP, JavaScript",10+,10+,40,Да,Нет,,,
1/5/2016 14:55:23,Basic,Да,PHP,JavaScript,,,PHP,"PHP, JavaScript",6,6,28,Да,Да,,,
1/5/2016 14:55:43,Pascal/Delphi,Да,Java,Go,,,Go,"Java, JavaScript, Go",2,2,23,Да,Да,,,
1/5/2016 14:55:54,C#,Да,Java,"C#, Python",,,Java,Java,6,4,27,Да,Да,,,
1/5/2016 14:56:21,Basic,Нет,,,"PHP, JavaScript",,JavaScript,Scala,7,7,28,Да,Да,,,
1/5/2016 14:56:34,Python,Да,Java,,,,Java,,1,6,25,Да,Нет,,,
1/5/2016 14:56:41,Java,Да,Java,,,,Java,Java,6,2,28,Да,Да,,,
1/5/2016 14:56:45,Focal,Да,Ruby,JavaScript,,,Ruby,Ruby,10+,5,40,Да,Не помню,,,
1/5/2016 14:57:17,Basic,Да,C++,C#,,,C++,,5,5,34,Да,Нет,,,
1/5/2016 14:57:44,Pascal/Delphi,Да,Java,"JavaScript, Python, T-SQL",,,Java,"Java, C#, Python",3,2,18,Да,Нет,,,
1/5/2016 14:57:58,PHP,Нет,,,"Java, PHP, JavaScript",,Java,"Java, PHP, JavaScript",5,2,34,Да,Нет,,,
1/5/2016 14:58:17,C#,,C#,JavaScript,,,JavaScript,C#,<1,<1,27,Да,Нет,,,
1/5/2016 14:58:31,Pascal/Delphi,Да,Ruby,"JavaScript, Python, PL-SQL, CoffeeScript",,,Ruby,"JavaScript, Ruby, CoffeeScript",10+,5,30,Да,Да,,,
1/5/2016 14:59:50,Pascal/Delphi,Нет,,,"C#, T-SQL","JavaScript, Typescript",Typescript,"C#, JavaScript, Pascal/Delphi, T-SQL",1,2,,Да,Да,,,
1/5/2016 15:00:22,Pascal/Delphi,Да,Ruby,JavaScript,,,Ruby,"PHP, JavaScript, Ruby, Pascal/Delphi, Scala, Erlang",7,4,29,Да,Не помню,,,
1/5/2016 15:00:47,Basic,Да,C#,"JavaScript, T-SQL",,,C#,C#,9,9,32,Да,Да,,,
1/5/2016 15:01:09,Logo,Да,C#,"JavaScript, T-SQL",,,JavaScript,JavaScript,6,5,28,Да,Нет,,,
1/5/2016 15:01:15,Pascal/Delphi,Да,JavaScript,,,,JavaScript,JavaScript,5,3,27,Нет,Да,,,
1/5/2016 15:01:56,C++,Да,Python,JavaScript,,,Python,,<1,<1,26,Да,Нет,,,
1/5/2016 15:02:54,ASM,Да,Objective-C,"C++, Swift",,,Swift,Swift,<1,<1,22,Да,Нет,,,
1/5/2016 15:03:10,Pascal/Delphi,Да,Java,,,,Java,,<1,<1,19,Да,Нет,,,
1/5/2016 15:03:17,Basic,Да,C++,"PHP, JavaScript, C",,,C++,C++,2,3,21,Нет,Нет,,,
1/5/2016 15:03:20,Pascal/Delphi,Да,Python,JavaScript,,,Python,"JavaScript, Python",<1,<1,24,Да,Не помню,,,
1/5/2016 15:03:30,ALGOL,Да,C++,"C, PL-SQL, Perl",,,C++,"C++, C, PL-SQL",,,,Да,Не помню,,,
1/5/2016 15:03:32,Basic,Да,Java,JavaScript,,,Java,Java,10+,8,36,Нет,Не помню,,,
1/5/2016 15:03:45,Basic,Да,Java,"JavaScript, C, PL-SQL, T-SQL, Basic",,,Java,"Java, JavaScript, PL-SQL, T-SQL",9,9,31,Да,Нет,,,
1/5/2016 15:03:52,C++,Да,C++,"Java, C#, C",,,C++,"C++, C",6,10+,29,Да,Да,,,
1/5/2016 15:04:01,Ruby,Да,Ruby,JavaScript,,,Ruby,Ruby,2,1,25,Да,Нет,,,
1/5/2016 15:04:09,Java,Да,Java,,,,Java,,<1,<1,36,Да,Нет,,,
1/5/2016 15:04:11,Pascal/Delphi,Да,Java,"JavaScript, T-SQL",,,Java,"Java, JavaScript, C++",2,2,24,Да,Не помню,,,
1/5/2016 15:04:23,C++,Да,PHP,"PHP, JavaScript, Python",,,Python,"JavaScript, Python",3,3,23,Да,Нет,,,
1/5/2016 15:04:25,C,Да,PHP,Ruby,,,Ruby,Ruby,2,2,23,Да,Нет,,,
1/5/2016 15:04:45,Pascal/Delphi,Да,Python,,,,Python,,<1,<1,28,Да,Нет,,,
1/5/2016 15:04:48,Basic,Да,Objective-C,Swift,,,Swift,Objective-C,1,1,33,Да,Нет,,,
1/5/2016 15:05:06,Java,Да,Java,"JavaScript, Ruby, bash",,,Java,,3,3,24,Да,Да,,,
1/5/2016 15:05:09,Pascal/Delphi,Да,C#,"JavaScript, T-SQL",,,C#,C#,5,5,27,Да,Да,,,
1/5/2016 15:05:21,Pascal/Delphi,Да,Objective-C,"C++, C, Swift",,,Objective-C,Objective-C,3,3,29,Да,Нет,,,
1/5/2016 15:06:31,Pascal/Delphi,Нет,,,"PHP, JavaScript",Ruby,Elixir,,,,,Да,Не помню,,,
1/5/2016 15:06:39,C,Да,JavaScript,"PHP, Ruby",,,PHP,JavaScript,6,1,28,Да,Нет,,,
1/5/2016 15:07:25,Pascal/Delphi,Нет,,,"PHP, JavaScript",CoffeeScript,PHP,PHP,3,2,,Да,Нет,,,
1/5/2016 15:07:30,C++,Да,C++,"C++, C",,,C++,C++,1,1,,Да,Нет,,,
1/5/2016 15:07:47,Pascal/Delphi,Да,Scala,Java,,,Scala,Scala,10+,3,36,Да,Да,,,
1/5/2016 15:08:01,Pascal/Delphi,,Pascal/Delphi,C#,,,Pascal/Delphi,Java,10+,10+,,Да,Нет,,,
1/5/2016 15:09:21,Pascal/Delphi,Да,JavaScript,Ruby,,,JavaScript,"JavaScript, Ruby",6,6,27,Нет,Да,,,
1/5/2016 15:09:42,Pascal/Delphi,Нет,,,"Python, T-SQL, R",C++,Python,"Python, C++, R",1,1,19,Да,Не помню,,,
1/5/2016 15:09:42,C++,Да,C++,JavaScript,,,JavaScript,,6,4,28,Да,Да,,,
