Timestamp,FirstLanguage,FirstLanguage1,Q2,MainLanguage,Q2I1,NowLanguage,AdditionalLanguages1,NowLanguages2,NextLanguage,AdditionalLanguages3,PetProjectsLanguages,Choosing,ExperienceInProgramming,ExperienceInLanguage,InUA,Age,InPrev 
09.04.2012 17:58:50,Basic,,,Да,,С#,"C++, JavaScript, PL/SQL",,С#,,"С#, JavaScript, PL/SQL",Совместным решением,10+,5,Да,"[30,40)",Да
09.04.2012 17:59:10,C#,,,Да,,С#,Visual Basic,,С#,,Python,Совместным решением,<1,<1,Да,"[20,30)",Нет
09.04.2012 17:59:11,C,,,Да,,С#,,,С#,,,Исполнителем,10+,4,Да,"[30,40)",Нет
09.04.2012 17:59:29,Java,,,Да,,Java,"JavaScript, Groovy",,Scala,,"Java, JavaScript",Заказчиком,4,4,Да,"[20,30)",Да
09.04.2012 17:59:41,Basic,,,Да,,С#,"C++, JavaScript",,С#,,C++,Исполнителем,8,5,Да,"[30,40)",Да
09.04.2012 18:00:37,Fortran,,,Да,,Java,"Java, JavaScript",,Java,,Java,Не знаю,10+,10+,Да,"[40,50)",Нет
09.04.2012 18:01:20,C,,,Да,,C++,JavaScript,,C++,,"C++, Objective-C, JavaScript, Lua",Заказчиком,3,3,Да,"[20,30)",Нет
09.04.2012 18:01:51,C++,,,Да,,С#,С#,,С#,,С#,Моя организация разрабатывает только на этом языке,3,2,Да,"[20,30)",Нет
09.04.2012 18:02:13,Basic,,,Да,,PHP,,,Ruby,,PHP,Исполнителем,5,5,Да,"[20,30)",Нет
09.04.2012 18:02:22,Pascal/Delphi,,,Да,,Delphi,PL/SQL,,PL/SQL,,,Моя организация разрабатывает только на этом языке,<1,<1,Да,"[20,30)",Нет
09.04.2012 18:02:27,Pascal/Delphi,,,Да,,C,"C++, Python, Perl",,C++,,"C++, Python",Совместным решением,10+,10+,Нет,"[30,40)",Нет
09.04.2012 18:02:30,Basic,,,Да,,Delphi,"C++, Objective-C",,Delphi,,,Совместным решением,10+,10+,Да,"[30,40)",Да
09.04.2012 18:02:59,Basic,,,Да,,C++,"PHP, C",,C++,,,Моя организация разрабатывает только на этом языке,7,5,Да,"[30,40)",Да
09.04.2012 18:03:31,C++,,,Да,,C++,"С#, C++",,С#,,С#,Заказчиком,10+,8,Да,"[30,40)",Нет
09.04.2012 18:05:07,Dbase,,,Да,,С#,,,С#,,,Заказчиком,10+,3,Да,"[30,40)",Нет
09.04.2012 18:06:05,Basic,,,Да,,Java,"С#, C++, Objective-C, JavaScript, C",,Java,,Objective-C,Совместным решением,8,5,Да,"[20,30)",Да
09.04.2012 18:06:16,Pascal/Delphi,,,Да,,Python,"JavaScript, PL/SQL",,Python,,"С#, Python, JavaScript",Исполнителем,5,1,Да,"[20,30)",Да
09.04.2012 18:06:42,Pascal/Delphi,,,Да,,C++,"JavaScript, C, Perl",,C++,,"C++, C",Заказчиком,10+,5,Да,"[30,40)",Да
09.04.2012 18:07:07,C,,,Да,,Java,Python,,Java,,,Исполнителем,8,8,Да,"[20,30)",Нет
09.04.2012 18:07:22,Pascal/Delphi,,,Да,,PHP,"PHP, JavaScript",,С#,,,Исполнителем,3,3,Да,"[20,30)",Нет
09.04.2012 18:07:47,Pascal/Delphi,,,Да,,Java,Ruby,,Ruby,,,Исполнителем,3,2,Да,"[20,30)",Да
09.04.2012 18:08:21,Perl,,,Да,,Java,,,Ruby,,"Ruby, Scala",Заказчиком,7,5,Да,"[20,30)",Да
09.04.2012 18:08:56,Pascal/Delphi,,,Да,,С#,"C++, JavaScript, PL/SQL",,С#,,Java,Совместным решением,10+,7,Да,"[30,40)",Да
09.04.2012 18:09:25,Pascal/Delphi,,,Да,,Ruby,JavaScript,,Ruby,,"Ruby, JavaScript",Моя организация разрабатывает только на этом языке,5,3,Да,"[20,30)",Да
09.04.2012 18:09:46,Pascal/Delphi,,,Нет,,,,Python,Java,Java,,Заказчиком,3,1,Да,"[20,30)",Нет
09.04.2012 18:10:17,C++,,,Нет,,,,C++,PHP,"PHP, JavaScript",PHP,Не знаю,2,2,Да,<20,Нет
09.04.2012 18:11:16,Basic,,,Да,,Java,,,Java,,Java,Моя организация разрабатывает только на этом языке,2,<1,Да,"[20,30)",Нет
09.04.2012 18:12:38,C,,,Да,,C,"Shell, Make",,C++,,,Заказчиком,3,3,Да,"[20,30)",Нет
09.04.2012 18:12:40,Java,,,Да,,Java,"Python, JavaScript",,Scala,,Java,Заказчиком,8,8,Да,"[30,40)",Нет
09.04.2012 18:13:08,C#,,,Да,,С#,JavaScript,,С#,,С#,Исполнителем,<1,<1,Да,"[20,30)",Нет
09.04.2012 18:14:27,Pascal/Delphi,,,Да,,С#,JavaScript,,С#,,"С#, JavaScript",Заказчиком,6,6,Да,"[20,30)",Да
09.04.2012 18:14:43,Pascal/Delphi,,,Да,,Java,"JavaScript, Groovy",,Java,,Java,Заказчиком,8,7,Да,"[20,30)",Нет
09.04.2012 18:15:07,Basic,,,Нет,,,,"PHP, C",Python,Python,"PHP, Python, JavaScript",Совместным решением,3,3,Нет,"[20,30)",Да
09.04.2012 18:15:58,Basic,,,Да,,Java,Objective-C,,Java,,"Java, Objective-C",Исполнителем,2,1,Да,"[20,30)",Нет
09.04.2012 18:16:04,Pascal/Delphi,,,Да,,Java,"C++, C",,Java,,,Моя организация разрабатывает только на этом языке,5,2,Нет,"[20,30)",Нет
09.04.2012 18:17:49,Pascal/Delphi,,,Да,,С#,"Java, C++, Objective-C",,С#,,,Совместным решением,6,4,Нет,"[20,30)",Да
09.04.2012 18:19:50,C++,,,Да,,С#,"C++, Python, Basic",,С#,,"С#, C++",Заказчиком,7,7,Да,"[30,40)",Да
09.04.2012 18:20:25,Pascal/Delphi,,,Да,,С#,JavaScript,,С#,,С#,Заказчиком,10+,3,Да,"[30,40)",Нет
09.04.2012 18:22:20,Pascal/Delphi,,,Да,,Python,С#,,С#,,С#,Совместным решением,9,5,Нет,"[30,40)",Да
09.04.2012 18:22:46,Pascal/Delphi,,,Нет,,,,"Java, C++, Python",JavaScript,"Java, Python","C++, JavaScript",Не знаю,<1,<1,Да,<20,Нет
09.04.2012 18:23:04,Pascal/Delphi,,,Да,,С#,"JavaScript, PL/SQL",,С#,,,Моя организация разрабатывает только на этом языке,1,1,Да,"[20,30)",Нет
09.04.2012 18:23:07,PHP,,,Да,,C++,"С#, PHP",,C++,,PHP,Исполнителем,1,1,Да,"[20,30)",Нет
09.04.2012 18:23:08,Pascal/Delphi,,,Да,,Action Script,"Java, JavaScript",,Java,,Action Script,Не знаю,<1,<1,Да,"[20,30)",Да
09.04.2012 18:23:22,Basic,,,Да,,Ruby,"JavaScript, PL/SQL",,Ruby,,"Ruby, Erlang",Заказчиком,7,4,Да,"[20,30)",Да
09.04.2012 18:23:44,Asm,,,Нет,,,,"С#, Delphi",С#,PHP,Erlang,Исполнителем,10+,10+,Да,"[30,40)",Нет
09.04.2012 18:24:42,Basic,,,Да,,PHP,"JavaScript, Action Script",,PHP,,PHP,Совместным решением,8,7,Да,"[20,30)",Нет
09.04.2012 18:25:50,Basic,,,Да,,Java,,,Java,,"Java, Python, Groovy",Не знаю,5,2,Да,"[20,30)",Нет
09.04.2012 18:27:29,Basic,,,Да,,Python,"С#, C++, Python, JavaScript, C",,Python,,"C++, Python, JavaScript",Моя организация разрабатывает только на этом языке,10+,6,Да,"[20,30)",Да
09.04.2012 18:28:35,Java,,,Нет,,,,Java,Java,,,Не знаю,<1,<1,Да,"[20,30)",Нет
09.04.2012 18:29:53,Basic,,,Да,,C,"C++, Python",,C++,,"Python, C",Исполнителем,10+,5,Нет,"[30,40)",Нет
09.04.2012 18:30:27,C++,,,Да,,Objective-C,"С#, Python",,С#,,С#,Не знаю,2,2,Да,"[20,30)",Да
09.04.2012 18:33:40,C#,,,Нет,,,,"С#, Python, JavaScript",С#,JavaScript,"С#, Python",Исполнителем,6,6,Да,"[20,30)",Да
09.04.2012 18:34:06,Basic,,,Да,,С#,JavaScript,,С#,,С#,Заказчиком,4,3,Да,"[20,30)",Да
09.04.2012 18:35:00,Pascal/Delphi,,,Да,,PHP,JavaScript,,PHP,,"PHP, JavaScript",Совместным решением,<1,<1,Да,"[20,30)",Нет
09.04.2012 18:36:32,Pascal/Delphi,,,Да,,Java,C++,,С#,,Java,Исполнителем,3,2,Да,"[20,30)",Нет
09.04.2012 18:37:22,Pascal/Delphi,,,Да,,PHP,JavaScript,,PHP,,PHP,Исполнителем,5,5,Да,"[20,30)",Нет
09.04.2012 18:38:12,Ruby,,,Нет,,,,Ruby,Ruby,"PHP, Python, JavaScript",Ruby,Совместным решением,5,2,Да,"[20,30)",Нет
09.04.2012 18:40:41,Objective-C,,,Нет,,,,Objective-C,Objective-C,C++,,Исполнителем,<1,<1,Да,<20,Нет
09.04.2012 18:40:44,Pascal/Delphi,,,Да,,JavaScript,"С#, JavaScript",,C++,,"С#, PHP, JavaScript",Моя организация разрабатывает только на этом языке,2,2,Да,"[20,30)",Нет
09.04.2012 18:40:47,Pascal/Delphi,,,Да,,PL/SQL,Java,,Python,,,Совместным решением,4,4,Да,"[20,30)",Да
09.04.2012 18:41:41,JavaScript,,,Да,,C++,С#,,С#,,"С#, C++",Исполнителем,7,5,Да,"[20,30)",Нет
09.04.2012 18:41:41,Basic,,,Да,,JavaScript,JavaScript,,JavaScript,,"Java, JavaScript",Совместным решением,8,5,Да,"[30,40)",Да
09.04.2012 18:44:06,Pascal/Delphi,,,Да,,PHP,"Python, JavaScript, PL/SQL",,Python,,Python,Исполнителем,<1,<1,Да,"[20,30)",Да
09.04.2012 18:45:38,Basic,,,Да,,Ruby,JavaScript,,Ruby,,"Ruby, JavaScript",Моя организация разрабатывает только на этом языке,4,2,Да,"[20,30)",Нет
09.04.2012 18:46:03,Basic,,,Да,,Python,JavaScript,,Python,,"Python, JavaScript",Моя организация разрабатывает только на этом языке,5,5,Да,"[20,30)",Да
09.04.2012 18:48:00,Basic,,,Да,,JavaScript,,,зависит от проекта,,,Совместным решением,10+,10+,Да,"[30,40)",Да
09.04.2012 18:49:18,Basic,,,Да,,C++,"С#, C, Lua",,С#,,"С#, PHP, C++",Заказчиком,3,5,Да,"[20,30)",Нет
09.04.2012 18:51:55,Pascal/Delphi,,,Да,,С#,С#,,С#,,"С#, Java",Заказчиком,<1,5,Да,"[20,30)",Нет
09.04.2012 18:52:13,Basic,,,Да,,PHP,"С#, Python",,Python,,"PHP, C++",Совместным решением,10+,10+,Нет,"[30,40)",Нет
09.04.2012 18:54:01,Pascal/Delphi,,,Да,,Ruby,"С#, C++, Ruby, JavaScript, PL/SQL",,Ruby,,Ruby,Исполнителем,3,3,Да,"[20,30)",Нет
09.04.2012 18:54:58,Basic,,,Нет,,,,"Python, Ruby, C, Lua",Lua,"PHP, JavaScript","C, Lua",Совместным решением,3,<1,Нет,"[20,30)",Нет
09.04.2012 18:55:10,C++,,,Да,,Java,,,Python,,"Java, Python, JavaScript",Моя организация разрабатывает только на этом языке,3,2,Да,"[20,30)",Да
09.04.2012 18:55:17,Pascal/Delphi,,,Да,,Basic,"С#, Ruby, JavaScript",,С#,,"С#, JavaScript",Моя организация разрабатывает только на этом языке,<1,5,Да,"[20,30)",Да
09.04.2012 18:55:26,Basic,,,Да,,Java,"Objective-C, PL/SQL",,Java,,"Java, Objective-C",Совместным решением,10+,10+,Да,"[20,30)",Да
09.04.2012 18:55:49,C,,,Нет,,,,Ruby,Ruby,JavaScript,Ruby,Исполнителем,<1,2,Да,"[30,40)",Нет
09.04.2012 18:56:33,Pascal/Delphi,,,Да,,Action Script,Java,,Action Script,,Action Script,Заказчиком,6,6,Да,"[20,30)",Нет
09.04.2012 18:57:02,Pascal/Delphi,,,Да,,Java,"JavaScript, Perl",,Java,,,Не знаю,4,3,Да,"[20,30)",Да
09.04.2012 18:57:53,Pascal/Delphi,,,Нет,,,,"Java, C++",Scala,"Ruby, Scala",,Исполнителем,5,3,Да,"[20,30)",Да
09.04.2012 18:58:43,Pascal/Delphi,,,Да,,Java,"JavaScript, PL/SQL",,Scala,,"Java, Scala",Заказчиком,4,4,Да,"[20,30)",Нет
09.04.2012 18:59:22,ActionScript,,,Да,,Action Script,"Java, JavaScript",,JavaScript,,,Заказчиком,5,4,Нет,"[20,30)",Нет
09.04.2012 18:59:39,Pascal/Delphi,,,Да,,Java,JavaScript,,Java,,,Не знаю,2,1,Да,<20,Да
09.04.2012 18:59:47,Basic,,,Да,,С#,,,С#,,,Не знаю,1,1,Да,"[20,30)",Нет
09.04.2012 19:00:14,Pascal/Delphi,,,Да,,Action Script,Java,,Action Script,,"Ruby, Action Script",Заказчиком,6,6,Да,"[20,30)",Нет
09.04.2012 19:00:21,Pascal/Delphi,,,Да,,PHP,JavaScript,,PHP,,"PHP, C++, JavaScript, Delphi",Заказчиком,10+,6,Нет,"[20,30)",Да
09.04.2012 19:00:23,Basic,,,Да,,С#,"Java, C++, PL/SQL",,Java,,"С#, Java",Не знаю,9,5,Нет,"[30,40)",Нет
09.04.2012 19:01:12,Basic,,,Да,,C++,"С#, C++",,C++,,"С#, C++",Исполнителем,2,<1,Да,"[20,30)",Нет
09.04.2012 19:02:21,Pascal/Delphi,,,Да,,C++,"C, ASM",,C++,,C++,Не знаю,5,5,Да,"[20,30)",Да
09.04.2012 19:02:48,Visual Basic,,,Да,,Java,"Java, JavaScript, PL/SQL",,Java,,Java,Заказчиком,5,5,Да,"[20,30)",Нет
09.04.2012 19:03:04,Pascal/Delphi,,,Да,,Java,"Ruby, JavaScript, PL/SQL",,Java,,,Моя организация разрабатывает только на этом языке,3,<1,Нет,"[20,30)",Нет
09.04.2012 19:03:06,Basic,,,Нет,,,,"С#, C++",С#,"Delphi, C, Basic",,Заказчиком,10+,<1,Да,"[30,40)",Да
09.04.2012 19:03:07,Java,,,Да,,Java,"Java, Groovy",,Java,,"С#, Java",Не знаю,3,3,Да,"[20,30)",Да
09.04.2012 19:03:45,Ruby,,,Да,,Ruby,"PHP, Ruby, JavaScript",,Ruby,,"PHP, Ruby",Совместным решением,5,2,Да,"[20,30)",Да
09.04.2012 19:04:05,Pascal/Delphi,,,Да,,С#,"JavaScript, TSQL",,С#,,С#,Не знаю,2,2,Да,"[20,30)",Да
09.04.2012 19:08:45,Basic,,,Да,,Python,"C++, JavaScript",,Python,,"Python, JavaScript",Заказчиком,7,3,Да,"[20,30)",Да
09.04.2012 19:10:13,Pascal/Delphi,,,Нет,,,,"C++, Delphi",C++,"Java, ASM",C++,Исполнителем,<1,<1,Нет,"[20,30)",Нет
09.04.2012 19:12:31,Basic,,,Да,,С#,"JavaScript, Basic",,С#,,С#,Заказчиком,5,4,Да,"[20,30)",Да
09.04.2012 19:13:33,Pascal/Delphi,,,Нет,,,,PL/SQL,С#,С#,С#,Заказчиком,10+,5,Да,"[30,40)",Нет
09.04.2012 19:14:06,Basic,,,Да,,C,C++,,Scala,,C++,Заказчиком,5,5,Да,"[20,30)",Нет
09.04.2012 19:15:33,Basic,,,Да,,Java,"C++, JavaScript",,Scala,,Java,Исполнителем,10+,10+,Да,"[30,40)",Да
09.04.2012 19:16:49,Basic,,,Да,,Perl,Java,,Perl,,,Не знаю,8,10+,Нет,"[40,50)",Нет
09.04.2012 19:17:39,C,,,Да,,С#,C++,,С#,,,Не знаю,<1,<1,Да,"[20,30)",Нет
09.04.2012 19:17:59,Pascal/Delphi,,,Да,,Java,,,Java,,"Java, PHP",Не знаю,<1,<1,Да,"[20,30)",Нет
09.04.2012 19:18:53,Java,,,Да,,Java,"С#, Java",,Java,,Java,Исполнителем,4,5,Да,"[20,30)",Нет
09.04.2012 19:21:01,Pascal/Delphi,,,Да,,PHP,,,С#,,,Заказчиком,1,1,Да,"[20,30)",Да
09.04.2012 19:21:06,Pascal/Delphi,,,Да,,Python,JavaScript,,Python,,Python,Моя организация разрабатывает только на этом языке,<1,<1,Да,"[20,30)",Нет
09.04.2012 19:21:48,Pascal/Delphi,,,Да,,1C,"Java, JavaScript",,Java,,Java,Исполнителем,7,7,Да,"[30,40)",Нет
09.04.2012 19:22:52,Basic,,,Да,,PHP,,,PHP,,PHP,Не знаю,1,1,Да,"[20,30)",Нет
09.04.2012 19:23:00,Basic,,,Да,,Python,Shell,,Go,,Python,Совместным решением,3,3,Да,"[20,30)",Да
09.04.2012 19:25:27,Pascal/Delphi,,,Да,,PHP,"C++, JavaScript, C",,Java,,,Совместным решением,4,2,Да,"[20,30)",Да
09.04.2012 19:26:08,Dbase,,,Да,,C++,,,C++,,"Java, PHP",Заказчиком,10+,10+,Да,"[30,40)",Нет
09.04.2012 19:27:17,Java,,,Да,,Java,"Java, PHP, C++, JavaScript",,Java,,Java,Моя организация разрабатывает только на этом языке,2,2,Да,"[20,30)",Нет
09.04.2012 19:28:23,Pascal/Delphi,,,Да,,C++,ASM,,C++,,"C++, ASM",Исполнителем,8,8,Да,"[20,30)",Да
09.04.2012 19:28:48,C,,,Да,,Action Script,PHP,,Action Script,,,Моя организация разрабатывает только на этом языке,<1,<1,Да,"[20,30)",Нет
09.04.2012 19:28:49,ActionScript,,,Да,,Action Script,"PHP, JavaScript",,Action Script,,"Java, PHP, Action Script",Заказчиком,5,5,Да,"[20,30)",Нет
09.04.2012 19:29:40,Pascal/Delphi,,,Да,,PHP,JavaScript,,Python,,,Не знаю,<1,<1,Да,<20,Нет
09.04.2012 19:29:53,Basic,,,Да,,DBase,VIP,,С#,,DBase,Исполнителем,<1,10+,Да,"[30,40)",Нет
09.04.2012 19:30:32,Pascal/Delphi,,,Да,,С#,C++,,Ruby,,,Совместным решением,10+,6,Да,"[30,40)",Да
09.04.2012 19:31:02,C,,,Да,,C++,Java,,C++,,"Java, C++",Заказчиком,1,1,Да,"[20,30)",Нет
09.04.2012 19:31:32,Basic,,,Да,,PHP,"PHP, JavaScript",,PHP,,PHP,Совместным решением,8,3,Да,"[20,30)",Да
09.04.2012 19:31:39,Pascal/Delphi,,,Да,,Python,JavaScript,,Python,,,Заказчиком,<1,<1,Да,"[20,30)",Нет
09.04.2012 19:32:11,Perl,,,Нет,,,,"С#, Java",PHP,PHP,"С#, Java",Заказчиком,4,4,Да,"[20,30)",Да
09.04.2012 19:34:16,PHP,,,Да,,Java,JavaScript,,Java,,Java,Совместным решением,5,5,Да,"[20,30)",Да
09.04.2012 19:35:37,Pascal/Delphi,,,Да,,C++,"Objective-C, C, Action Script, Unreal Script",,C++,,"C++, Objective-C, C",Исполнителем,3,3,Да,"[20,30)",Нет
09.04.2012 19:35:37,Pascal/Delphi,,,Да,,С#,"С#, JavaScript",,С#,,,Заказчиком,7,6,Да,"[20,30)",Нет
09.04.2012 19:35:39,Pascal/Delphi,,,Да,,Python,"JavaScript, PL/SQL",,Python,,"Python, JavaScript, PL/SQL",Заказчиком,2,2,Да,"[20,30)",Да
09.04.2012 19:37:10,Basic,,,Да,,Python,JavaScript,,Python,,"Python, JavaScript",Совместным решением,4,2,Да,"[20,30)",Да
09.04.2012 19:37:42,Pascal/Delphi,,,Да,,C++,,,С#,,"PHP, C++",Заказчиком,6,5,Нет,"[20,30)",Да
09.04.2012 19:38:47,Pascal/Delphi,,,Нет,,,,"Python, Objective-C",Python,JavaScript,"Python, Objective-C",Исполнителем,2,1,Да,"[20,30)",Нет
09.04.2012 19:39:16,Pascal/Delphi,,,Нет,,,,"C++, C, Verilog",C++,"Python, Perl, ASM","C++, C, ASM, Verilog",Исполнителем,9,9,Да,"[30,40)",Да
09.04.2012 19:39:26,Pascal/Delphi,,,Да,,C++,С#,,С#,,"С#, C++",Совместным решением,<1,2,Нет,"[20,30)",Нет
09.04.2012 19:39:36,Basic,,,Да,,PHP,"Java, PHP, Python, JavaScript",,PHP,,"Java, PHP, Python, JavaScript",Моя организация разрабатывает только на этом языке,9,9,Да,"[20,30)",Да
09.04.2012 19:39:55,Pascal/Delphi,,,Нет,,,,"JavaScript, Delphi",Delphi,PHP,Delphi,Совместным решением,4,6,Да,"[20,30)",Да
09.04.2012 19:40:00,Pascal/Delphi,,,Да,,Python,"JavaScript, Shell",,Python,,"Python, Shell",Моя организация разрабатывает только на этом языке,3,<1,Да,"[20,30)",Да
09.04.2012 19:40:50,Pascal/Delphi,,,Да,,C++,"Java, C++, C",,С#,,"Java, C++",Заказчиком,7,7,Да,"[20,30)",Да
09.04.2012 19:42:58,Pascal/Delphi,,,Да,,Python,"Java, Delphi",,Java,,"С#, Java, C++, Python, Delphi, Lisp, ASM",Моя организация разрабатывает только на этом языке,<1,1,Да,<20,Нет
09.04.2012 19:43:21,Basic,,,Да,,C++,"Python, PL/SQL",,C++,,"C++, Python",Заказчиком,7,7,Да,"[20,30)",Да
09.04.2012 19:43:31,Pascal/Delphi,,,Да,,PHP,"Java, PHP, C++, C",,PHP,,Basic,Не знаю,<1,<1,Да,"[20,30)",Да
09.04.2012 19:44:12,Java,,,Да,,Java,Groovy,,Java,,Java,Заказчиком,<1,<1,Да,"[20,30)",Нет
09.04.2012 19:46:00,C,,,Да,,Erlang,"Python, C",,Java,,"Java, Python, Erlang, Lisp",Совместным решением,6,4,Да,"[20,30)",Да
09.04.2012 19:48:10,Java,,,Да,,Java,PL/SQL,,Java,,"Java, JavaScript, PL/SQL",Совместным решением,<1,<1,Да,"[20,30)",Нет
09.04.2012 19:48:26,ActionScript,,,Да,,Action Script,Objective-C,,Objective-C,,Objective-C,Моя организация разрабатывает только на этом языке,1,1,Да,"[20,30)",Нет
09.04.2012 19:50:20,Basic,,,Да,,Delphi,"C++, C, PL/SQL, ASM",,C++,,,Моя организация разрабатывает только на этом языке,7,3,Да,"[20,30)",Нет
09.04.2012 19:50:52,Pascal/Delphi,,,Да,,С#,"JavaScript, PL/SQL",,С#,,,Исполнителем,7,5,Да,"[20,30)",Да
09.04.2012 19:51:22,Basic,,,Да,,Python,"Java, JavaScript, Perl",,Python,,"Java, Python, JavaScript",Исполнителем,1,4,Да,"[30,40)",Да
09.04.2012 19:55:22,Pascal/Delphi,,,Нет,,,,"Java, C++",С#,"JavaScript, PL/SQL",С#,Заказчиком,7,6,Да,"[20,30)",Нет
