Должность,Язык программирования,Специализация,Общий опыт работы,Опыт работы на текущем месте,Зарплата в месяц,Изменение зарплаты,Город,Размер компании,Тип компании,Пол,Возраст,Образование,Еще студент,Уровень английского,Предметная область,Дата заполнения,User-Agent
Software Engineer,Java,,2.5,2.5,1500,300,Днепропетровск,до 50 человек,Аутсорсинговая,m,23,Высшее,False,средний,"Веб-разработка,Корпоративные системы",23/12/2014 22:13:28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,C++,,1.25,1.25,1000,700,Киев,свыше 1000 человек,Аутсорсинговая,m,21,Незаконченное высшее,False,средний,Embedded,23/12/2014 22:13:32,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36"
Бизнес-аналитик,,,3.5,меньше 3 месяцев,1950,-50,Другой,до 1000 человек,Аутсорсинговая,m,27,Два высших,False,выше среднего,"Финансы и банки,Корпоративные системы",23/12/2014 22:14:02,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Technical Lead,Python,,1.75,1.75,2150,600,Киев,до 200 человек,Продуктовая,m,22,Незаконченное высшее,False,средний,"Веб-разработка,eCommerce",23/12/2014 22:14:43,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
Senior Software Engineer,Java,,4,меньше 3 месяцев,4000,2000,Львов,до 10 человек,Стартап,m,22,Незаконченное высшее,False,средний,Android,23/12/2014 22:17:14,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,JavaScript,,2.5,0.5,1000,0,Харьков,до 50 человек,Продуктовая,m,23,Высшее,False,ниже среднего,Веб-разработка,23/12/2014 22:17:50,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Ruby/Rails,,меньше 3 месяцев,1,1500,300,Львов,свыше 1000 человек,Аутсорсинговая,m,24,Высшее,False,средний,Веб-разработка,23/12/2014 22:19:29,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior QA engineer,,Manual QA,1.5,1.5,2400,200,Днепропетровск,до 1000 человек,Аутсорсинговая,m,31,Высшее,False,выше среднего,"Desktop Applications,Другое",23/12/2014 22:19:48,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,1.5,1.5,2600,300,Киев,до 10 человек,Другая,m,33,Незаконченное высшее,False,средний,Gamedev,23/12/2014 22:20:05,"Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 [FBAN/FBIOS;FBAV/20.1.0.15.10;FBBV/5758778;FBDV/iPad4,2;FBMD/iPad;FBSN/iPhone OS;FBSV/8.1.2;FBSS/2; FBCR/Carrier;FBID/tablet;FBLC/ru_RU;FBOP/1]"
Senior Software Engineer,SQL,,меньше 3 месяцев,меньше 3 месяцев,3100,180,Киев,до 200 человек,Другая,m,52,Высшее,False,ниже среднего,Финансы и банки,23/12/2014 22:21:30,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior QA engineer,,Manual QA,0.5,0.5,400,0,Киев,до 200 человек,Аутсорсинговая,m,22,Высшее,False,средний,"Веб-разработка,Корпоративные системы",23/12/2014 22:21:47,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
QA engineer,,Automation QA,2.5,1.5,2000,200,Киев,свыше 1000 человек,Аутсорсинговая,m,26,Высшее,False,средний,"Веб-разработка,Embedded",23/12/2014 22:24:10,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 [FBAN/FBIOS;FBAV/20.1.0.15.10;FBBV/5758778;FBDV/iPhone5,4;FBMD/iPhone;FBSN/iPhone OS;FBSV/8.1.2;FBSS/2; FBCR/Carrier;FBID/phone;FBLC/ru_RU;FBOP/5]"
Software Engineer,C#/.NET,,меньше 3 месяцев,меньше 3 месяцев,600,100,Днепропетровск,до 200 человек,Другая,m,38,Высшее,False,средний,Веб-разработка,23/12/2014 22:24:45,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior QA engineer,,Manual QA,2,1.5,1400,300,Днепропетровск,до 50 человек,Продуктовая,f,22,Незаконченное высшее,True,выше среднего,Веб-разработка,23/12/2014 22:27:00,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0
Software Engineer,Java,,2.5,2,1500,300,Харьков,до 50 человек,Аутсорсинговая,m,24,Незаконченное высшее,True,продвинутый,,23/12/2014 22:30:53,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,PHP,,9,4,500,500,Львов,до 10 человек,Другая,m,27,Высшее,False,средний,"Веб-разработка,Мультимедиа",23/12/2014 22:31:33,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Team lead,,,5.5,4.5,2550,350,Киев,свыше 1000 человек,Аутсорсинговая,m,28,Высшее,False,продвинутый,Финансы и банки,23/12/2014 22:31:59,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36"
QA engineer,,Manual QA,1,0.75,600,300,Николаев,до 200 человек,Аутсорсинговая,m,24,Высшее,False,ниже среднего,"Android,iOS",23/12/2014 22:32:07,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Team lead,,,4.5,6.5,2800,0,Киев,свыше 1000 человек,Аутсорсинговая,m,30,Высшее,False,выше среднего,Embedded,23/12/2014 22:32:34,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Technical Lead,Java,,меньше 3 месяцев,меньше 3 месяцев,4600,800,Львов,до 1000 человек,Аутсорсинговая,m,29,Высшее,False,продвинутый,"Веб-разработка,Корпоративные системы",23/12/2014 22:32:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Java,,2,2,1050,150,Харьков,до 1000 человек,Аутсорсинговая,m,24,Высшее,False,средний,"Финансы и банки,Корпоративные системы",23/12/2014 22:33:53,Mozilla/5.0 (Windows NT 6.1; rv:34.0) Gecko/20100101 Firefox/34.0
Senior Software Engineer,Java,,10 и более лет,1.5,2300,300,Днепропетровск,до 1000 человек,Аутсорсинговая,m,45,Высшее,False,средний,"Android,Корпоративные системы",23/12/2014 22:34:02,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:34.0) Gecko/20100101 Firefox/34.0
Junior Software Engineer,Objective-C,,0.75,0.75,1000,1000,Харьков,до 50 человек,Аутсорсинговая,m,19,Незаконченное высшее,True,средний,iOS,23/12/2014 22:34:31,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
Junior Software Engineer,JavaScript,,0.5,0.5,700,0,Киев,свыше 1000 человек,Аутсорсинговая,m,22,Незаконченное высшее,True,выше среднего,Веб-разработка,23/12/2014 22:35:33,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,Ruby/Rails,,8,2,3800,300,Одесса,до 200 человек,Аутстаффинговая,m,29,Высшее,False,средний,"Веб-разработка,Другое",23/12/2014 22:39:30,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
Senior QA engineer,,Automation QA,7.5,1.5,2800,0,Киев,до 1000 человек,Аутстаффинговая,f,33,Высшее,False,выше среднего,"Desktop Applications,Веб-разработка",23/12/2014 22:39:43,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Technical Lead,Other,,7,1.5,4000,1500,Киев,свыше 1000 человек,Аутстаффинговая,m,39,Высшее,False,выше среднего,Корпоративные системы,23/12/2014 22:42:24,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko
Technical Lead,C#/.NET,,10 и более лет,10 и более лет,2700,300,Харьков,до 50 человек,Продуктовая,m,37,Высшее,False,выше среднего,Финансы и банки,23/12/2014 22:44:07,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,Java,,10 и более лет,5,4000,0,Киев,до 1000 человек,Аутсорсинговая,m,32,Высшее,False,средний,"Финансы и банки,Корпоративные системы",23/12/2014 22:45:16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,5,1,3200,1700,Киев,до 1000 человек,Аутсорсинговая,m,27,Два высших,False,продвинутый,Финансы и банки,23/12/2014 22:45:29,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,Java,,1,меньше 3 месяцев,1000,0,Киев,свыше 1000 человек,Продуктовая,m,25,Высшее,False,средний,"Веб-разработка,Корпоративные системы",23/12/2014 22:48:25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
Junior Software Engineer,Java,,меньше 3 месяцев,меньше 3 месяцев,500,0,Другой,свыше 1000 человек,Продуктовая,f,20,Незаконченное высшее,True,выше среднего,Корпоративные системы,23/12/2014 22:48:40,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Support,,,3,1.25,730,-600,Киев,до 50 человек,Другая,f,26,Высшее,False,выше среднего,Корпоративные системы,23/12/2014 22:50:58,Mozilla/5.0 (Windows NT 6.1; rv:33.0) Gecko/20100101 Firefox/33.0
Senior Software Engineer,Java,,8,4,3500,400,Киев,до 1000 человек,Аутсорсинговая,m,30,Высшее,False,выше среднего,Финансы и банки,23/12/2014 22:51:06,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,Java,,меньше 3 месяцев,меньше 3 месяцев,600,600,Киев,свыше 1000 человек,Аутсорсинговая,m,22,Незаконченное высшее,True,средний,eCommerce,23/12/2014 22:51:31,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36"
Системный администратор,,,1.5,1.5,345,475,Тернополь,до 200 человек,Продуктовая,m,29,Высшее,False,ниже среднего,Веб-разработка,23/12/2014 22:52:14,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Верстальщик,,,меньше 3 месяцев,1.25,1000,220,Львов,до 10 человек,Другая,m,24,Высшее,False,средний,Веб-разработка,23/12/2014 22:52:43,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Software Engineer,C#/.NET,,3,1.5,2500,500,Днепропетровск,до 10 человек,Продуктовая,m,23,Высшее,False,средний,"Веб-разработка,Корпоративные системы",23/12/2014 22:54:52,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Junior Software Engineer,Java,,1.75,1.75,1600,1000,Днепропетровск,до 1000 человек,Другая,m,23,Высшее,False,выше среднего,"Веб-разработка,Финансы и банки",23/12/2014 22:55:02,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Team lead,,,10 и более лет,8,3150,0,Киев,свыше 1000 человек,Аутсорсинговая,m,31,Высшее,False,выше среднего,"Desktop Applications,Финансы и банки",23/12/2014 22:56:10,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Support,,,2,2,700,0,Львов,до 200 человек,Продуктовая,m,23,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",23/12/2014 22:57:49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,JavaScript,,2.5,1.5,500,100,Киев,до 10 человек,Продуктовая,m,25,Высшее,False,ниже среднего,Веб-разработка,23/12/2014 22:58:35,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
QA Tech Lead,,Manual QA,2,0.5,2000,500,Львов,до 200 человек,Аутстаффинговая,m,26,Высшее,False,средний,Веб-разработка,23/12/2014 23:02:39,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,0.25,0.25,2000,500,Львов,до 200 человек,Аутсорсинговая,m,26,Высшее,False,средний,Веб-разработка,23/12/2014 23:04:13,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Java,,меньше 3 месяцев,меньше 3 месяцев,2500,500,Львов,до 200 человек,Аутсорсинговая,m,31,Кандидат,False,выше среднего,Веб-разработка,23/12/2014 23:08:32,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0
Senior Software Engineer,JavaScript,,5,4,2500,700,Львов,свыше 1000 человек,Аутсорсинговая,m,27,Высшее,False,выше среднего,"Веб-разработка,Мультимедиа",23/12/2014 23:09:04,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,SQL,,меньше 3 месяцев,меньше 3 месяцев,750,0,Киев,до 1000 человек,Аутсорсинговая,m,31,Высшее,False,ниже среднего,Телекоммуникации,23/12/2014 23:09:10,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60"
Project manager,,,10 и более лет,1,4500,0,Киев,до 10 человек,Продуктовая,m,33,Высшее,False,ниже среднего,"Веб-разработка,eCommerce",23/12/2014 23:09:15,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Team lead,,,5,1,2800,0,Киев,до 50 человек,Другая,m,25,Незаконченное высшее,False,средний,"Веб-разработка,eCommerce",23/12/2014 23:09:54,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0
Software Engineer,JavaScript,,3,0.25,1500,100,Винница,свыше 1000 человек,Аутсорсинговая,m,26,Высшее,False,ниже среднего,Веб-разработка,23/12/2014 23:11:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
