,Возраст,Пол,Должность,Образование,Язык программирования,Индустрия,Предметная область,Доп. специализация,Общий опыт работы,Опыт работы на текущем месте,Средняя зарплата в месяц,Валюта,Годовые премии и бонусы,Валюта,Размер компании,Город,Уровень английского,Дата заполнения,User-Agent
,28,m,QA engineer,Высшее,,Нету,,General QA,1.25,1.25,1000,d,0,d,до 200 человек,Одесса,выше среднего,13/12/2011 19:58:33,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0
,22,m,Junior Software Engineer,Высшее,Java,Нету,,,меньше 3 месяцев,меньше 3 месяцев,500,d,0,d,до 10 человек,Симферополь,продвинутый,13/12/2011 19:59:13,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,33,m,Senior Software Engineer,Высшее,SQL,Нету,,,7,0.75,2300,d,0,d,до 1000 человек,Киев,выше среднего,13/12/2011 20:00:24,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,24,f,Software Engineer,Высшее,PHP,Нету,,,2,1,1000,d,0,d,до 50 человек,Донецк,средний,13/12/2011 20:01:27,Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.9.168 Version/11.51
,26,m,Senior Software Engineer,Высшее,Java,Нету,,,5,2.5,2160,d,2160,d,до 50 человек,Днепропетровск,выше среднего,13/12/2011 20:04:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,24,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,5,1.25,2700,d,0,d,до 50 человек,Киев,выше среднего,13/12/2011 20:05:28,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,30,m,Project manager,Высшее,,Нету,,,10 и более лет,8,2000,d,100,d,до 200 человек,Винница,средний,13/12/2011 20:06:35,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,24,m,Junior Software Engineer,Высшее,C#/.NET,Нету,,,2.5,0.5,1300,d,0,d,до 100 человек,Киев,средний,13/12/2011 20:06:51,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,24,m,Software Engineer,Высшее,Java,Нету,,,1.5,1.25,1100,d,0,d,до 100 человек,Львов,ниже среднего,13/12/2011 20:08:08,Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0
,22,m,Software Engineer,Высшее,PHP,Нету,,,1.5,0.5,1800,d,0,d,до 10 человек,Запорожье,средний,13/12/2011 20:17:21,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,32,m,QA engineer,Высшее,,Нету,,Manual QA,1.75,1.75,800,d,600,d,до 200 человек,Львов,ниже среднего,13/12/2011 20:17:42,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24
,28,f,QA Tech Lead,Высшее,,Нету,,Manual QA,5.5,0.75,2500,d,2000,d,до 1000 человек,Киев,продвинутый,13/12/2011 20:21:07,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,20,m,Junior Software Engineer,Незаконченное высшее,Java,Нету,,,0.5,0.25,6500,h,6500,h,до 200 человек,Киев,выше среднего,13/12/2011 20:22:47,Opera/9.80 (Windows NT 6.1; U; en) Presto/2.9.168 Version/11.51
,0,m,Senior Software Engineer,Высшее,Java,Нету,,,10 и более лет,3,2800,d,1000,d,до 10 человек,Киев,выше среднего,13/12/2011 20:23:07,Mozilla/5.0 (Ubuntu; X11; Linux x86_64; rv:8.0) Gecko/20100101 Firefox/8.0
,30,m,Senior Software Engineer,Высшее,PHP,Нету,,,10 и более лет,3,1900,d,0,d,до 50 человек,Киев,средний,13/12/2011 20:23:44,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.10 Chromium/14.0.835.202 Chrome/14.0.835.202 Safari/535.1"
,32,m,Project manager,Высшее,,Нету,,,9,2,4000,d,0,d,до 1000 человек,Киев,продвинутый,13/12/2011 20:24:51,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,26,m,Software Engineer,Высшее,SQL,Нету,,,4,0.75,1200,d,0,d,до 10 человек,Винница,средний,13/12/2011 20:26:05,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,20,m,Software Engineer,Незаконченное высшее,C#/.NET,Нету,,,1.75,1.75,900,d,0,d,до 10 человек,Луганск,средний,13/12/2011 20:28:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,21,m,Junior Software Engineer,Незаконченное высшее,C#/.NET,Нету,,,1,0.25,900,d,0,d,до 100 человек,Киев,ниже среднего,13/12/2011 20:32:05,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,22,m,Junior Software Engineer,Незаконченное высшее,Java,Нету,,,меньше 3 месяцев,меньше 3 месяцев,500,d,0,d,до 200 человек,Киев,выше среднего,13/12/2011 20:32:42,Mozilla/5.0 (X11; Linux x86_64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,24,m,Software Engineer,Высшее,C#/.NET,Нету,,,4.5,0.75,1800,d,0,d,до 200 человек,Киев,продвинутый,13/12/2011 20:32:44,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,20,m,Junior Software Engineer,Незаконченное высшее,JavaScript,Нету,,,меньше 3 месяцев,меньше 3 месяцев,2000,h,1000,h,до 50 человек,Днепропетровск,ниже среднего,13/12/2011 20:32:49,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.9.168 Version/11.50
,30,m,Software Engineer,Высшее,Perl,Нету,,,8,0.75,2300,d,0,d,до 1000 человек,Киев,средний,13/12/2011 20:37:40,Opera/9.80 (X11; Linux i686; U; ru) Presto/2.10.229 Version/11.60
,23,m,Software Engineer,Высшее,Java,Нету,,,4,0.5,2000,d,0,d,до 1000 человек,Киев,ниже среднего,13/12/2011 20:38:02,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,25,m,Junior QA engineer,Высшее,,Нету,,General QA,1,1,500,d,0,d,до 1000 человек,Львов,средний,13/12/2011 20:40:06,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,39,f,Senior QA engineer,Высшее,,Нету,,Manual QA,3,3,1400,d,0,d,до 200 человек,Львов,продвинутый,13/12/2011 20:40:08,Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,27,f,Senior QA engineer,Высшее,,Нету,,General QA,6,0.25,2400,d,6000,d,до 100 человек,Киев,выше среднего,13/12/2011 20:40:11,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.41 Safari/535.7"
,28,m,Software Engineer,Высшее,Java,Нету,,,3,меньше 3 месяцев,1800,d,0,d,до 100 человек,Днепропетровск,средний,13/12/2011 20:40:26,Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0
,27,m,Software Engineer,Высшее,Java,Нету,,,4,1.75,2100,d,300,d,до 100 человек,Одесса,средний,13/12/2011 20:46:08,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,18,m,Junior Software Engineer,Незаконченное высшее,JavaScript,Нету,,,меньше 3 месяцев,меньше 3 месяцев,500,d,0,d,до 100 человек,Донецк,выше среднего,13/12/2011 20:46:46,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,31,m,Software Engineer,Высшее,C#/.NET,Нету,,,7,2.5,2800,d,2000,d,до 100 человек,Киев,средний,13/12/2011 20:47:42,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,26,m,Technical Lead,Высшее,C#/.NET,Нету,,,4.5,1.5,2000,d,200,d,до 10 человек,Харьков,выше среднего,13/12/2011 20:48:30,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0)
,23,m,Software Engineer,Высшее,C#/.NET,Нету,,,3,1,1000,d,1200,d,до 10 человек,Винница,ниже среднего,13/12/2011 20:48:49,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,28,m,Team lead,Высшее,,Нету,,,5,5.5,3200,d,3000,d,до 1000 человек,Киев,продвинутый,13/12/2011 20:50:51,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,27,m,Senior Software Engineer,Высшее,C++,Нету,,,7.5,меньше 3 месяцев,3000,d,0,d,до 50 человек,Киев,выше среднего,13/12/2011 20:53:52,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,20,m,Junior Software Engineer,Незаконченное высшее,Java,Нету,,,0.25,0.25,5000,h,0,d,до 1000 человек,Киев,элементарный,13/12/2011 20:56:50,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.6 Safari/535.11"
,25,m,Senior Software Engineer,Высшее,Java,Нету,,,5,0.5,3200,d,0,d,до 200 человек,Одесса,средний,13/12/2011 20:59:26,Mozilla/5.0 (X11; Linux x86_64; rv:6.0) Gecko/20100101 Firefox/6.0
,26,m,Senior Software Engineer,Незаконченное высшее,PHP,Нету,,,5.5,1.5,2200,d,0,d,до 50 человек,Донецк,ниже среднего,13/12/2011 21:02:12,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.200 Safari/534.10"
,28,f,QA Tech Lead,Высшее,,Нету,,General QA,6,6,2000,d,1850,d,до 200 человек,Винница,продвинутый,13/12/2011 21:02:15,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,25,m,Team lead,Высшее,,Нету,,,7,5.5,1900,d,0,d,до 1000 человек,Львов,выше среднего,13/12/2011 21:02:42,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Ubuntu/11.10 Chromium/14.0.835.202 Chrome/14.0.835.202 Safari/535.1"
,26,m,Software Engineer,Высшее,Python,Нету,,,5.5,2.5,2200,d,0,d,до 200 человек,Одесса,средний,13/12/2011 21:03:40,Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0
,31,m,Системный администратор,Высшее,,Нету,,,10 и более лет,2,1800,d,1000,d,до 10 человек,Львов,выше среднего,13/12/2011 21:05:06,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,30,m,Senior Software Engineer,Высшее,Java,Нету,,,5,меньше 3 месяцев,2500,d,0,d,до 200 человек,Харьков,средний,13/12/2011 21:05:46,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,25,m,Системный администратор,Высшее,,Нету,,,3,3,2000,d,350,h,до 10 человек,Симферополь,средний,13/12/2011 21:05:53,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,22,m,Junior Software Engineer,Высшее,Java,Нету,,,4,0.5,900,d,0,d,до 200 человек,Винница,элементарный,13/12/2011 21:06:04,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.10 Chromium/15.0.874.106 Chrome/15.0.874.106 Safari/535.2"
,29,m,QA engineer,Высшее,,Нету,,Manual QA,6.5,меньше 3 месяцев,9000,h,0,d,до 200 человек,Киев,средний,13/12/2011 21:08:38,Mozilla/5.0 (Windows NT 6.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,20,m,Junior Software Engineer,Незаконченное высшее,Python,Нету,,,0.25,0.25,500,d,0,d,до 50 человек,Киев,выше среднего,13/12/2011 21:09:34,Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0
,26,m,Senior Software Engineer,Высшее,Java,Нету,,,5,3.5,3000,d,0,d,до 200 человек,Киев,продвинутый,13/12/2011 21:09:42,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0
,25,m,Software Engineer,Высшее,Ruby/Rails,Нету,,,2.5,0.5,1200,d,0,d,до 50 человек,Донецк,ниже среднего,13/12/2011 21:10:20,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,39,m,Project manager,Два высших,,Нету,,,3.5,4.5,3900,d,7200,d,до 200 человек,Винница,продвинутый,13/12/2011 21:10:35,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,27,m,Senior Project Manager / Program Manager,Высшее,,Нету,,,8,5,3100,d,0,d,до 200 человек,Одесса,выше среднего,13/12/2011 21:13:30,Mozilla/5.0 (Ubuntu; X11; Linux x86_64; rv:8.0) Gecko/20100101 Firefox/8.0
,30,m,Software Engineer,Высшее,Perl,Нету,,,5,4,1,d,0,d,до 10 человек,Киев,ниже среднего,13/12/2011 21:15:40,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,21,f,Junior QA engineer,Высшее,,Нету,,Automation QA,1.25,меньше 3 месяцев,1000,d,0,d,до 100 человек,Киев,выше среднего,13/12/2011 21:16:04,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,31,m,Senior QA engineer,Незаконченное высшее,,Нету,,Manual QA,7,0.75,2000,d,0,d,до 100 человек,Киев,ниже среднего,13/12/2011 21:18:55,Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0
,28,m,Senior Software Engineer,Высшее,Java,Нету,,,4,1,2000,d,0,d,до 100 человек,Киев,ниже среднего,13/12/2011 21:19:23,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,22,m,Junior Software Engineer,Высшее,PHP,Нету,,,0.75,0.75,400,d,150,d,до 10 человек,Херсон,выше среднего,13/12/2011 21:19:24,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,23,m,Software Engineer,Высшее,Python,Нету,,,3,меньше 3 месяцев,1700,d,0,d,до 10 человек,Львов,средний,13/12/2011 21:19:47,Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0
,27,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,5,0.5,2500,d,0,d,до 100 человек,Харьков,выше среднего,13/12/2011 21:20:55,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,29,m,Software Engineer,Высшее,PHP,Нету,,,5,0.5,1750,d,0,d,до 100 человек,Киев,средний,13/12/2011 21:22:25,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,28,m,Technical Lead,Высшее,Java,Нету,,,7,0.5,3500,d,0,d,до 1000 человек,Харьков,продвинутый,13/12/2011 21:27:25,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Ubuntu/9.10 Chromium/10.0.617.0 Chrome/10.0.617.0 Safari/534.16"
,22,m,Junior Software Engineer,Высшее,Java,Нету,,,0.5,0.25,600,d,0,d,до 1000 человек,Киев,средний,13/12/2011 21:29:25,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,30,m,Senior Software Engineer,Два высших,Java,Нету,,,6,1,5000,d,5000,d,до 10 человек,Киев,продвинутый,13/12/2011 21:29:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,22,m,Junior Software Engineer,Высшее,C#/.NET,Нету,,,0.5,0.5,800,d,0,d,до 50 человек,Донецк,средний,13/12/2011 21:29:59,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.9.168 Version/11.52
,24,f,Junior QA engineer,Высшее,,Нету,,Manual QA,0.5,0.25,700,d,0,d,до 10 человек,Киев,выше среднего,13/12/2011 21:30:14,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,34,m,Junior QA engineer,Высшее,,Нету,,Manual QA,0.75,0.75,725,d,700,d,до 200 человек,Киев,средний,13/12/2011 21:31:49,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.19) Gecko/20110707 Firefox/3.6.19
,24,m,Senior Software Engineer,Высшее,Python,Нету,,,4.5,0.75,1100,d,1000,d,до 50 человек,Сумы,средний,13/12/2011 21:35:52,Mozilla/5.0 (Ubuntu; X11; Linux x86_64; rv:8.0) Gecko/20100101 Firefox/8.0
,21,m,Junior Software Engineer,Незаконченное высшее,Java,Нету,,,1,1,1200,d,0,d,до 10 человек,Киев,средний,13/12/2011 21:36:11,Mozilla/5.0 (X11; Linux x86_64; rv:8.0) Gecko/20100101 Firefox/8.0
,24,m,Senior Software Engineer,Высшее,C#/.NET,Нету,,,5,0.5,2700,d,0,d,до 50 человек,Харьков,средний,13/12/2011 21:38:15,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,22,m,QA engineer,Высшее,,Нету,,General QA,1.25,1.25,700,d,0,d,до 10 человек,Киев,ниже среднего,13/12/2011 21:39:35,Mozilla/5.0 (Windows NT 6.0; rv:8.0) Gecko/20100101 Firefox/8.0
,25,m,Senior QA engineer,Высшее,,Нету,,General QA,5.5,0.5,3300,d,0,d,до 1000 человек,Киев,продвинутый,13/12/2011 21:39:45,Opera/9.80 (Macintosh; Intel Mac OS X 10.6.8; U; en) Presto/2.10.229 Version/11.60
,26,m,Software Engineer,Высшее,C#/.NET,Нету,,,4,1,2000,d,0,d,до 10 человек,Киев,выше среднего,13/12/2011 21:39:50,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2"
,31,m,Senior Software Engineer,Высшее,Java,Нету,,,2,0.5,3000,d,0,d,до 100 человек,Киев,средний,13/12/2011 21:41:55,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.0)
,24,m,Software Engineer,Высшее,C#/.NET,Нету,,,2.5,2,1000,d,0,d,до 50 человек,Симферополь,выше среднего,13/12/2011 21:42:11,Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0
,24,f,Дизайнер,Незаконченное высшее,,Нету,,,5,1,2500,d,0,d,до 50 человек,Киев,выше среднего,13/12/2011 21:42:58,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0.1) Gecko/20100101 Firefox/8.0.1
,24,m,Senior Software Engineer,Высшее,Python,Нету,,,6,3,4000,d,0,d,до 10 человек,Запорожье,продвинутый,13/12/2011 21:44:28,"Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Ubuntu/11.04 Chromium/10.0.648.205 Chrome/10.0.648.205 Safari/534.16"
,23,m,Software Engineer,Высшее,C++,Нету,,,1.5,0.5,1200,d,0,d,до 50 человек,Винница,выше среднего,13/12/2011 21:45:29,Opera/9.80 (Windows NT 6.1; U; Edition Ukraine Local; ru) Presto/2.9.168 Version/11.52
