Должность,Язык программирования,Специализация,Общий опыт работы,Опыт работы на текущем месте,"Зарплата в месяц",Изменение зарплаты,Город,Размер компании,Тип компании,Пол,Возраст,Образование,Еще студент,Уровень английского,Предметная область,Дата заполнения,User-Agent
Software Engineer,PHP,,8,1,3000,500,Львов,до 10 человек,Продуктовая,m,30,Высшее,False,выше среднего,Веб-разработка,18/05/2015 13:16:29,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"
Junior Software Engineer,Objective-C,,3,меньше 3 месяцев,700,-100,Киев,до 10 человек,Продуктовая,f,25,Два высших,False,средний,iOS,18/05/2015 13:16:40,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
Senior Software Engineer,Java,,4,4,1890,250,Ивано-Франковск,свыше 1000 человек,Аутсорсинговая,m,26,Высшее,False,выше среднего,Корпоративные системы,18/05/2015 13:17:36,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Senior QA engineer,,General QA,5,4,2200,100,Днепропетровск,до 200 человек,Продуктовая,m,30,Высшее,False,выше среднего,"Desktop Applications,eCommerce",18/05/2015 13:18:23,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Software Engineer,Java,,2,2,1450,600,Киев,свыше 1000 человек,Аутстаффинговая,m,22,Высшее,False,средний,Финансы и банки,18/05/2015 13:18:29,"Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F69 Safari/600.1.4"
Junior Software Engineer,C#/.NET,,0.5,0.5,500,150,Харьков,до 1000 человек,Аутсорсинговая,m,22,Незаконченное высшее,True,выше среднего,"Desktop Applications,Корпоративные системы",18/05/2015 13:18:35,"Mozilla/5.0 (Linux; Android 4.2.1; HUAWEI G610-U20 Build/HuaweiG610-U20) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Mobile Safari/537.36"
Technical Lead,C,,8,7,3000,0,Киев,свыше 1000 человек,Аутсорсинговая,m,29,Высшее,False,выше среднего,Embedded,18/05/2015 13:18:44,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"
Senior QA engineer,,Automation QA,9,0.5,3200,250,Харьков,до 200 человек,Аутстаффинговая,m,30,Высшее,False,выше среднего,Системное программирование,18/05/2015 13:18:47,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0
Software Engineer,Java,,2,1,2000,0,Киев,до 10 человек,Продуктовая,m,26,Высшее,False,элементарный,Android,18/05/2015 13:18:53,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"
Software Engineer,JavaScript,,3,0.5,1700,750,Киев,до 50 человек,Аутсорсинговая,m,27,Высшее,True,выше среднего,Веб-разработка,18/05/2015 13:18:54,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
Senior Project Manager / Program Manager,,,3,3,4500,0,Киев,свыше 1000 человек,Аутсорсинговая,m,30,Высшее,False,продвинутый,Финансы и банки,18/05/2015 13:19:34,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Product Manager,,,6,2,400,20,Киев,до 1000 человек,Другая,m,28,Высшее,False,ниже среднего,Телекоммуникации,18/05/2015 13:20:27,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"
Junior Software Engineer,C,,2,2,850,150,Харьков,свыше 1000 человек,Аутсорсинговая,m,27,Высшее,False,продвинутый,Embedded,18/05/2015 13:20:45,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0
Бизнес-аналитик,,,6,1.5,2500,200,Львов,до 1000 человек,Аутсорсинговая,m,32,Высшее,False,выше среднего,Корпоративные системы,18/05/2015 13:21:01,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
HR,,,4,2,2000,500,Киев,свыше 1000 человек,Аутсорсинговая,m,27,Высшее,False,выше среднего,,18/05/2015 13:21:07,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
QA engineer,,Automation QA,0.5,0.5,2500,300,Киев,до 200 человек,Продуктовая,m,30,Высшее,False,средний,"Desktop Applications,Веб-разработка",18/05/2015 13:21:26,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0
Technical Lead,Other,,6,5,3400,600,Харьков,до 10 человек,Аутсорсинговая,m,27,Высшее,False,продвинутый,Другое,18/05/2015 13:21:32,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Senior Software Engineer,Objective-C,,3,3,2000,500,Харьков,до 1000 человек,Аутсорсинговая,m,36,Высшее,False,выше среднего,iOS,18/05/2015 13:21:50,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Системный администратор,,,10 и более лет,1,2400,-100,Киев,до 1000 человек,Продуктовая,m,29,Высшее,False,средний,"Веб-разработка,Gamedev",18/05/2015 13:21:52,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
Support,,,5,3,295,50,Киев,до 10 человек,Продуктовая,m,28,Высшее,False,средний,"Android,Desktop Applications",18/05/2015 13:22:02,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Technical Lead,PHP,,10 и более лет,2,4500,0,Львов,до 200 человек,Аутстаффинговая,m,30,Высшее,False,выше среднего,Веб-разработка,18/05/2015 13:22:37,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Junior Software Engineer,Java,,0.5,0.5,1000,1000,Киев,до 50 человек,Продуктовая,m,25,Высшее,False,выше среднего,eCommerce,18/05/2015 13:22:42,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/8.0.5 Safari/600.5.17"
Software Engineer,Java,,10 и более лет,1,1800,600,Киев,до 50 человек,Продуктовая,m,40,Высшее,False,ниже среднего,Веб-разработка,18/05/2015 13:22:54,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Software Engineer,PHP,,4,0.5,500,100,Харьков,до 10 человек,Продуктовая,m,26,Незаконченное высшее,False,ниже среднего,"Веб-разработка,eCommerce",18/05/2015 13:23:02,Mozilla/5.0 (X11; Linux x86_64; rv:40.0) Gecko/20100101 Firefox/40.0
Senior Software Engineer,C++,,8,2,2800,0,Днепропетровск,свыше 1000 человек,Аутстаффинговая,m,32,Высшее,False,средний,Другое,18/05/2015 13:23:31,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Верстальщик,,,2,1,1000,300,Киев,до 50 человек,Продуктовая,m,23,Незаконченное высшее,False,выше среднего,Веб-разработка,18/05/2015 13:23:35,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Junior Software Engineer,Ruby/Rails,,меньше 3 месяцев,меньше 3 месяцев,150,0,Львов,до 10 человек,Аутсорсинговая,m,20,Незаконченное высшее,True,средний,Веб-разработка,18/05/2015 13:24:10,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Junior Software Engineer,C#/.NET,,2,1,900,400,Киев,до 50 человек,Продуктовая,m,23,Высшее,False,средний,Веб-разработка,18/05/2015 13:24:16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:35.0) Gecko/20100101 Firefox/35.0
Software Engineer,C#/.NET,,3,0.5,1500,800,Киев,до 50 человек,Продуктовая,m,27,Высшее,False,средний,"Веб-разработка,Корпоративные системы",18/05/2015 13:24:24,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0
Junior QA engineer,,General QA,0.25,0.25,500,0,Киев,до 50 человек,Аутсорсинговая,m,22,Высшее,False,средний,Корпоративные системы,18/05/2015 13:24:38,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Junior QA engineer,,Automation QA,2,1,855,0,Днепропетровск,до 200 человек,Продуктовая,f,24,Высшее,False,выше среднего,eCommerce,18/05/2015 13:24:39,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"
Senior Software Engineer,Java,,5,5,2400,200,Севастополь,до 50 человек,Продуктовая,m,30,Высшее,False,продвинутый,"Финансы и банки,Корпоративные системы",18/05/2015 13:25:58,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0
Software Engineer,C,,5,2,1800,100,Харьков,до 200 человек,Продуктовая,m,28,Высшее,False,выше среднего,"Embedded,Системное программирование",18/05/2015 13:26:04,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.111 Safari/537.36"
Senior Software Engineer,Java,,5,1.5,3870,500,Киев,свыше 1000 человек,Аутстаффинговая,m,25,Высшее,False,выше среднего,"Android,Embedded",18/05/2015 13:26:12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Junior Software Engineer,PHP,,меньше 3 месяцев,меньше 3 месяцев,400,0,Хмельницкий,до 50 человек,Аутсорсинговая,m,17,Техникум / Колледж,True,ниже среднего,Веб-разработка,18/05/2015 13:26:30,"Mozilla/5.0 (Linux; Android 4.4.3; Nexus 7 Build/KTU84L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.111 Safari/537.36"
Бизнес-аналитик,,,2,2,2250,140,Киев,свыше 1000 человек,Аутстаффинговая,m,29,Высшее,False,продвинутый,"Веб-разработка,Корпоративные системы",18/05/2015 13:26:49,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
QA engineer,,General QA,5,3,800,-150,Чернигов,до 50 человек,Аутсорсинговая,m,27,Высшее,False,средний,"Android,Веб-разработка",18/05/2015 13:26:52,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:35.0) Gecko/20100101 Firefox/35.0
Software Engineer,PHP,,3,1.5,1200,200,Николаев,до 1000 человек,Аутсорсинговая,m,28,Высшее,False,ниже среднего,"Веб-разработка,Корпоративные системы",18/05/2015 13:27:06,Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.17
Junior Software Engineer,JavaScript,,0.5,0.5,800,200,Киев,свыше 1000 человек,Аутсорсинговая,m,24,Высшее,False,выше среднего,Веб-разработка,18/05/2015 13:27:26,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2398.0 Safari/537.36"
Software Engineer,Scala,,1,1,2000,1000,Одесса,до 50 человек,Аутсорсинговая,m,27,Высшее,False,выше среднего,Корпоративные системы,18/05/2015 13:27:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"
Senior QA engineer,,Manual QA,3,меньше 3 месяцев,2500,900,Львов,свыше 1000 человек,Аутсорсинговая,m,34,Высшее,False,выше среднего,"Веб-разработка,eCommerce",18/05/2015 13:27:55,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Senior Software Engineer,PHP,,5,0.5,2400,-600,Киев,до 50 человек,Аутсорсинговая,m,25,Высшее,False,продвинутый,eCommerce,18/05/2015 13:28:02,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Software Engineer,Java,,3,меньше 3 месяцев,2000,1150,Львов,до 200 человек,Аутстаффинговая,m,26,Высшее,False,средний,Android,18/05/2015 13:28:12,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"
QA engineer,,Manual QA,1.5,1.5,750,300,Черкассы,до 200 человек,Аутсорсинговая,m,26,Высшее,False,средний,"Android,eCommerce",18/05/2015 13:28:37,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
Junior Software Engineer,JavaScript,,1.5,1.5,1000,0,Киев,до 10 человек,Продуктовая,m,24,Высшее,False,средний,Gamedev,18/05/2015 13:29:46,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Project manager,,,0.5,меньше 3 месяцев,500,300,Киев,до 200 человек,Аутстаффинговая,f,26,Высшее,False,выше среднего,Веб-разработка,18/05/2015 13:29:59,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0
QA engineer,,Manual QA,3,1,1230,130,Львов,свыше 1000 человек,Аутсорсинговая,f,28,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",18/05/2015 13:30:15,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0
Software Engineer,JavaScript,,1,0.5,1680,500,Харьков,до 10 человек,Аутстаффинговая,m,31,Среднее,False,средний,Веб-разработка,18/05/2015 13:30:18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Системный администратор,,,6,2,193,0,Днепропетровск,до 10 человек,Другая,m,26,Высшее,False,средний,"Корпоративные системы,Другое",18/05/2015 13:30:21,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Senior Software Engineer,JavaScript,,5,меньше 3 месяцев,2800,1400,Киев,до 50 человек,Продуктовая,m,25,Высшее,False,средний,Веб-разработка,18/05/2015 13:30:23,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"
QA engineer,,Manual QA,2,2,1200,200,Киев,до 200 человек,Аутсорсинговая,m,26,Два высших,False,средний,"Веб-разработка,Другое",18/05/2015 13:30:47,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"
Senior Software Engineer,Java,,5,меньше 3 месяцев,4000,1000,Львов,до 1000 человек,Аутсорсинговая,m,28,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",18/05/2015 13:31:02,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
Software Engineer,Java,,2,0.5,2100,1100,Киев,до 200 человек,Аутстаффинговая,m,22,Высшее,True,выше среднего,"Веб-разработка,Другое",18/05/2015 13:31:31,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0
