"","X","Возраст","Пол","Должность","Образование","Язык.программирования","Индустрия","Предметная.область","Доп..специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Средняя.зарплата.в.месяц","Валюта","Годовые.премии.и.бонусы","Валюта.1","Размер.компании","Город","Уровень.английского","Дата.заполнения","User.Agent","exp","loc","salary","cls"
"465",NA,22,"m","Junior Software Engineer","Высшее","C++","Нету",NA,"","1","0.75",700,"d",100,"d","до 200 человек","Киев","ниже среднего","24/05/2012 13:10:50","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",1,"Киев",700,"DEV"
"466",NA,26,"m","QA Tech Lead","Высшее","","Нету",NA,"Manual QA","6","2",2900,"d",0,"d","до 1000 человек","Харьков","выше среднего","24/05/2012 13:10:54","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)",6,"Харьков",2900,"QA"
"467",NA,29,"m","Бизнес-аналитик","Высшее","","Нету",NA,"","3.5","1.5",2500,"d",0,"d","до 200 человек","Киев","выше среднего","24/05/2012 13:11:13","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",3.5,"Киев",2500,""
"468",NA,28,"m","Senior Project Manager / Program Manager","Высшее","","Нету",NA,"","5","7",3400,"d",3000,"d","до 200 человек","Харьков","выше среднего","24/05/2012 13:12:01","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5,"Харьков",3400,"SPM"
"469",NA,23,"m","Senior Software Engineer","Незаконченное высшее","PHP","Нету",NA,"","10 и более лет","1.25",2600,"d",0,"d","до 200 человек","Киев","продвинутый","24/05/2012 13:12:39","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",10,"Киев",2600,"DEV"
"470",NA,24,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","1.5","1",1100,"d",0,"d","до 1000 человек","Киев","ниже среднего","24/05/2012 13:13:14","Opera/9.80 (Windows NT 6.1; WOW64; U; ru) Presto/2.10.229 Version/11.62",1.5,"Киев",1100,"DEV"
"471",NA,23,"f","Software Engineer","Высшее","Java","Нету",NA,"","2.5","2.5",800,"d",0,"d","до 10 человек","Черновцы","средний","24/05/2012 13:13:17","Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20100101 Firefox/12.0",2.5,"other",800,"DEV"
"472",NA,26,"m","Senior Software Engineer","Незаконченное высшее","Ruby/Rails","Нету",NA,"","8","0.75",2500,"d",0,"d","до 100 человек","Киев","средний","24/05/2012 13:13:41","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",8,"Киев",2500,"DEV"
"473",NA,25,"m","Системный администратор","Незаконченное высшее","","Нету",NA,"","4","0.75",3500,"h",1000,"h","до 10 человек","Львов","ниже среднего","24/05/2012 13:13:55","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",4,"Львов",437.5,"ADM"
"474",NA,33,"m","Software Engineer","Высшее","Objective-C","Нету",NA,"","1.25","1.25",2200,"d",0,"d","до 100 человек","Харьков","ниже среднего","24/05/2012 13:14:12","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",1.25,"Харьков",2200,"DEV"
"475",NA,28,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","6","6",2500,"d",0,"d","до 50 человек","Киев","средний","24/05/2012 13:15:04","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.168 Safari/535.19",6,"Киев",2500,"DEV"
"476",NA,22,"f","Software Engineer","Высшее","Java","Нету",NA,"","1.5","0.75",800,"d",0,"d","до 50 человек","Харьков","средний","24/05/2012 13:15:49","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",1.5,"Харьков",800,"DEV"
"477",NA,25,"m","Project manager","Высшее","","Нету",NA,"","2","2",500,"d",0,"d","до 200 человек","Николаев","продвинутый","24/05/2012 13:16:05","Mozilla/5.0 (Windows NT 5.2; rv:12.0) Gecko/20100101 Firefox/12.0",2,"other",500,"PM"
"478",NA,25,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","6.5","0.5",3500,"d",0,"d","до 50 человек","Киев","выше среднего","24/05/2012 13:18:40","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",6.5,"Киев",3500,"DEV"
"479",NA,26,"m","Верстальщик","Высшее","","Нету",NA,"","8","2.5",2100,"d",0,"d","до 100 человек","Киев","средний","24/05/2012 13:19:24","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",8,"Киев",2100,""
"480",NA,28,"m","Senior Software Engineer","Высшее","Perl","Нету",NA,"","5","1",2500,"d",0,"d","до 10 человек","Киев","выше среднего","24/05/2012 13:20:05","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.75 Safari/535.7",5,"Киев",2500,"DEV"
"481",NA,27,"m","Senior Software Engineer","Высшее","C++","Нету",NA,"","8","0.5",7000,"d",3000,"d","до 10 человек","Киев","выше среднего","24/05/2012 13:21:08","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",8,"Киев",7000,"DEV"
"482",NA,30,"m","Senior Software Engineer","Высшее","PHP","Нету",NA,"","7","1.5",2200,"d",300,"d","до 50 человек","Киев","средний","24/05/2012 13:21:28","Opera/9.80 (X11; Linux i686; U; en) Presto/2.10.229 Version/11.62",7,"Киев",2200,"DEV"
"483",NA,25,"m","Software Engineer","Высшее","PHP","Нету",NA,"","3","2.5",13500,"h",2000,"h","до 10 человек","Киев","ниже среднего","24/05/2012 13:21:52","Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",3,"Киев",1687.5,"DEV"
"484",NA,27,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","5.5","0.25",2500,"d",0,"d","до 100 человек","Днепр.","средний","24/05/2012 13:22:28","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",5.5,"Днепр.",2500,"DEV"
"485",NA,21,"f","Junior QA engineer","Незаконченное высшее","","Нету",NA,"Manual QA","0.25","0.25",500,"d",0,"d","до 50 человек","Киев","выше среднего","24/05/2012 13:23:15","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",0.25,"Киев",500,"QA"
"486",NA,23,"m","Junior QA engineer","Высшее","","Нету",NA,"Manual QA","0.25","0.25",400,"d",0,"d","до 200 человек","Харьков","средний","24/05/2012 13:23:35","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",0.25,"Харьков",400,"QA"
"487",NA,34,"m","Системный администратор","Высшее","","Нету",NA,"","6","1.5",1200,"d",0,"d","до 10 человек","Киев","выше среднего","24/05/2012 13:25:42","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",6,"Киев",1200,"ADM"
"488",NA,27,"m","Technical Lead","Высшее","C#/.NET","Нету",NA,"","8","8",4000,"d",0,"d","до 50 человек","Харьков","выше среднего","24/05/2012 13:25:45","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",8,"Харьков",4000,"SDEV"
"489",NA,23,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","1.5","0.75",1000,"d",0,"d","до 1000 человек","Днепр.","средний","24/05/2012 13:26:04","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",1.5,"Днепр.",1000,"DEV"
"490",NA,27,"m","Senior QA engineer","Высшее","","Нету",NA,"Automation QA","5.5","1",2200,"d",0,"d","до 1000 человек","Киев","средний","24/05/2012 13:26:46","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",5.5,"Киев",2200,"QA"
"491",NA,21,"m","Software Engineer","Среднее","PHP","Нету",NA,"","3.5","1",1050,"d",100,"d","до 10 человек","Одесса","средний","24/05/2012 13:26:52","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",3.5,"other",1050,"DEV"
"492",NA,23,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","меньше 3 месяцев",1650,"d",0,"d","до 50 человек","Киев","средний","24/05/2012 13:27:27","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",4,"Киев",1650,"DEV"
"493",NA,31,"m","Technical Lead","Высшее","JavaScript","Нету",NA,"","6","5",3200,"d",0,"d","до 50 человек","Киев","средний","24/05/2012 13:27:35","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.168 Safari/535.19",6,"Киев",3200,"SDEV"
"494",NA,25,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","4","0.75",2700,"d",500,"d","до 200 человек","Львов","выше среднего","24/05/2012 13:28:36","Opera/9.80 (Windows NT 6.1; WOW64; U; en) Presto/2.10.229 Version/11.62",4,"Львов",2700,"DEV"
"495",NA,24,"m","Software Engineer","Высшее","PHP","Нету",NA,"","1.75","0.5",2000,"d",0,"d","до 10 человек","Киев","элементарный","24/05/2012 13:28:44","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:12.0) Gecko/20100101 Firefox/12.0",1.75,"Киев",2000,"DEV"
"496",NA,24,"m","Software Engineer","Высшее","Python","Нету",NA,"","3","2",1000,"d",0,"d","до 50 человек","Киев","выше среднего","24/05/2012 13:32:25","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:12.0) Gecko/20100101 Firefox/12.0",3,"Киев",1000,"DEV"
"497",NA,23,"m","Software Engineer","Высшее","Python","Нету",NA,"","2","2",700,"d",0,"d","до 10 человек","Киев","средний","24/05/2012 13:33:44","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",2,"Киев",700,"DEV"
"498",NA,23,"f","Junior Software Engineer","Высшее","Java","Нету",NA,"","0.75","0.75",1200,"d",1200,"d","до 200 человек","Днепр.","средний","24/05/2012 13:34:17","Mozilla/5.0 (Ubuntu; X11; Linux x86_64; rv:9.0.1) Gecko/20100101 Firefox/9.0.1",0.75,"Днепр.",1200,"DEV"
"499",NA,28,"m","Верстальщик","Высшее","","Нету",NA,"","0.5","0.5",1500,"d",0,"d","до 1000 человек","Киев","средний","24/05/2012 13:34:44","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",0.5,"Киев",1500,""
"500",NA,26,"m","Software Engineer","Высшее","PHP","Нету",NA,"","4","1.5",1750,"d",0,"d","до 50 человек","Киев","средний","24/05/2012 13:34:54","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",4,"Киев",1750,"DEV"
"501",NA,26,"m","Senior Software Engineer","Высшее","Python","Нету",NA,"","5","3",1200,"d",0,"d","до 50 человек","Киев","продвинутый","24/05/2012 13:34:57","Opera/9.80 (Macintosh; Intel Mac OS X 10.6.8; U; ru) Presto/2.10.229 Version/11.64",5,"Киев",1200,"DEV"
"502",NA,21,"m","Software Engineer","Незаконченное высшее","Java","Нету",NA,"","1.75","0.25",1500,"d",0,"d","до 50 человек","Харьков","выше среднего","24/05/2012 13:35:39","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.56.5 (KHTML, like Gecko)",1.75,"Харьков",1500,"DEV"
"503",NA,28,"m","Technical Lead","Высшее","C#/.NET","Нету",NA,"","6","1.75",2000,"d",0,"d","до 200 человек","Киев","средний","24/05/2012 13:35:44","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",6,"Киев",2000,"SDEV"
"504",NA,26,"m","Software Engineer","Высшее","PHP","Нету",NA,"","3","1",500,"d",500,"d","до 200 человек","Харьков","средний","24/05/2012 13:35:47","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",3,"Харьков",500,"DEV"
"505",NA,22,"m","Software Engineer","Незаконченное высшее","Python","Нету",NA,"","3","1",750,"d",0,"d","до 10 человек","Киев","средний","24/05/2012 13:37:33","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; ru-ru) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",3,"Киев",750,"DEV"
"506",NA,23,"m","Software Engineer","Высшее","Java","Нету",NA,"","2.5","2.5",9000,"h",5000,"h","до 200 человек","Киев","выше среднего","24/05/2012 13:37:41","Opera/9.80 (Windows NT 5.1; U; en) Presto/2.10.229 Version/11.64",2.5,"Киев",1125,"DEV"
"507",NA,27,"m","Software Engineer","Высшее","PHP","Нету",NA,"","8.5","0.75",12000,"h",10000,"h","до 200 человек","Киев","выше среднего","24/05/2012 13:37:49","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",8.5,"Киев",1500,"DEV"
"508",NA,30,"m","Software Engineer","Высшее","Python","Нету",NA,"","9","меньше 3 месяцев",3000,"d",0,"d","до 50 человек","Львов","выше среднего","24/05/2012 13:39:28","Mozilla/5.0 (X11; Linux x86_64; rv:12.0) Gecko/20100101 Firefox/12.0",9,"Львов",3000,"DEV"
"509",NA,25,"m","Software Engineer","Незаконченное высшее","C++","Нету",NA,"","5","3",2000,"d",0,"d","до 10 человек","Киев","ниже среднего","24/05/2012 13:39:46","Opera/9.80 (Windows NT 6.1; WOW64; U; en) Presto/2.10.229 Version/11.64",5,"Киев",2000,"DEV"
"510",NA,22,"m","Junior Software Engineer","Высшее","C++","Нету",NA,"","1.5","0.5",800,"d",0,"d","до 200 человек","Киев","ниже среднего","24/05/2012 13:40:10","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",1.5,"Киев",800,"DEV"
"511",NA,25,"m","Software Engineer","Высшее","Java","Нету",NA,"","2.5","0.75",1700,"d",0,"d","до 1000 человек","Киев","средний","24/05/2012 13:41:23","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",2.5,"Киев",1700,"DEV"
"512",NA,27,"m","Software Engineer","Высшее","Perl","Нету",NA,"","4","4",2100,"d",0,"d","до 100 человек","Киев","ниже среднего","24/05/2012 13:41:45","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5",4,"Киев",2100,"DEV"
"513",NA,27,"m","Senior QA engineer","Высшее","","Нету",NA,"General QA","5","0.5",2800,"d",0,"d","до 100 человек","Киев","выше среднего","24/05/2012 13:42:32","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",5,"Киев",2800,"QA"
"514",NA,24,"m","QA engineer","Высшее","","Нету",NA,"General QA","0.75","0.75",1400,"d",800,"d","до 1000 человек","Киев","средний","24/05/2012 13:42:52","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:12.0) Gecko/20100101 Firefox/12.0",0.75,"Киев",1400,"QA"
"515",NA,53,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","10 и более лет","7",2500,"d",0,"d","до 100 человек","Днепр.","выше среднего","24/05/2012 13:43:31","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5",10,"Днепр.",2500,"DEV"
"516",NA,21,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","1.25","0.25",1300,"d",0,"d","до 100 человек","Харьков","средний","24/05/2012 13:43:32","Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",1.25,"Харьков",1300,"DEV"
"517",NA,31,"m","Software Engineer","Высшее","Java","Нету",NA,"","3","3",1700,"d",1700,"d","до 50 человек","Днепр.","выше среднего","24/05/2012 13:43:33","Mozilla/5.0 (Windows NT 5.2; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",3,"Днепр.",1700,"DEV"
"518",NA,29,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","9","2",3050,"d",0,"d","до 1000 человек","Киев","выше среднего","24/05/2012 13:43:51","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0",9,"Киев",3050,"DEV"
"519",NA,23,"m","Team lead","Высшее","","Нету",NA,"","5","0.75",2000,"d",350,"d","до 200 человек","Киев","средний","24/05/2012 13:45:49","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:11.0) Gecko/20100101 Firefox/11.0",5,"Киев",2000,"PM"
"520",NA,25,"m","Senior Software Engineer","Высшее","Objective-C","Нету",NA,"","2","меньше 3 месяцев",3000,"d",0,"d","до 100 человек","Киев","средний","24/05/2012 13:49:29","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2",2,"Киев",3000,"DEV"
"521",NA,24,"m","Software Engineer","Высшее","Python","Нету",NA,"","4.5","1",2000,"d",0,"d","до 10 человек","Киев","средний","24/05/2012 13:50:01","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.151 Safari/535.19",4.5,"Киев",2000,"DEV"
"522",NA,28,"m","Дизайнер","Высшее","","Нету",NA,"","9","2.5",2300,"d",2500,"d","до 50 человек","Киев","выше среднего","24/05/2012 13:50:14","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:9.0.1) Gecko/20100101 Firefox/9.0.1",9,"Киев",2300,""
"523",NA,NA,"m","Senior QA engineer","Высшее","","Нету",NA,"General QA","4.5","0.75",2100,"d",0,"d","до 50 человек","Киев","выше среднего","24/05/2012 13:51:19","Mozilla/5.0 (Windows NT 6.1; rv:12.0) Gecko/20100101 Firefox/12.0",4.5,"Киев",2100,"QA"
