,Возраст,Пол,Должность,Образование,Язык программирования,Индустрия,Предметная область,Доп. специализация,Общий опыт работы,Опыт работы на текущем месте,Средняя зарплата в месяц,Валюта,Годовые премии и бонусы,Валюта,Размер компании,Город,Уровень английского,Дата заполнения,User-Agent
,21,m,Junior QA engineer,Высшее,,Аутсорсинг,Телекоммуникации,General QA,1,0.5,800,d,0,d,до 50 человек,Киев,выше среднего,10/05/2011 15:10:10,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27"
,25,m,Junior Software Engineer,Высшее,JavaScript,Аутсорсинг,Веб-разработка,,2,0.25,900,d,0,d,до 50 человек,Харьков,ниже среднего,10/05/2011 15:10:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24"
,40,m,Software Engineer,Высшее,SQL,Разработка ПО,Корпоративные системы,,10 и более лет,7,400,d,1000,d,до 10 человек,Полтава,ниже среднего,10/05/2011 15:10:44,Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.5.24 Version/10.53
,25,m,Senior Software Engineer,Высшее,SQL,Заказная разработка,Корпоративные системы,,5,3.5,1800,d,0,d,до 100 человек,Киев,продвинутый,10/05/2011 15:10:52,Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.1.2) Gecko/20090729 Firefox/3.5.2
,22,m,Junior Software Engineer,Высшее,PHP,Разработка ПО,Телекоммуникации,,3,0.5,500,d,0,d,до 10 человек,Днепропетровск,средний,10/05/2011 15:11:06,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.17) Gecko/20110420 AlexaToolbar/alxf-2.01 Firefox/3.6.17 ( .NET CLR 3.5.30729)
,25,m,Software Engineer,Среднее,Perl,ИТ-подразделение,Телекоммуникации,,3,1,11000,h,1100,h,до 10 человек,Киев,элементарный,10/05/2011 15:12:30,Mozilla/5.0 (X11; U; Linux i686; ru; rv:1.9.2.16) Gecko/20110323 Ubuntu/10.10 (maverick) Firefox/3.6.16
,23,m,Дизайнер,Высшее,,Аутсорсинг,iOS,,1.5,0.75,600,d,0,d,до 50 человек,Харьков,ниже среднего,10/05/2011 15:12:33,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.10
,22,m,Junior Software Engineer,Незаконченное высшее,PHP,Заказная разработка,Веб-разработка,,1,1,215,d,0,d,до 10 человек,Киев,выше среднего,10/05/2011 15:13:00,Mozilla/5.0 (X11; Linux x86_64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,31,m,Project manager,Среднее,,Заказная разработка,Веб-разработка,,9,3,3000,d,10000,d,до 10 человек,Киев,средний,10/05/2011 15:13:18,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,37,m,Director of Engineering / Program Director,Высшее,,Аутсорсинг,Телекоммуникации,,10 и более лет,3.5,3000,d,0,d,до 50 человек,Житомир,выше среднего,10/05/2011 15:13:34,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,26,m,Software Engineer,Высшее,C#/.NET,Аутсорсинг,Веб-разработка,,4,2,1500,d,0,d,до 100 человек,Киев,ниже среднего,10/05/2011 15:13:38,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,22,m,Software Engineer,Среднее,C#/.NET,Аутсорсинг,Веб-разработка,,0.75,0.75,700,d,0,d,до 100 человек,Киев,средний,10/05/2011 15:14:20,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,29,m,Senior Software Engineer,Высшее,Java,Аутсорсинг,Веб-разработка,,5,0.5,3500,d,0,d,до 50 человек,Киев,средний,10/05/2011 15:14:39,Mozilla/5.0 (X11; Linux x86_64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,33,m,Senior Software Engineer,Незаконченное высшее,Java,Аутсорсинг,Веб-разработка,,1.75,2,1700,d,0,d,до 100 человек,Днепропетровск,выше среднего,10/05/2011 15:14:46,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.16 Safari/534.30"
,27,m,Senior Software Engineer,Высшее,Objective-C,Аутсорсинг,iOS,,5,2,2000,d,0,d,до 10 человек,Черкассы,выше среднего,10/05/2011 15:14:55,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,23,m,Software Engineer,Высшее,Flex/Flash/AIR,Разработка ПО,Разработка игр / Gamedev,,1.5,1.5,300,d,0,d,до 50 человек,Луганск,средний,10/05/2011 15:15:22,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,25,m,Senior Software Engineer,Высшее,PHP,Аутсорсинг,Веб-разработка,,1.5,1.5,1000,d,1000,d,до 10 человек,Харьков,средний,10/05/2011 15:15:49,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.35 (KHTML, like Gecko) Ubuntu/11.04 Chromium/13.0.760.0 Chrome/13.0.760.0 Safari/534.35"
,27,m,Системный администратор,Высшее,,Аутсорсинг,Финансы и банки,,2,1.75,200,d,0,d,до 50 человек,Киев,средний,10/05/2011 15:15:54,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,33,m,Верстальщик,Высшее,,Аутсорсинг,Веб-разработка,,4,меньше 3 месяцев,1200,d,0,d,до 200 человек,Днепропетровск,средний,10/05/2011 15:15:54,Mozilla/5.0 (Windows NT 6.1; rv:2.0) Gecko/20100101 Firefox/4.0
,23,m,Software Engineer,Высшее,C++,Разработка ПО,Телекоммуникации,,1.5,1.25,1100,d,1000,d,до 100 человек,Киев,средний,10/05/2011 15:16:48,Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.12) Gecko/20101026 Firefox/3.6.12
,27,m,DBA / Администратор баз данных,Высшее,,Разработка ПО,Корпоративные системы,,3.5,3.5,1800,d,0,d,до 10 человек,Киев,ниже среднего,10/05/2011 15:16:59,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.6 (KHTML, like Gecko) Chrome/7.0.498.0 Safari/534.6"
,35,m,Senior Software Engineer,Высшее,Java,Аутсорсинг,Финансы и банки,,1,0.5,2500,d,0,d,до 200 человек,Киев,средний,10/05/2011 15:17:06,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24"
,25,m,Software Engineer,Высшее,Ruby/Rails,Аутсорсинг,Веб-разработка,,5,0.25,1200,d,200,d,до 10 человек,Киев,выше среднего,10/05/2011 15:17:37,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Iron/9.0.600.2 Chrome/9.0.600.2 Safari/534.13"
,30,m,Дизайнер,Высшее,,Заказная разработка,Разработка игр / Gamedev,,3,1,1000,d,0,d,до 10 человек,Киев,элементарный,10/05/2011 15:17:57,Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,23,m,Team lead,Высшее,,Разработка ПО,Разработка игр / Gamedev,,1.5,1.5,6000,h,0,d,до 50 человек,Луганск,элементарный,10/05/2011 15:18:09,Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.10
,21,m,Системный администратор,Незаконченное высшее,,ИТ-подразделение,Корпоративные системы,,1,0.5,500,d,0,d,до 10 человек,Киев,элементарный,10/05/2011 15:18:38,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,25,m,Software Engineer,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,3,меньше 3 месяцев,1000,d,0,d,до 50 человек,Киев,ниже среднего,10/05/2011 15:19:08,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,29,m,Senior Software Engineer,Высшее,C++,Разработка ПО,Корпоративные системы,,7.5,1,2800,d,0,d,до 50 человек,Киев,средний,10/05/2011 15:19:09,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,30,m,Senior Software Engineer,Высшее,Flex/Flash/AIR,Аутсорсинг,Финансы и банки,,2,3,2400,d,3200,d,до 100 человек,Львов,выше среднего,10/05/2011 15:19:09,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,21,m,Software Engineer,Высшее,Python,Аутсорсинг,Веб-разработка,,4,меньше 3 месяцев,1000,d,0,d,до 10 человек,Киев,средний,10/05/2011 15:19:49,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24"
,28,m,Software Engineer,Высшее,PHP,Аутсорсинг,Веб-разработка,,2.5,2.5,500,d,0,d,до 10 человек,Одесса,ниже среднего,10/05/2011 15:20:43,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.30 Safari/534.30"
,25,m,Senior Software Engineer,Высшее,Java,Аутсорсинг,Android,,7,0.25,2500,d,0,d,до 1000 человек,Киев,продвинутый,10/05/2011 15:21:10,Mozilla/5.0 (X11; Linux x86_64; rv:2.0.1) Gecko/20110429 Firefox/4.0.1
,29,m,Software Engineer,Высшее,Python,Разработка ПО,Телекоммуникации,,4,4,4200,h,10000,d,до 10 человек,Львов,ниже среднего,10/05/2011 15:21:10,Mozilla/5.0 (X11; U; Linux i686; uk; rv:1.9.2.17) Gecko/20110422 Ubuntu/10.10 (maverick) Firefox/3.6.17
,23,m,Software Engineer,Высшее,C++,Разработка ПО,Финансы и банки,,0.5,1.5,8500,h,1000,d,до 10 человек,Киев,средний,10/05/2011 15:21:53,Mozilla/5.0 (X11; Linux i686; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,23,m,Junior Software Engineer,Высшее,Java,Аутсорсинг,Веб-разработка,,0.75,0.5,310,d,0,d,до 50 человек,Львов,средний,10/05/2011 15:21:59,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.2.17) Gecko/20110422 Ubuntu/10.04 (lucid) Firefox/3.6.17
,25,m,Системный администратор,Высшее,,Аутсорсинг,Веб-разработка,,5,0.25,1000,d,0,d,до 10 человек,Одесса,элементарный,10/05/2011 15:22:44,"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16"
,23,m,Junior Software Engineer,Высшее,C#/.NET,Разработка ПО,Корпоративные системы,,3,2,800,d,500,d,до 10 человек,Черновцы,элементарный,10/05/2011 15:24:02,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)
,22,m,Junior QA engineer,Высшее,,Аутсорсинг,Корпоративные системы,Manual QA,0.5,0.5,4200,h,0,d,до 1000 человек,Киев,выше среднего,10/05/2011 15:24:21,"Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Iron/10.0.650.0 Chrome/10.0.650.0 Safari/534.16"
,25,m,Software Engineer,Высшее,Java,Аутсорсинг,Веб-разработка,,3.5,0.25,1400,d,0,d,до 10 человек,Одесса,средний,10/05/2011 15:24:55,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,25,m,Software Engineer,Высшее,C#/.NET,Аутсорсинг,Корпоративные системы,,5,4,1000,d,0,d,до 50 человек,Харьков,ниже среднего,10/05/2011 15:24:57,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,29,m,Senior Software Engineer,Высшее,C,Аутсорсинг,Встраиваемые системы / Embedded,,6,2,2000,d,0,d,до 100 человек,Львов,средний,10/05/2011 15:25:01,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24"
,20,m,Junior Software Engineer,Незаконченное высшее,PHP,Разработка ПО,Веб-разработка,,0.25,0.25,1500,h,0,d,до 10 человек,Харьков,ниже среднего,10/05/2011 15:25:37,Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.8.131 Version/11.10
,24,f,Software Engineer,Высшее,Flex/Flash/AIR,Аутсорсинг,Финансы и банки,,4,1,1700,d,3000,d,до 100 человек,Киев,средний,10/05/2011 15:25:38,"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.205 Safari/534.16"
,27,m,Technical Lead,Среднее,C#/.NET,Аутсорсинг,Веб-разработка,,8,3,3200,d,0,d,до 50 человек,Харьков,ниже среднего,10/05/2011 15:26:08,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)
,23,m,Software Engineer,Высшее,PHP,ИТ-подразделение,Финансы и банки,,0.75,меньше 3 месяцев,8000,h,0,d,до 50 человек,Киев,ниже среднего,10/05/2011 15:26:09,Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.3) Gecko/20100401 Firefox/3.6.3
,24,m,Software Engineer,Высшее,Ruby/Rails,Аутсорсинг,Веб-разработка,,3,0.75,2000,d,0,d,до 1000 человек,Одесса,средний,10/05/2011 15:26:17,Opera/9.80 (Macintosh; Intel Mac OS X 10.6.7; U; en) Presto/2.8.131 Version/11.10
,25,m,Junior Software Engineer,Высшее,JavaScript,Аутсорсинг,Корпоративные системы,,4,4,1150,d,0,d,до 100 человек,Харьков,выше среднего,10/05/2011 15:26:37,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24"
,26,m,Software Engineer,Высшее,Java,Аутсорсинг,Телекоммуникации,,4,1,2000,d,0,d,до 200 человек,Киев,средний,10/05/2011 15:26:41,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.10
,26,m,Senior Software Engineer,Высшее,PHP,Аутсорсинг,Веб-разработка,,5,1,1400,d,0,d,до 1000 человек,Киев,элементарный,10/05/2011 15:26:54,Mozilla/5.0 (Windows NT 5.1; rv:2.0) Gecko/20100101 Firefox/4.0
,27,m,Junior Software Engineer,Высшее,PHP,Разработка ПО,Встраиваемые системы / Embedded,,3,0.5,7000,h,0,d,до 50 человек,Киев,элементарный,10/05/2011 15:27:21,Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17
,23,m,Junior Software Engineer,Незаконченное высшее,C++,Аутсорсинг,Встраиваемые системы / Embedded,,4,0.25,1400,d,0,d,до 1000 человек,Киев,выше среднего,10/05/2011 15:27:45,Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
,26,m,Senior Software Engineer,Высшее,C++,Разработка ПО,Корпоративные системы,,4.5,4.5,1650,d,0,d,до 50 человек,Чернигов,средний,10/05/2011 15:28:02,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24"
,27,m,Software Engineer,Высшее,C#/.NET,Заказная разработка,Корпоративные системы,,6,3.5,6000,h,5000,h,до 100 человек,Запорожье,ниже среднего,10/05/2011 15:28:12,Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.10
,28,m,QA engineer,Высшее,,Заказная разработка,Финансы и банки,General QA,4,1.5,10000,h,3500,h,до 50 человек,Киев,ниже среднего,10/05/2011 15:28:46,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; WOW64; Trident/4.0; SLCC1; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)
,24,m,Software Engineer,Среднее,Ruby/Rails,Заказная разработка,Веб-разработка,,2.5,0.5,12000,h,0,d,до 10 человек,Киев,ниже среднего,10/05/2011 15:28:54,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.57 Safari/534.24"
,38,m,Senior Software Engineer,Высшее,C#/.NET,ИТ-подразделение,Веб-разработка,,7,3,22000,h,0,d,до 10 человек,Киев,средний,10/05/2011 15:28:56,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24"
,27,m,Senior Software Engineer,Высшее,PHP,Разработка ПО,Веб-разработка,,4.5,0.5,2400,d,4200,d,до 10 человек,Днепропетровск,средний,10/05/2011 15:29:02,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1
