"Должность","Язык.программирования","Специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Зарплата.в.месяц","Изменение.зарплаты","Город","Размер.компании","Тип.компании","Пол","Возраст","Образование","Еще.студент","Уровень.английского","Предметная.область","Дата.заполнения","User.Agent","exp","current_job_exp","loc","salary","Валюта","cls"
"1283","Software Engineer","C#/.NET","","7","меньше 3 месяцев",1700,500,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",31,"Высшее","False","средний","Веб-разработка,Корпоративные системы","23/12/2014 10:18:28","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",7,0,"Киев",1700,NA,"DEV"
"1284","Software Engineer","Java","","1.5","1",1300,1700,"Днепр.","до 50 человек","Продуктовая","мужской",32,"Высшее","False","ниже среднего","Desktop Applications","23/12/2014 10:20:03","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36 OPR/26.0.1656.32",1.5,1,"Днепр.",1300,NA,"DEV"
"1285","Technical Lead","Java","","10 и более лет","2",3100,25,"Днепр.","до 10 человек","Аутсорсинговая","мужской",32,"Высшее","False","выше среднего","Веб-разработка,Корпоративные системы","23/12/2014 10:20:51","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0",10,2,"Днепр.",3100,NA,"SDEV"
"1286","Senior Software Engineer","C#/.NET","","10 и более лет","2",3000,0,"Киев","до 10 человек","Другая","мужской",29,"Высшее","False","выше среднего","Корпоративные системы","23/12/2014 10:21:00","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",10,2,"Киев",3000,NA,"DEV"
"1287","Software Engineer","Ruby/Rails","","1.75","0.75",800,0,"Львов","до 50 человек","Продуктовая","мужской",24,"Высшее","False","выше среднего","Веб-разработка","23/12/2014 10:21:30","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36",1.75,0.75,"Львов",800,NA,"DEV"
"1288","Software Engineer","Java","","2","2",1600,200,"Киев","свыше 1000 человек","Продуктовая","женский",28,"Высшее","False","выше среднего","Android,Мультимедиа","23/12/2014 10:22:51","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2,2,"Киев",1600,NA,"DEV"
"1289","Software Engineer","Objective-C","","2","меньше 3 месяцев",2300,1000,"Киев","до 10 человек","Аутстаффинговая","мужской",24,"Высшее","False","выше среднего","iOS","23/12/2014 10:24:28","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2,0,"Киев",2300,NA,"DEV"
"1290","Software Engineer","C#/.NET","","2.5","2.5",850,-850,"Киев","до 10 человек","Продуктовая","мужской",24,"Высшее","False","средний","Корпоративные системы","23/12/2014 10:24:34","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2.5,2.5,"Киев",850,NA,"DEV"
"1291","Software Engineer","Ruby/Rails","","1.75","0.75",1350,500,"Днепр.","до 200 человек","Аутсорсинговая","мужской",24,"Высшее","False","средний","Веб-разработка","23/12/2014 10:24:48","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",1.75,0.75,"Днепр.",1350,NA,"DEV"
"1292","Системный администратор","","","4","2",200,0,"Херсон","до 50 человек","Продуктовая","мужской",25,"Высшее","False","ниже среднего","","23/12/2014 10:27:09","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",4,2,"other",200,NA,"ADM"
"1293","Junior QA engineer","","Automation QA","2","1",200,0,"Винница","до 50 человек","Продуктовая","женский",23,"Высшее","False","средний","Веб-разработка,Системное программирование","23/12/2014 10:27:34","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2,1,"other",200,NA,"QA"
"1294","DBA / Администратор баз данных","","","1.5","1.5",333,320,"Одесса","до 200 человек","Другая","мужской",23,"Высшее","False","средний","Финансы и банки","23/12/2014 10:27:47","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",1.5,1.5,"Одесса",333,NA,"ADM"
"1295","Director of Engineering / Program Director","","","9","2",4800,800,"Киев","до 200 человек","Продуктовая","мужской",27,"Высшее","False","выше среднего","Корпоративные системы,Другое","23/12/2014 10:28:00","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",9,2,"Киев",4800,NA,"SPM"
"1296","Senior Software Engineer","Java","","4.5","3.5",3000,300,"Харьков","до 50 человек","Стартап","мужской",25,"Высшее","False","выше среднего","Корпоративные системы","23/12/2014 10:30:09","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",4.5,3.5,"Харьков",3000,NA,"DEV"
"1297","Верстальщик","","","2","2",2000,600,"Киев","до 10 человек","Продуктовая","женский",27,"Высшее","False","выше среднего","Веб-разработка","23/12/2014 10:30:11","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2,2,"Киев",2000,NA,""
"1298","Project manager","","","1","4",4500,0,"Киев","до 50 человек","Продуктовая","мужской",31,"Высшее","False","ниже среднего","Android,iOS","23/12/2014 10:30:55","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",1,4,"Киев",4500,NA,"PM"
"1299","Software Engineer","Java","","4","3",2375,300,"Одесса","до 1000 человек","Аутсорсинговая","мужской",24,"Высшее","False","выше среднего","Веб-разработка,Корпоративные системы","23/12/2014 10:31:01","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",4,3,"Одесса",2375,NA,"DEV"
"1300","Бизнес-аналитик","","","9","2.5",1000,0,"Киев","до 50 человек","Другая","мужской",32,"Высшее","False","средний","Телекоммуникации,Корпоративные системы","23/12/2014 10:31:08","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",9,2.5,"Киев",1000,NA,""
"1301","Project manager","","","2","1",800,0,"Днепр.","до 1000 человек","Продуктовая","женский",25,"Высшее","False","средний","Веб-разработка,Другое","23/12/2014 10:32:07","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",2,1,"Днепр.",800,NA,"PM"
"1302","Senior Software Engineer","PHP","","10 и более лет","0.5",2500,-300,"Днепр.","до 50 человек","Продуктовая","мужской",33,"Высшее","False","ниже среднего","Gamedev","23/12/2014 10:32:21","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36",10,0.5,"Днепр.",2500,NA,"DEV"
"1303","Support","","","3.5","3.5",1200,200,"Днепр.","до 200 человек","Аутсорсинговая","женский",24,"Высшее","False","продвинутый","Веб-разработка,eCommerce","23/12/2014 10:33:16","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0",3.5,3.5,"Днепр.",1200,NA,""
"1304","Software Engineer","Java","","8","3",2200,200,"Львов","до 200 человек","Аутсорсинговая","мужской",31,"Высшее","False","ниже среднего","Телекоммуникации,Корпоративные системы","23/12/2014 10:35:18","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",8,3,"Львов",2200,NA,"DEV"
"1305","Software Engineer","C#/.NET","","3","0.75",1800,150,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",24,"Высшее","False","средний","Веб-разработка","23/12/2014 10:35:35","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3,0.75,"Киев",1800,NA,"DEV"
"1306","Sales manager","","","10 и более лет","10 и более лет",5300,1000,"Львов","до 1000 человек","Аутсорсинговая","мужской",36,"Два высших","False","продвинутый","Финансы и банки,Корпоративные системы","23/12/2014 10:37:01","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",10,10,"Львов",5300,NA,""
"1307","Software Engineer","SQL","","2","2",1100,300,"Киев","свыше 1000 человек","Аутсорсинговая","мужской",23,"Высшее","False","продвинутый","Корпоративные системы","23/12/2014 10:39:06","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1",2,2,"Киев",1100,NA,"DEV"
"1308","Software Engineer","Java","","3.5","1.25",2390,0,"Львов","до 1000 человек","Аутсорсинговая","мужской",25,"Высшее","False","выше среднего","Веб-разработка,Корпоративные системы","23/12/2014 10:40:37","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3.5,1.25,"Львов",2390,NA,"DEV"
"1309","Junior Software Engineer","PHP","","меньше 3 месяцев","меньше 3 месяцев",400,80,"Киев","до 10 человек","Аутсорсинговая","мужской",22,"Незаконченное высшее","False","средний","Веб-разработка","23/12/2014 10:41:24","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/39.0.2171.65 Chrome/39.0.2171.65 Safari/537.36",0,0,"Киев",400,NA,"DEV"
"1310","Senior QA engineer","","General QA","меньше 3 месяцев","меньше 3 месяцев",2500,200,"Киев","до 200 человек","Аутсорсинговая","мужской",27,"Высшее","False","выше среднего","Веб-разработка,Корпоративные системы","23/12/2014 10:41:32","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.104 Safari/537.36",0,0,"Киев",2500,NA,"QA"
"1311","Software Engineer","JavaScript","","4","0.5",2500,0,"Днепр.","до 200 человек","Аутстаффинговая","мужской",29,"Высшее","False","выше среднего","Веб-разработка","23/12/2014 10:41:59","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.122 Safari/537.36",4,0.5,"Днепр.",2500,NA,"DEV"
"1312","Дизайнер","","","меньше 3 месяцев","меньше 3 месяцев",1000,0,"Киев","свыше 1000 человек","Аутстаффинговая","мужской",23,"Высшее","False","выше среднего","","23/12/2014 10:43:10","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,0,"Киев",1000,NA,""
"1313","Senior Project Manager / Program Manager","","","4","0.5",3000,0,"Днепр.","свыше 1000 человек","Аутсорсинговая","женский",31,"Высшее","False","продвинутый","Веб-разработка","23/12/2014 10:43:30","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",4,0.5,"Днепр.",3000,NA,"SPM"
"1314","QA engineer","","Manual QA","3","2",1250,100,"Львов","свыше 1000 человек","Аутсорсинговая","мужской",25,"Высшее","False","выше среднего","","23/12/2014 10:44:20","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2251.0 Safari/537.36",3,2,"Львов",1250,NA,"QA"
"1315","Support","","","3","3",600,800,"Николаев","до 50 человек","Стартап","мужской",29,"Высшее","False","ниже среднего","Корпоративные системы","23/12/2014 10:44:25","Mozilla/5.0 (Windows NT 6.2; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0",3,3,"other",600,NA,""
"1316","Junior Software Engineer","Objective-C","","0.5","0.5",520,150,"Киев","до 10 человек","Аутсорсинговая","мужской",32,"Высшее","False","средний","iOS","23/12/2014 10:47:41","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5",0.5,0.5,"Киев",520,NA,"DEV"
"1317","Team lead","","","10 и более лет","3.5",4000,300,"Одесса","до 1000 человек","Аутстаффинговая","мужской",32,"Высшее","False","выше среднего","Веб-разработка","23/12/2014 10:49:24","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",10,3.5,"Одесса",4000,NA,"PM"
"1318","HR","","","3","0.25",700,0,"Киев","до 200 человек","Стартап","мужской",25,"Высшее","False","продвинутый","eCommerce,Мультимедиа","23/12/2014 10:49:48","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3,0.25,"Киев",700,NA,""
"1319","Junior Software Engineer","Java","","меньше 3 месяцев","меньше 3 месяцев",350,0,"Ужгород","до 200 человек","Аутсорсинговая","мужской",20,"Незаконченное высшее","True","ниже среднего","Android","23/12/2014 10:50:15","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",0,0,"other",350,NA,"DEV"
"1320","Project manager","","","3","0.75",800,-1000,"Днепр.","до 10 человек","Продуктовая","женский",30,"Два высших","False","продвинутый","Веб-разработка","23/12/2014 10:51:32","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36",3,0.75,"Днепр.",800,NA,"PM"
