"","X","Возраст","Пол","Должность","Образование","Язык.программирования","Индустрия","Предметная.область","Доп..специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Средняя.зарплата.в.месяц","Валюта","Годовые.премии.и.бонусы","Валюта.1","Размер.компании","Город","Уровень.английского","Дата.заполнения","User.Agent","exp","loc","salary","cls"
"817",NA,25,"m","Senior Software Engineer","Высшее","C","Нету",NA,"","5","4",3500,"d",0,"d","до 50 человек","Чернигов","выше среднего","13/12/2011 22:11:03","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",5,"other",3500,"DEV"
"818",NA,27,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","7","5",2400,"d",0,"d","до 100 человек","Харьков","продвинутый","13/12/2011 22:12:00","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",7,"Харьков",2400,"DEV"
"819",NA,25,"m","Project manager","Высшее","","Нету",NA,"","0.5","0.5",4500,"h",4500,"h","до 10 человек","Днепр.","продвинутый","13/12/2011 22:12:13","Mozilla/5.0 (Windows NT 6.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1",0.5,"Днепр.",562.5,"PM"
"820",NA,20,"m","Верстальщик","Незаконченное высшее","","Нету",NA,"","1.75","меньше 3 месяцев",700,"d",0,"d","до 100 человек","Киев","ниже среднего","13/12/2011 22:12:15","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",1.75,"Киев",700,""
"821",NA,35,"m","Director of Engineering / Program Director","Высшее","","Нету",NA,"","10 и более лет","7",3000,"d",3000,"d","до 50 человек","Харьков","выше среднего","13/12/2011 22:16:26","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",10,"Харьков",3000,"SPM"
"822",NA,24,"m","Software Engineer","Высшее","PHP","Нету",NA,"","3","1",14000,"h",0,"d","до 50 человек","Киев","средний","13/12/2011 22:17:10","Opera/9.80 (X11; Linux x86_64; U; ru) Presto/2.10.229 Version/11.60",3,"Киев",1750,"DEV"
"823",NA,22,"m","Senior Software Engineer","Высшее","Python","Нету",NA,"","3","меньше 3 месяцев",2500,"d",0,"d","до 50 человек","Днепр.","средний","13/12/2011 22:22:23","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",3,"Днепр.",2500,"DEV"
"824",NA,30,"m","Project manager","Высшее","","Нету",NA,"","0.5","0.5",2000,"d",0,"d","до 200 человек","Харьков","выше среднего","13/12/2011 22:22:31","Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24",0.5,"Харьков",2000,"PM"
"825",NA,29,"m","QA engineer","Высшее","","Нету",NA,"General QA","2","0.25",900,"d",0,"d","до 50 человек","Харьков","продвинутый","13/12/2011 22:22:40","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",2,"Харьков",900,"QA"
"826",NA,26,"m","Software Engineer","Высшее","PHP","Нету",NA,"","3","0.5",1500,"d",0,"d","до 10 человек","Севастополь","средний","13/12/2011 22:23:42","Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0",3,"other",1500,"DEV"
"827",NA,47,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","10 и более лет","6",2000,"d",0,"d","до 100 человек","Днепр.","ниже среднего","13/12/2011 22:24:50","Opera/9.80 (Windows NT 6.0; U; ru) Presto/2.10.229 Version/11.60",10,"Днепр.",2000,"DEV"
"828",NA,23,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","1.5","1.5",1000,"d",0,"d","до 1000 человек","Львов","средний","13/12/2011 22:25:47","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",1.5,"Львов",1000,"DEV"
"829",NA,26,"m","Software Engineer","Высшее","JavaScript","Нету",NA,"","2","меньше 3 месяцев",1700,"d",0,"d","до 100 человек","Харьков","ниже среднего","13/12/2011 22:27:59","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",2,"Харьков",1700,"DEV"
"830",NA,27,"m","Software Engineer","Высшее","Flex/Flash/AIR","Нету",NA,"","2","2",1600,"d",0,"d","до 200 человек","Львов","ниже среднего","13/12/2011 22:29:13","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",2,"Львов",1600,"DEV"
"831",NA,26,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","0.5",1500,"d",2000,"d","до 100 человек","Винница","средний","13/12/2011 22:29:38","Opera/9.80 (Windows NT 6.1; U; en) Presto/2.10.229 Version/11.60",4,"other",1500,"DEV"
"832",NA,22,"m","Junior Software Engineer","Высшее","PHP","Нету",NA,"","0.75","0.75",500,"d",500,"d","до 10 человек","Днепр.","средний","13/12/2011 22:31:33","Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0",0.75,"Днепр.",500,"DEV"
"833",NA,26,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","0.75","0.75",5000,"h",0,"d","до 50 человек","Киев","средний","13/12/2011 22:31:39","Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.0.19) Gecko/2010031422 Firefox/3.0.19",0.75,"Киев",625,"DEV"
"834",NA,26,"m","Senior Software Engineer","Высшее","Flex/Flash/AIR","Нету",NA,"","7","3",2000,"d",0,"d","до 10 человек","Киев","продвинутый","13/12/2011 22:32:46","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",7,"Киев",2000,"DEV"
"835",NA,24,"m","Software Engineer","Высшее","Python","Нету",NA,"","4","меньше 3 месяцев",1800,"d",0,"d","до 10 человек","Киев","выше среднего","13/12/2011 22:33:07","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",4,"Киев",1800,"DEV"
"836",NA,23,"m","Software Engineer","Высшее","Python","Нету",NA,"","2","0.25",2750,"d",0,"d","до 200 человек","Киев","выше среднего","13/12/2011 22:33:10","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1",2,"Киев",2750,"DEV"
"837",NA,24,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","3.5","меньше 3 месяцев",3000,"d",0,"d","до 200 человек","Киев","выше среднего","13/12/2011 22:33:56","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",3.5,"Киев",3000,"DEV"
"838",NA,25,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","3","0.25",600,"d",600,"d","до 10 человек","Донецк","средний","13/12/2011 22:34:40","Opera/9.80 (Windows NT 6.1; U; Edition Ukraine Local; ru) Presto/2.10.229 Version/11.60",3,"other",600,"DEV"
"839",NA,24,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","3","3",2000,"d",0,"d","до 1000 человек","Львов","средний","13/12/2011 22:35:37","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",3,"Львов",2000,"DEV"
"840",NA,23,"m","Junior Software Engineer","Высшее","Flex/Flash/AIR","Нету",NA,"","2","0.25",720,"d",0,"d","до 100 человек","Харьков","средний","13/12/2011 22:35:52","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",2,"Харьков",720,"DEV"
"841",NA,23,"m","Project manager","Высшее","","Нету",NA,"","2.5","меньше 3 месяцев",2000,"d",0,"d","до 200 человек","Днепр.","продвинутый","13/12/2011 22:37:16","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",2.5,"Днепр.",2000,"PM"
"842",NA,30,"m","Technical Lead","Высшее","PHP","Нету",NA,"","8","10 и более лет",2200,"d",0,"d","до 200 человек","Львов","выше среднего","13/12/2011 22:38:06","Mozilla/5.0 (iPad; U; CPU OS 4_3_3 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Mobile/8J2",8,"Львов",2200,"SDEV"
"843",NA,27,"m","Senior Software Engineer","Высшее","C++","Нету",NA,"","5.5","1",2400,"d",0,"d","до 100 человек","Львов","средний","13/12/2011 22:39:48","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",5.5,"Львов",2400,"DEV"
"844",NA,29,"m","Дизайнер","Высшее","","Нету",NA,"","5","5",1000,"d",0,"d","до 100 человек","Киев","продвинутый","13/12/2011 22:40:01","Opera/9.80 (Windows NT 5.1; U; en) Presto/2.10.229 Version/11.60",5,"Киев",1000,""
"845",NA,32,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","9.5","3.5",3500,"d",0,"d","до 50 человек","Киев","выше среднего","13/12/2011 22:40:14","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",9.5,"Киев",3500,"DEV"
"846",NA,26,"m","Software Engineer","Высшее","C","Нету",NA,"","4.5","1.5",1900,"d",0,"d","до 100 человек","Киев","выше среднего","13/12/2011 22:40:14","Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.2.16) Gecko/20110402 Gentoo Firefox/3.6.16",4.5,"Киев",1900,"DEV"
"847",NA,25,"m","Senior Software Engineer","Незаконченное высшее","Python","Нету",NA,"","5","1.5",2000,"d",2000,"d","до 50 человек","Одесса","выше среднего","13/12/2011 22:40:23","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",5,"other",2000,"DEV"
"848",NA,25,"m","Senior Software Engineer","Высшее","C","Нету",NA,"","7","6.5",2300,"d",0,"d","до 200 человек","Харьков","выше среднего","13/12/2011 22:41:51","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",7,"Харьков",2300,"DEV"
"849",NA,31,"m","Technical Lead","Высшее","C++","Нету",NA,"","3.5","3",2200,"d",300,"d","до 10 человек","Киев","средний","13/12/2011 22:42:11","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",3.5,"Киев",2200,"SDEV"
"850",NA,23,"m","Software Engineer","Высшее","Python","Нету",NA,"","3.5","2",1800,"d",0,"d","до 100 человек","Львов","средний","13/12/2011 22:42:24","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",3.5,"Львов",1800,"DEV"
"851",NA,19,"m","Junior Software Engineer","Незаконченное высшее","JavaScript","Нету",NA,"","меньше 3 месяцев","меньше 3 месяцев",350,"d",0,"d","до 100 человек","Ужгород","элементарный","13/12/2011 22:45:34","Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0",0,"other",350,"DEV"
"852",NA,25,"m","Системный администратор","Незаконченное высшее","","Нету",NA,"","4","меньше 3 месяцев",4000,"h",0,"h","до 10 человек","Львов","ниже среднего","13/12/2011 22:45:55","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",4,"Львов",500,"ADM"
"853",NA,40,"m","Software Engineer","Высшее","Java","Нету",NA,"","0.75","0.75",1500,"d",0,"d","до 10 человек","Харьков","средний","13/12/2011 22:46:15","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",0.75,"Харьков",1500,"DEV"
"854",NA,23,"m","Software Engineer","Высшее","PHP","Нету",NA,"","1.5","0.75",750,"d",0,"d","до 100 человек","Харьков","ниже среднего","13/12/2011 22:46:25","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",1.5,"Харьков",750,"DEV"
"855",NA,26,"m","QA engineer","Высшее","","Нету",NA,"General QA","4.5","4.5",650,"d",0,"d","до 200 человек","Винница","средний","13/12/2011 22:46:45","Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0",4.5,"other",650,"QA"
"856",NA,27,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","6","1.5",3000,"d",0,"d","до 50 человек","Днепр.","средний","13/12/2011 22:48:54","Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0",6,"Днепр.",3000,"DEV"
"857",NA,25,"m","Senior QA engineer","Высшее","","Нету",NA,"Automation QA","4.5","меньше 3 месяцев",2200,"d",0,"d","до 200 человек","Львов","выше среднего","13/12/2011 22:51:34","Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0",4.5,"Львов",2200,"QA"
"858",NA,21,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","0.5","0.5",600,"d",0,"d","до 1000 человек","Киев","выше среднего","13/12/2011 22:52:15","Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.10.229 Version/11.60",0.5,"Киев",600,"DEV"
"859",NA,28,"m","Software Engineer","Высшее","Python","Нету",NA,"","6","2.5",2200,"d",0,"d","до 200 человек","Львов","выше среднего","13/12/2011 22:55:31","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-GB; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24",6,"Львов",2200,"DEV"
"860",NA,23,"m","Software Engineer","Среднее","Java","Нету",NA,"","2.5","меньше 3 месяцев",1300,"d",0,"d","до 200 человек","Киев","элементарный","13/12/2011 22:55:43","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",2.5,"Киев",1300,"DEV"
"861",NA,41,"m","Technical Lead","Два высших","C++","Нету",NA,"","5","1.5",1600,"d",3000,"d","до 200 человек","Киев","ниже среднего","13/12/2011 22:55:59","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/10.04 Chromium/15.0.874.106 Chrome/15.0.874.106 Safari/535.2",5,"Киев",1600,"SDEV"
"862",NA,21,"m","Junior Software Engineer","Незаконченное высшее","Java","Нету",NA,"","0.5","0.5",400,"d",0,"d","до 200 человек","Львов","средний","13/12/2011 22:56:14","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",0.5,"Львов",400,"DEV"
"863",NA,29,"m","Technical Lead","Высшее","C#/.NET","Нету",NA,"","6.5","1",2800,"d",0,"d","до 100 человек","Одесса","выше среднего","13/12/2011 22:57:24","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",6.5,"other",2800,"SDEV"
"864",NA,31,"m","Senior QA engineer","Высшее","","Нету",NA,"General QA","5.5","3.5",2000,"d",300,"d","до 100 человек","Киев","средний","13/12/2011 22:57:25","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",5.5,"Киев",2000,"QA"
"865",NA,24,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","1.5",1750,"d",0,"d","до 10 человек","Харьков","выше среднего","13/12/2011 22:59:48","Mozilla/5.0 (Linux; U; Android 2.3.4; en-gb; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",4,"Харьков",1750,"DEV"
"866",NA,28,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","8","6",3000,"d",5000,"d","до 1000 человек","Киев","средний","13/12/2011 23:01:13","Opera/9.80 (X11; Linux x86_64; U; ru) Presto/2.10.229 Version/11.60",8,"Киев",3000,"DEV"
"867",NA,18,"m","Junior Software Engineer","Среднее","PHP","Нету",NA,"","0.75","0.25",1500,"d",0,"d","до 100 человек","Днепр.","ниже среднего","13/12/2011 23:01:39","Mozilla/5.0 (Ubuntu; X11; Linux i686; rv:8.0) Gecko/20100101 Firefox/8.0",0.75,"Днепр.",1500,"DEV"
"868",NA,20,"m","Software Engineer","Незаконченное высшее","PHP","Нету",NA,"","1.5","0.75",6000,"h",0,"d","до 10 человек","Киев","ниже среднего","13/12/2011 23:02:52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",1.5,"Киев",750,"DEV"
"869",NA,34,"m","Technical Lead","Высшее","Java","Нету",NA,"","10 и более лет","2",3600,"d",0,"d","до 200 человек","Киев","выше среднего","13/12/2011 23:04:46","Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",10,"Киев",3600,"SDEV"
"870",NA,27,"m","Technical Lead","Высшее","PHP","Нету",NA,"","4","4",2700,"d",0,"d","до 10 человек","Киев","средний","13/12/2011 23:05:32","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:7.0.1) Gecko/20100101 Firefox/7.0.1",4,"Киев",2700,"SDEV"
"871",NA,21,"m","Junior Software Engineer","Незаконченное высшее","C#/.NET","Нету",NA,"","1.25","0.75",500,"d",0,"d","до 10 человек","Киев","продвинутый","13/12/2011 23:07:17","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",1.25,"Киев",500,"DEV"
"872",NA,25,"m","Team lead","Высшее","","Нету",NA,"","5","5",3050,"d",8000,"d","до 100 человек","Днепр.","продвинутый","13/12/2011 23:10:59","Mozilla/5.0 (iPad; CPU OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9A405",5,"Днепр.",3050,"PM"
"873",NA,28,"m","Software Engineer","Высшее","Flex/Flash/AIR","Нету",NA,"","5","4",1500,"d",0,"d","до 50 человек","Львов","ниже среднего","13/12/2011 23:12:22","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",5,"Львов",1500,"DEV"
